Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (8),Zone_ZoneSensor stair (10)
396.36,29,971,0.0191,488,240,271,88,372,0,0,0,488,16,0,0,0,0,0,0,0
397.69,29,971,0.0201,488,240,271,88,372,0,0,0,488,16,0,0,0,0,0,0,0
399.02,29,971,0.0187,488,240,271,88,372,0,0,0,488,16,0,2,0,0,0,0,0
400.37,30,970,0.0177,488,240,270,88,372,0,0,0,488,16,0,2,0,0,0,0,0
401.74,31,969,0.0154,488,240,269,88,372,0,0,0,488,16,0,2,0,0,0,0,0
403.10,31,969,0.0161,488,240,269,88,372,0,0,0,488,16,0,2,0,0,0,0,0
404.47,31,969,0.0154,488,240,269,88,372,0,0,0,488,16,0,2,0,0,0,0,0
405.81,31,969,0.0158,488,240,269,88,372,0,0,0,488,16,0,0,0,0,0,0,0
407.19,31,969,0.0150,488,240,269,88,372,0,0,0,488,16,0,0,0,0,0,0,0
408.49,31,969,0.0165,488,240,269,88,372,0,0,0,488,16,0,0,0,0,0,0,0
409.80,31,969,0.0160,488,240,269,88,372,0,0,0,488,16,0,0,0,0,0,0,0
411.29,31,969,0.0151,488,240,269,88,372,0,0,0,488,16,0,0,0,0,0,0,0
412.54,31,969,0.0168,488,240,269,88,372,0,0,0,488,16,0,0,0,0,0,0,0
413.87,31,969,0.0164,488,240,269,88,372,0,0,0,488,16,0,0,0,0,0,0,0
415.17,31,969,0.0172,488,240,269,88,372,0,0,0,488,16,0,0,0,2,0,0,0
416.53,31,969,0.0190,488,240,269,88,372,0,0,0,488,16,0,0,0,2,0,0,0
417.87,31,969,0.0186,488,240,269,88,372,0,0,0,488,16,0,0,0,2,0,0,0
419.23,32,968,0.0174,488,240,268,88,372,0,0,0,488,16,0,0,0,2,0,0,0
420.58,32,968,0.0167,488,240,268,88,372,0,0,0,488,16,0,0,0,2,0,0,0
421.94,32,968,0.0175,488,240,268,88,372,0,0,0,488,16,0,0,0,0,0,0,0
423.27,32,968,0.0171,488,240,268,88,372,0,0,0,488,16,0,0,0,0,0,0,0
424.61,32,968,0.0174,488,240,268,88,372,0,0,0,488,16,0,0,0,0,0,0,0
425.99,33,967,0.0169,488,240,268,88,371,0,0,0,488,16,0,0,0,0,0,0,0
427.35,33,967,0.0166,488,240,268,88,371,0,0,0,488,16,0,0,0,0,0,0,0
428.68,34,966,0.0152,488,240,267,88,371,0,0,0,488,16,0,0,0,0,0,0,0
430.02,34,966,0.0148,488,240,267,88,371,0,0,0,488,16,0,0,0,0,0,0,0
431.38,34,966,0.0149,488,240,267,88,371,0,0,0,488,16,0,0,0,0,0,0,0
432.72,34,966,0.0169,488,240,267,88,371,0,0,0,488,16,0,0,0,0,0,0,0
434.04,34,966,0.0166,488,240,267,88,371,0,0,0,488,16,0,0,0,0,0,0,0
435.35,34,966,0.0160,488,240,267,88,371,0,0,0,488,16,0,0,0,0,0,0,0
436.67,34,966,0.0161,490,240,267,88,371,0,0,0,490,16,0,0,0,0,0,0,0
437.98,34,966,0.0168,490,240,267,88,371,0,0,0,490,16,0,0,0,0,0,0,0
439.32,35,965,0.0158,490,240,267,88,370,0,0,0,490,16,0,0,0,0,0,0,0
440.67,35,965,0.0141,490,240,267,88,370,0,0,0,490,16,0,0,0,0,0,0,0
442.04,35,965,0.0141,490,240,267,88,370,0,0,0,490,16,0,0,0,0,0,0,0
443.35,35,965,0.0135,490,239,267,88,370,0,0,0,490,18,0,0,0,0,0,0,0
444.69,37,963,0.0115,490,239,266,88,370,0,0,0,490,18,0,0,0,0,0,0,0
446.03,37,963,0.0104,490,239,266,88,370,0,0,0,490,18,0,0,0,0,0,0,0
447.41,37,963,0.0115,490,239,266,88,370,0,0,0,490,18,0,0,0,0,0,0,0
448.75,37,963,0.0110,490,239,266,89,369,0,0,0,490,18,0,0,0,0,0,2,0
450.09,38,962,0.0132,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,2,0
451.44,38,962,0.0137,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
452.84,38,962,0.0130,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
454.15,38,962,0.0125,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
455.45,38,962,0.0125,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
456.75,38,962,0.0115,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
458.07,38,962,0.0145,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
459.38,38,962,0.0140,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
460.69,38,962,0.0152,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
461.99,38,962,0.0159,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
463.31,38,962,0.0157,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
464.61,38,962,0.0164,490,238,266,89,369,0,0,0,490,18,0,0,0,0,0,0,0
465.70,38,962,0.0166,490,238,266,89,369,0,0,0,490,18,0,0,2,0,0,0,0
467.11,39,961,0.0165,490,238,266,89,368,0,0,0,490,18,0,2,2,0,0,0,0
468.45,39,961,0.0197,490,238,266,89,368,0,0,0,490,18,0,2,0,0,0,0,0
469.80,39,961,0.0214,490,238,266,89,368,0,0,0,490,18,0,2,0,0,0,0,0
471.12,39,961,0.0225,490,238,266,89,368,0,0,0,490,18,0,2,0,0,0,0,0
472.45,39,961,0.0234,490,238,266,89,368,0,0,0,490,18,0,0,0,0,0,0,0
473.75,39,961,0.0233,490,238,266,89,368,0,0,0,490,18,0,0,0,0,0,0,0
475.06,39,961,0.0208,490,238,266,89,368,0,0,0,490,18,0,0,0,0,0,0,0
476.39,39,961,0.0220,490,238,266,89,368,0,0,0,490,18,0,0,0,0,0,0,0
477.72,39,961,0.0225,490,238,266,89,368,0,0,0,490,18,0,0,0,0,0,0,0
479.07,39,961,0.0214,490,238,266,89,368,0,0,0,490,18,0,0,0,0,0,0,0
480.41,39,961,0.0215,490,238,266,89,368,0,0,0,490,18,0,0,0,0,0,0,0
481.74,39,961,0.0232,490,238,266,89,368,0,0,0,490,18,0,0,0,2,0,0,0
483.12,39,961,0.0246,490,238,266,89,368,0,0,0,490,18,0,0,0,2,0,0,0
484.47,39,961,0.0239,490,238,266,89,368,0,0,0,490,18,0,0,0,2,0,0,0
485.79,40,960,0.0230,490,238,265,89,368,0,0,0,490,18,0,0,0,2,0,0,0
487.20,40,960,0.0231,490,238,265,90,367,0,0,0,490,18,0,0,0,2,0,2,0
488.51,40,960,0.0237,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
489.81,40,960,0.0255,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
491.15,40,960,0.0239,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
492.88,40,960,0.0244,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
494.19,40,960,0.0250,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
495.50,40,960,0.0230,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
496.80,40,960,0.0261,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
498.13,40,960,0.0235,490,238,265,90,367,0,0,0,490,18,0,0,0,0,0,0,0
499.46,41,959,0.0220,490,238,265,90,366,0,0,0,490,18,0,0,2,0,0,0,0
500.82,41,959,0.0228,490,238,265,90,366,0,0,0,490,18,0,0,2,0,0,0,0
502.16,41,959,0.0254,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
503.47,41,959,0.0225,490,238,265,90,366,0,0,0,490,18,0,0,2,0,0,0,0
504.86,41,959,0.0244,490,238,265,90,366,0,0,0,490,18,0,0,2,0,0,0,0
506.17,41,959,0.0236,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
507.49,41,959,0.0225,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
508.79,41,959,0.0255,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
510.10,41,959,0.0246,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
511.41,41,959,0.0234,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
512.82,41,959,0.0229,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
514.14,41,959,0.0241,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
515.45,41,959,0.0231,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
516.78,41,959,0.0240,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
518.05,41,959,0.0245,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
519.38,41,959,0.0263,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
520.70,41,959,0.0248,490,238,265,90,366,0,0,0,490,18,0,0,0,0,0,0,0
522.02,41,959,0.0244,490,238,265,90,366,0,0,0,490,18,0,2,0,0,0,0,0
523.38,42,958,0.0215,490,238,265,89,366,0,0,0,490,18,0,4,0,0,0,0,0
524.76,42,958,0.0229,490,238,265,89,366,0,0,2,490,18,0,4,0,0,0,0,0
525.76,42,958,0.0218,490,238,265,89,366,0,0,2,490,18,0,4,0,0,0,0,0
526.86,42,958,0.0239,490,238,265,89,366,0,0,0,490,18,0,4,0,0,0,0,0
528.21,42,958,0.0256,490,238,265,89,366,0,0,0,490,18,0,2,0,0,0,0,0
529.51,42,958,0.0239,490,238,265,89,366,0,0,0,490,18,0,0,0,0,0,0,0
530.84,43,957,0.0232,490,238,265,88,366,0,0,0,490,18,0,0,0,0,0,0,0
532.19,43,957,0.0246,490,238,265,88,366,0,0,0,490,18,0,0,0,0,0,0,0
533.58,43,957,0.0215,490,238,265,88,366,0,0,0,490,18,0,2,0,0,0,0,0
534.98,43,957,0.0221,490,237,265,88,366,0,0,0,490,20,0,2,0,0,0,0,0
536.34,46,954,0.0199,490,237,264,87,366,0,0,0,490,20,0,2,0,0,0,0,0
537.68,46,954,0.0181,490,237,264,87,366,0,0,0,490,20,0,2,0,0,0,0,0
539.03,46,954,0.0177,490,237,264,87,366,0,0,0,490,20,0,2,0,0,0,0,0
540.32,47,953,0.0174,490,237,263,87,366,0,0,0,490,20,0,0,0,2,0,0,0
541.65,48,952,0.0190,490,237,262,87,366,0,0,0,490,20,0,0,0,2,0,0,0
543.02,48,952,0.0179,490,237,262,87,366,0,0,0,490,20,0,0,0,2,0,2,0
544.37,48,952,0.0201,490,237,262,87,366,0,0,0,490,20,0,0,0,2,0,0,0
545.67,48,952,0.0183,490,237,262,87,366,0,0,0,490,20,0,0,0,2,0,0,0
546.87,48,952,0.0176,490,237,262,87,366,0,0,0,490,20,0,0,0,0,0,0,0
548.23,48,952,0.0194,490,237,262,87,366,0,0,0,490,20,0,0,0,0,0,0,0
549.53,48,952,0.0207,490,237,262,87,366,0,0,0,490,20,0,0,0,0,0,0,0
550.88,48,952,0.0230,490,237,262,87,366,0,0,0,490,20,0,0,0,0,0,0,0
552.21,48,952,0.0195,490,237,262,87,366,0,0,0,490,20,0,0,0,0,0,0,0
553.56,49,951,0.0210,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
554.94,49,951,0.0231,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
556.28,49,951,0.0234,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
557.61,49,951,0.0230,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
558.90,49,951,0.0225,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
560.20,49,951,0.0224,490,237,261,87,366,0,0,0,490,20,0,0,2,0,0,0,0
561.52,49,951,0.0237,490,237,261,87,366,0,0,0,490,20,0,0,2,0,0,0,0
562.88,49,951,0.0231,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
564.18,49,951,0.0246,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
565.48,49,951,0.0269,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
566.74,49,951,0.0258,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
568.06,49,951,0.0276,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
569.35,49,951,0.0253,490,237,261,87,366,0,0,0,490,20,0,0,0,0,0,0,0
570.64,50,950,0.0255,490,237,261,87,365,0,0,0,490,20,0,0,0,0,0,0,0
571.97,51,949,0.0247,490,237,261,87,364,0,0,0,490,20,0,0,0,0,0,0,0
573.31,51,949,0.0248,490,237,261,87,364,0,0,0,490,20,0,0,0,0,0,0,0
574.43,51,949,0.0240,490,237,261,87,364,0,0,0,490,20,0,0,0,0,0,0,0
575.73,51,949,0.0251,490,237,261,87,364,0,0,0,490,20,0,0,0,0,0,0,0
577.03,51,949,0.0249,490,237,261,87,364,0,0,0,490,20,0,0,0,0,0,0,0
578.39,52,948,0.0221,490,237,260,87,364,0,0,0,490,20,0,0,0,0,0,0,0
579.74,52,948,0.0248,490,237,260,87,364,0,0,0,490,20,0,0,0,0,0,0,0
581.03,52,948,0.0236,490,237,260,87,364,0,0,0,490,20,0,0,0,0,0,0,0
582.32,52,948,0.0249,490,237,260,87,364,0,0,0,490,20,0,0,0,0,0,0,0
583.66,53,947,0.0238,490,237,259,87,364,0,0,0,490,20,0,0,0,0,0,0,0
585.02,53,947,0.0234,490,237,259,87,364,0,0,0,490,20,0,0,2,0,0,0,0
586.31,53,947,0.0242,490,237,259,87,364,0,0,0,490,20,0,0,2,0,0,0,0
587.64,53,947,0.0249,490,237,259,87,364,0,0,0,490,20,0,0,0,0,0,0,0
588.96,54,946,0.0268,490,237,259,86,364,0,0,0,490,20,0,2,0,0,0,0,0
590.32,54,946,0.0247,490,237,259,87,363,0,0,0,490,20,0,2,0,0,0,2,0
591.64,54,946,0.0250,490,237,259,87,363,0,0,0,490,20,0,4,0,0,0,2,0
592.98,54,946,0.0295,490,237,259,87,363,0,0,0,490,20,0,4,0,0,0,2,0
594.28,54,946,0.0291,490,237,259,87,363,0,0,0,490,20,0,4,0,0,0,0,0
595.57,54,946,0.0295,490,237,259,87,363,0,0,0,490,20,0,2,0,0,0,0,0
596.87,54,946,0.0288,490,237,259,87,363,0,0,0,490,20,0,2,0,0,0,0,0
598.18,54,946,0.0279,490,237,259,87,363,0,0,0,490,20,0,0,0,0,0,0,0
599.52,54,946,0.0284,490,237,259,87,363,0,0,0,490,20,0,0,0,0,0,0,0
600.83,54,946,0.0291,490,237,259,88,362,0,0,2,490,20,0,0,0,0,0,0,0
602.16,54,946,0.0281,490,237,259,88,362,0,0,2,490,20,0,0,0,0,0,0,0
603.51,54,946,0.0293,490,237,259,88,362,0,0,0,490,20,0,0,0,0,0,0,0
604.79,54,946,0.0297,490,237,259,88,362,0,0,0,490,20,0,0,0,0,0,0,0
606.07,54,946,0.0284,490,237,259,88,362,0,0,0,490,20,0,0,0,0,0,0,0
607.38,55,945,0.0289,490,237,258,88,362,0,0,0,490,20,0,0,2,0,0,0,0
608.75,55,945,0.0272,490,237,258,89,361,0,0,0,490,20,0,0,4,0,0,0,0
610.09,56,944,0.0268,490,237,257,89,361,0,0,0,490,20,0,0,2,0,0,0,0
611.41,56,944,0.0264,490,237,257,89,361,0,0,0,490,20,0,0,0,0,0,0,0
612.76,57,943,0.0263,490,236,257,89,361,0,0,0,490,20,0,0,0,0,0,0,0
614.14,58,942,0.0279,490,236,257,88,361,0,0,0,490,20,0,0,0,0,0,0,0
615.46,58,942,0.0276,492,236,257,88,361,0,0,0,492,20,0,0,0,0,0,0,0
616.75,59,941,0.0257,492,236,257,88,360,0,0,0,492,20,0,0,0,0,0,0,0
618.10,59,941,0.0261,492,236,257,88,360,0,0,0,492,20,0,0,0,0,0,2,0
619.42,59,941,0.0263,492,236,257,89,359,0,0,2,492,20,0,0,0,0,0,2,0
620.76,59,941,0.0264,492,236,257,89,359,0,0,2,492,20,0,0,0,0,0,0,0
622.10,59,941,0.0287,492,236,257,89,359,0,0,0,492,20,0,0,0,0,0,0,0
623.41,59,941,0.0305,492,236,257,89,359,0,0,0,492,20,0,0,0,0,0,0,0
624.69,59,941,0.0289,492,236,257,89,359,0,0,0,492,20,0,0,0,0,0,0,0
625.98,59,941,0.0300,492,236,257,89,359,0,0,0,492,20,0,0,0,0,0,0,0
627.28,59,941,0.0290,494,236,257,90,358,0,0,0,494,20,0,0,2,0,0,0,0
628.58,60,940,0.0285,494,236,257,90,357,0,0,0,494,20,0,0,2,0,0,0,0
629.80,60,940,0.0302,494,236,257,90,357,0,0,0,494,20,0,0,0,0,0,0,0
631.09,60,940,0.0368,494,236,257,90,357,0,0,0,494,20,0,0,0,0,0,0,0
632.38,60,940,0.0339,494,236,257,90,357,0,0,0,494,20,0,0,0,0,0,0,0
633.68,60,940,0.0343,494,236,257,90,357,0,0,0,494,20,0,0,0,0,0,0,0
634.97,60,940,0.0348,494,236,257,90,357,0,0,0,494,20,0,0,0,0,0,0,0
636.26,60,940,0.0338,494,236,257,90,357,0,0,0,494,20,0,0,2,0,0,0,0
637.60,61,939,0.0325,494,236,257,89,357,0,0,0,494,20,0,0,0,0,0,2,0
638.97,62,938,0.0314,494,236,257,88,357,0,0,0,494,20,0,0,0,0,0,2,0
640.44,63,937,0.0298,494,236,257,87,357,0,0,0,494,20,0,0,0,0,0,0,0
641.55,63,937,0.0277,494,236,257,87,357,0,0,0,494,20,0,0,0,0,0,0,0
642.90,63,937,0.0308,494,236,257,87,357,0,0,0,494,20,0,0,0,0,0,0,0
644.24,63,937,0.0325,494,236,257,87,357,0,0,0,494,20,0,0,0,0,0,0,0
645.53,63,937,0.0315,496,236,257,87,357,0,0,0,496,20,0,0,0,0,0,0,0
646.81,64,936,0.0336,496,236,257,87,356,0,0,0,496,20,0,0,0,0,0,0,0
648.11,65,935,0.0318,496,236,256,87,356,0,0,0,496,20,0,0,0,0,0,0,0
649.49,65,935,0.0305,496,235,256,87,356,0,0,0,496,22,0,0,0,0,0,0,0
650.81,66,934,0.0277,496,235,256,87,356,0,0,0,496,22,0,0,0,0,0,0,0
652.11,66,934,0.0285,496,235,256,87,356,0,0,0,496,22,0,0,0,0,0,0,0
653.41,66,934,0.0318,496,235,256,88,355,0,0,0,496,22,0,0,2,0,0,0,0
654.71,66,934,0.0295,496,235,256,88,355,0,0,0,496,22,0,0,4,0,0,0,0
656.02,66,934,0.0287,496,235,256,88,355,0,0,0,496,22,0,0,2,0,0,0,0
657.31,66,934,0.0310,496,235,256,88,355,0,0,0,496,22,0,0,0,0,0,0,0
658.62,67,933,0.0301,496,235,256,87,355,0,0,0,496,22,0,0,0,0,0,0,0
659.95,67,933,0.0317,496,235,256,87,355,0,0,0,496,22,0,0,0,0,0,0,0
661.26,68,932,0.0288,496,235,255,87,355,0,0,0,496,22,0,0,0,0,0,0,0
662.55,68,932,0.0297,496,235,255,87,355,0,0,0,496,22,0,0,0,0,0,0,0
663.86,68,932,0.0283,496,235,255,87,355,0,0,0,496,22,0,0,0,0,0,0,0
665.18,68,932,0.0322,496,235,255,87,355,0,0,0,496,22,0,0,0,0,0,0,0
666.46,68,932,0.0323,496,235,255,87,355,0,0,0,496,22,0,0,0,0,0,0,0
667.73,69,931,0.0307,496,234,255,86,355,0,0,0,496,24,0,2,0,0,0,0,0
669.09,70,930,0.0336,496,234,254,86,355,0,0,0,496,24,0,2,0,0,0,0,0
670.43,71,929,0.0345,496,234,254,86,355,0,0,0,496,24,0,2,0,0,0,0,0
671.73,71,929,0.0339,496,234,254,86,355,0,0,0,496,24,0,2,0,0,0,0,0
673.03,71,929,0.0319,496,234,254,86,355,0,0,0,496,24,0,2,0,0,0,0,0
674.36,71,929,0.0332,496,234,254,86,355,0,0,0,496,24,0,0,0,0,0,0,0
675.62,71,929,0.0316,496,234,254,86,355,0,0,0,496,24,0,0,0,0,0,0,0
676.92,72,928,0.0357,496,233,254,86,355,0,0,0,496,24,0,0,0,0,0,0,0
678.23,72,928,0.0312,496,233,254,86,355,0,0,0,496,24,0,0,0,0,0,0,0
679.53,72,928,0.0308,496,233,254,86,355,0,0,0,496,24,0,0,0,0,0,0,0
680.71,72,928,0.0298,496,233,254,86,355,0,0,0,496,24,0,0,0,0,0,0,0
681.98,72,928,0.0336,496,233,254,86,355,0,0,0,496,24,0,0,0,0,0,0,0
683.27,73,927,0.0306,496,233,253,86,355,0,0,0,496,24,0,0,0,0,0,0,0
684.62,74,926,0.0308,498,232,254,85,355,0,0,0,498,24,0,0,0,0,2,0,0
685.98,75,925,0.0263,498,232,254,85,354,0,0,0,498,24,0,2,0,0,2,0,0
687.30,77,923,0.0225,498,232,253,84,354,0,0,0,498,24,0,2,0,0,0,0,0
688.64,77,923,0.0245,498,232,253,84,354,0,0,0,498,24,0,2,0,0,0,0,0
689.95,77,923,0.0243,498,232,253,85,353,0,0,0,498,24,0,2,2,0,0,0,0
691.24,77,923,0.0250,498,232,253,85,353,0,0,0,498,24,0,2,2,0,0,0,0
692.54,77,923,0.0246,498,232,253,85,353,0,0,0,498,24,0,0,0,0,0,0,0
693.84,77,923,0.0242,498,232,253,85,353,0,0,0,498,24,0,0,0,0,0,0,0
695.13,77,923,0.0232,498,232,253,85,353,0,0,0,498,24,0,0,0,0,0,0,0
696.40,77,923,0.0252,498,232,253,85,353,0,0,0,498,24,0,0,0,0,0,0,0
697.68,77,923,0.0250,498,232,253,85,353,0,0,0,498,24,0,0,0,0,0,0,0
699.02,77,923,0.0250,498,232,253,86,352,0,0,0,498,24,0,0,0,0,0,2,0
700.30,77,923,0.0248,498,232,253,86,352,0,0,0,498,24,0,0,0,0,0,2,0
701.59,77,923,0.0247,498,232,253,86,352,2,0,0,498,24,0,0,0,0,0,0,0
702.91,77,923,0.0245,498,232,253,86,352,2,0,0,498,24,0,0,2,0,0,0,0
704.21,77,923,0.0232,498,232,253,86,352,2,0,0,498,24,0,0,0,0,0,0,0
705.48,78,922,0.0266,498,232,252,86,352,0,0,0,498,24,0,0,0,0,0,0,0
706.78,78,922,0.0272,498,232,252,86,352,0,0,0,498,24,0,0,0,0,0,0,0
708.10,78,922,0.0257,498,232,252,86,352,0,0,0,498,24,0,0,0,0,0,0,0
709.44,78,922,0.0278,498,232,252,86,352,0,0,0,498,24,0,0,0,0,0,0,0
710.72,78,922,0.0300,498,232,252,86,352,0,0,0,498,24,0,0,0,0,0,0,0
711.99,79,921,0.0290,498,231,252,86,352,0,0,0,498,24,0,0,0,0,0,0,0
713.30,79,921,0.0284,498,231,252,86,352,0,0,0,498,24,0,2,0,0,0,0,0
714.67,79,921,0.0286,498,231,252,86,352,0,0,0,498,24,0,2,0,0,0,0,0
715.97,79,921,0.0306,498,231,252,86,352,0,0,0,498,24,0,2,0,0,0,0,0
717.27,80,920,0.0274,498,231,252,86,351,0,0,0,498,24,0,2,2,0,0,0,0
718.58,80,920,0.0299,498,231,252,86,351,0,0,0,498,24,0,2,0,0,0,0,0
719.94,80,920,0.0257,498,231,252,86,351,0,2,0,498,24,0,0,0,0,0,0,0
721.24,80,920,0.0285,498,231,252,86,351,0,2,0,498,24,0,0,0,0,0,0,0
722.51,81,919,0.0274,498,231,252,85,351,0,0,0,498,24,0,0,0,0,0,0,0
723.82,81,919,0.0276,498,231,252,85,351,0,0,0,498,24,0,0,0,0,0,0,0
725.15,81,919,0.0267,498,231,252,85,351,0,0,0,498,24,0,0,0,0,0,0,0
726.43,81,919,0.0264,498,231,252,85,351,0,0,0,498,24,0,0,0,0,0,0,0
727.70,81,919,0.0306,498,231,252,85,351,0,0,0,498,24,0,0,0,0,0,0,0
729.01,81,919,0.0269,498,231,252,85,351,0,0,0,498,24,0,0,0,0,0,0,0
730.21,81,919,0.0297,498,231,252,85,351,0,0,0,498,24,0,0,0,0,0,0,0
731.52,82,918,0.0280,498,231,252,84,351,0,0,0,498,24,0,0,0,0,0,0,0
732.82,83,917,0.0269,498,231,251,84,351,0,0,0,498,24,0,0,0,0,0,0,0
734.14,83,917,0.0293,498,231,251,84,351,0,0,0,498,24,0,0,0,0,0,0,0
735.48,83,917,0.0273,498,231,251,84,351,0,0,0,498,24,0,0,0,0,0,0,0
736.74,83,917,0.0273,498,231,251,84,351,0,0,0,498,24,0,0,0,0,0,0,0
738.04,83,917,0.0277,498,231,251,84,351,0,0,0,498,24,0,2,0,0,0,0,0
739.36,83,917,0.0293,498,231,251,84,351,0,0,0,498,24,0,2,0,0,0,0,0
740.67,83,917,0.0296,498,231,251,84,351,0,0,0,498,24,0,2,0,0,0,0,0
741.94,83,917,0.0294,498,231,251,84,351,0,0,0,498,24,0,2,0,0,0,0,0
743.22,83,917,0.0286,498,231,251,84,351,0,0,0,498,24,0,2,0,0,0,0,0
744.52,83,917,0.0283,498,231,251,84,351,0,0,0,498,24,0,0,0,0,0,0,0
745.79,83,917,0.0294,498,231,251,84,351,0,0,0,498,24,0,0,0,0,0,0,0
747.07,83,917,0.0275,498,231,251,84,351,0,0,0,498,24,0,0,2,0,0,0,0
748.37,85,915,0.0241,498,231,251,82,351,0,0,0,498,24,0,0,2,0,0,0,0
749.69,85,915,0.0266,498,231,251,82,351,0,0,0,498,24,0,0,0,0,0,0,0
751.02,85,915,0.0262,498,231,251,82,351,0,0,0,498,24,0,0,0,0,0,0,0
752.34,85,915,0.0291,498,231,251,82,351,0,0,0,498,24,0,0,0,0,0,0,0
753.63,85,915,0.0248,498,231,251,82,351,0,0,0,498,24,0,0,0,0,0,0,0
754.92,85,915,0.0264,498,231,251,82,351,0,0,0,498,24,0,0,0,0,0,0,0
756.10,85,915,0.0285,498,231,251,82,351,0,0,0,498,24,0,0,0,0,0,0,0
757.38,86,914,0.0274,498,231,250,82,351,0,0,0,498,24,0,0,0,0,0,0,0
758.68,86,914,0.0264,498,231,250,82,351,0,0,0,498,24,0,0,0,0,0,0,0
760.00,86,914,0.0247,498,231,250,82,351,0,0,0,498,24,0,0,0,0,0,0,0
761.32,86,914,0.0243,498,231,250,82,351,0,0,0,498,24,0,2,0,0,0,0,0
762.59,86,914,0.0261,498,231,250,82,351,0,0,0,498,24,0,2,0,0,0,0,0
763.87,86,914,0.0261,498,231,250,82,351,0,0,0,498,24,0,2,0,0,0,0,0
765.19,86,914,0.0243,498,231,250,82,351,0,0,0,498,24,0,2,0,0,0,0,0
766.45,86,914,0.0249,498,231,250,82,351,0,0,0,498,24,0,2,0,0,0,0,0
767.73,86,914,0.0257,498,231,250,82,351,0,0,0,498,24,0,0,0,0,0,0,0
769.03,86,914,0.0272,498,231,250,82,351,0,0,0,498,24,0,0,0,0,0,0,0
770.34,86,914,0.0260,498,231,250,82,351,0,0,0,498,24,0,0,0,0,0,0,0
771.64,87,913,0.0252,498,230,250,82,351,0,0,0,498,26,0,0,0,0,0,0,0
772.98,87,913,0.0229,498,230,250,82,351,0,0,0,498,26,0,0,0,0,0,0,0
774.38,88,912,0.0245,498,230,250,82,350,0,0,0,498,26,0,0,0,0,0,0,0
775.68,89,911,0.0212,498,230,250,81,350,0,0,0,498,26,0,0,0,0,0,0,0
776.99,89,911,0.0235,498,230,250,81,350,0,0,0,498,26,0,0,0,0,0,0,0
778.26,89,911,0.0250,498,230,250,81,350,0,0,0,498,26,0,0,0,0,0,0,0
