Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
3019.67,411,589,0.0404,1796,149,146,57,237,0,0,0,1796,0,0,0
3020.70,412,588,0.0401,1796,149,145,57,237,0,0,0,1796,2,0,0
3022.03,412,588,0.0397,1796,149,145,57,237,0,0,0,1796,2,0,0
3023.09,412,588,0.0394,1796,149,145,57,237,0,0,0,1796,2,0,0
3024.40,413,587,0.0372,1796,149,145,56,237,0,0,0,1796,2,0,0
3025.46,413,587,0.0378,1796,149,145,56,237,0,0,0,1796,2,0,0
3026.52,414,586,0.0351,1796,149,145,55,237,0,0,0,1796,0,0,0
3027.59,414,586,0.0350,1796,149,145,55,237,0,0,0,1796,0,0,0
3028.59,415,585,0.0329,1796,149,145,54,237,0,0,0,1796,0,0,0
3029.69,415,585,0.0325,1796,149,145,54,237,0,0,0,1796,2,0,0
3030.71,415,585,0.0330,1796,149,145,54,237,0,0,0,1796,2,0,0
3032.02,416,584,0.0299,1796,149,145,53,237,0,0,0,1796,2,0,0
3033.08,416,584,0.0304,1796,149,145,53,237,0,0,0,1796,2,0,0
3034.39,417,583,0.0304,1796,148,145,53,237,0,0,0,1796,2,0,0
3035.73,417,583,0.0306,1796,148,145,53,237,0,0,0,1796,0,0,0
3036.73,417,583,0.0304,1796,148,145,53,237,0,0,0,1796,0,0,0
3037.74,417,583,0.0304,1796,148,145,53,237,0,0,0,1796,0,0,0
3039.03,417,583,0.0295,1796,148,145,53,237,0,0,0,1796,0,0,0
3040.03,418,582,0.0273,1796,148,144,53,237,0,0,0,1796,0,0,0
3041.07,418,582,0.0277,1796,148,144,53,237,0,0,0,1796,0,0,0
3042.36,418,582,0.0275,1796,148,144,53,237,0,0,0,1796,0,0,0
3043.38,418,582,0.0279,1796,148,144,53,237,0,0,0,1796,0,0,0
3044.76,418,582,0.0294,1796,148,144,53,237,0,0,0,1796,0,0,0
3046.08,418,582,0.0278,1796,148,144,54,236,0,0,0,1796,0,2,0
3047.46,418,582,0.0275,1796,148,144,54,236,0,0,0,1796,0,2,0
3048.50,419,581,0.0305,1796,148,143,54,236,0,0,0,1796,0,2,0
3049.74,419,581,0.0316,1796,148,143,54,236,0,0,0,1796,0,0,0
3051.04,419,581,0.0316,1796,148,143,54,236,0,0,0,1796,0,0,0
3052.33,419,581,0.0310,1796,148,143,54,236,0,0,0,1796,0,0,0
3053.38,419,581,0.0306,1796,148,143,54,236,0,0,0,1796,0,0,0
3054.68,419,581,0.0306,1796,148,143,54,236,0,0,0,1796,0,0,0
3055.98,419,581,0.0302,1796,148,143,54,236,0,0,0,1796,0,0,0
3057.30,419,581,0.0306,1796,148,143,54,236,0,0,0,1796,0,0,0
3058.34,419,581,0.0307,1796,148,143,54,236,0,0,0,1796,0,0,0
3059.63,419,581,0.0306,1796,148,143,54,236,0,0,0,1796,0,0,0
3060.93,419,581,0.0299,1796,148,143,54,236,0,0,0,1796,0,0,0
3062.23,419,581,0.0325,1796,148,143,54,236,0,0,0,1796,0,0,0
3063.27,419,581,0.0384,1796,148,143,54,236,0,0,0,1796,0,0,0
3064.31,419,581,0.0409,1796,148,143,54,236,0,0,0,1796,0,0,0
3065.60,420,580,0.0362,1796,148,142,54,236,0,0,0,1796,0,0,0
3066.63,420,580,0.0359,1796,148,142,54,236,0,0,0,1796,0,0,0
3067.66,420,580,0.0355,1796,148,142,54,236,0,0,0,1796,0,0,0
3069.06,420,580,0.0362,1796,148,142,54,236,0,0,0,1796,0,0,0
3070.38,420,580,0.0367,1796,148,142,54,236,0,0,0,1796,0,0,0
3071.38,420,580,0.0361,1796,148,142,54,236,0,0,0,1796,0,0,0
3072.72,420,580,0.0354,1796,148,142,54,236,0,0,0,1796,0,0,0
3074.01,420,580,0.0351,1796,148,142,54,236,0,0,0,1796,0,0,0
3075.31,421,579,0.0326,1796,148,142,53,236,0,0,0,1796,0,0,0
3076.37,422,578,0.0315,1796,147,142,53,236,0,0,0,1796,0,0,0
3077.37,423,577,0.0289,1796,147,142,52,236,0,0,0,1796,0,0,0
3078.48,423,577,0.0298,1796,147,142,53,235,0,0,0,1796,0,2,0
3079.79,423,577,0.0298,1796,147,142,53,235,0,0,0,1796,0,0,0
3081.08,423,577,0.0299,1796,147,142,53,235,0,0,0,1796,0,0,0
3082.38,423,577,0.0312,1796,147,142,53,235,0,0,0,1796,0,0,0
3083.70,423,577,0.0308,1796,147,142,53,235,0,0,0,1796,0,0,0
3084.98,423,577,0.0364,1796,147,142,53,235,0,0,0,1796,0,0,0
3086.01,423,577,0.0362,1796,147,142,53,235,0,0,0,1796,2,0,0
3087.31,425,575,0.0308,1796,147,141,53,234,0,0,0,1796,2,0,0
3088.34,425,575,0.0308,1796,147,141,53,234,0,0,0,1796,2,0,0
3089.36,425,575,0.0305,1796,147,141,53,234,0,0,0,1796,2,0,0
3090.40,425,575,0.0322,1796,147,141,53,234,0,0,0,1796,2,0,0
3091.41,425,575,0.0318,1796,147,141,53,234,0,0,0,1796,0,0,0
3092.42,426,574,0.0283,1796,147,140,53,234,0,0,0,1796,0,0,0
3093.49,426,574,0.0284,1796,147,140,53,234,0,0,0,1796,0,0,0
3094.80,426,574,0.0283,1796,147,140,53,234,0,0,0,1796,0,0,0
3096.07,426,574,0.0283,1796,147,140,53,234,0,0,0,1796,0,0,0
3097.36,426,574,0.0300,1796,147,140,53,234,0,0,0,1796,0,0,0
3098.36,426,574,0.0305,1796,147,140,53,234,0,0,0,1796,0,0,0
3099.65,426,574,0.0310,1796,147,140,53,234,0,0,0,1796,0,0,0
3100.92,426,574,0.0309,1796,147,140,53,234,0,0,0,1796,0,0,0
3102.20,427,573,0.0310,1796,147,139,53,234,0,0,0,1796,0,0,0
3103.30,427,573,0.0279,1796,147,139,53,234,0,0,0,1796,0,0,0
3104.57,428,572,0.0252,1796,147,138,53,234,0,0,0,1796,0,0,0
3105.88,428,572,0.0258,1796,147,138,53,234,0,0,0,1796,0,0,0
3107.18,428,572,0.0251,1796,147,138,53,234,0,0,0,1796,0,0,0
3108.21,428,572,0.0257,1796,147,138,53,234,0,0,0,1796,0,0,0
3109.48,429,571,0.0232,1796,147,138,52,234,0,0,0,1796,0,0,0
3110.79,429,571,0.0256,1796,147,138,52,234,0,0,0,1796,0,0,0
3112.10,429,571,0.0254,1796,147,138,52,234,0,0,0,1796,0,0,0
3113.13,430,570,0.0229,1796,147,138,51,234,0,0,0,1796,0,0,0
3114.16,430,570,0.0234,1796,147,138,51,234,0,0,0,1796,0,0,0
3115.44,430,570,0.0230,1796,147,138,51,234,0,0,0,1796,0,0,0
3116.72,430,570,0.0226,1796,147,138,51,234,0,0,0,1796,0,0,0
3117.73,431,569,0.0199,1796,147,138,51,233,0,0,0,1796,0,0,0
3119.03,431,569,0.0205,1796,147,138,51,233,0,0,0,1796,0,0,0
3120.13,431,569,0.0223,1796,147,138,51,233,0,0,0,1796,0,0,0
3121.40,431,569,0.0235,1796,147,138,51,233,0,0,0,1796,0,0,0
3122.70,431,569,0.0225,1796,147,138,51,233,0,0,0,1796,0,0,0
3123.71,431,569,0.0250,1796,147,138,51,233,0,0,0,1796,0,0,0
3124.99,431,569,0.0231,1796,147,138,51,233,0,0,0,1796,0,0,0
3126.26,431,569,0.0224,1796,147,138,51,233,0,0,0,1796,0,0,0
3127.55,431,569,0.0252,1796,147,138,51,233,0,0,0,1796,0,0,0
3128.58,431,569,0.0252,1796,147,138,51,233,0,0,0,1796,0,0,0
3129.84,431,569,0.0251,1796,147,138,51,233,0,0,0,1796,0,0,0
3131.12,431,569,0.0254,1796,147,138,52,232,0,0,0,1796,0,2,0
3132.15,431,569,0.0256,1796,147,138,52,232,0,0,0,1796,0,2,0
3133.18,431,569,0.0267,1796,147,138,52,232,0,0,0,1796,0,0,0
3134.46,431,569,0.0258,1796,147,138,52,232,0,0,0,1796,0,0,0
3135.46,431,569,0.0265,1796,147,138,52,232,0,0,0,1796,0,0,0
3136.75,431,569,0.0258,1796,147,138,52,232,0,0,0,1796,0,0,0
3138.04,431,569,0.0260,1796,147,138,52,232,0,0,0,1796,0,0,0
3139.09,431,569,0.0294,1796,147,138,52,232,0,0,0,1796,0,0,0
3140.36,431,569,0.0260,1796,147,138,52,232,0,0,0,1796,0,0,0
3141.66,431,569,0.0285,1796,147,138,52,232,0,0,0,1796,0,0,0
3142.95,431,569,0.0309,1796,147,138,52,232,0,0,0,1796,0,0,0
3144.21,431,569,0.0290,1796,147,138,52,232,0,0,0,1796,0,0,0
3145.49,431,569,0.0266,1796,147,138,52,232,0,0,0,1796,0,0,0
3146.78,431,569,0.0288,1796,147,138,52,232,0,0,0,1796,0,0,0
3148.07,431,569,0.0300,1796,147,138,52,232,0,0,0,1796,0,0,0
3149.37,431,569,0.0312,1796,147,138,52,232,0,0,0,1796,0,0,0
3150.67,431,569,0.0303,1796,147,138,52,232,0,0,0,1796,0,0,0
3151.97,431,569,0.0288,1796,147,138,52,232,0,0,0,1796,0,0,0
3152.98,431,569,0.0312,1796,147,138,52,232,0,0,0,1796,0,0,0
3154.24,431,569,0.0304,1798,147,138,52,232,0,0,0,1798,0,0,0
3155.52,431,569,0.0306,1798,147,138,52,232,0,0,0,1798,0,0,0
3156.82,431,569,0.0337,1798,147,138,52,232,0,0,0,1798,0,0,0
3157.82,431,569,0.0318,1796,147,138,52,232,0,0,0,1796,0,0,0
3159.12,431,569,0.0320,1796,147,138,52,232,0,0,0,1796,0,0,0
3160.12,431,569,0.0314,1796,147,138,53,231,0,2,0,1796,0,0,0
3161.12,431,569,0.0324,1796,147,138,53,231,0,2,0,1796,0,0,0
3162.39,431,569,0.0365,1796,147,138,53,231,0,0,0,1796,0,0,0
3163.46,432,568,0.0342,1796,147,138,53,230,0,0,0,1796,0,2,0
3164.75,432,568,0.0338,1796,147,138,53,230,0,0,0,1796,0,0,0
3165.80,432,568,0.0358,1796,147,138,53,230,0,0,0,1796,0,0,0
3167.08,432,568,0.0364,1796,147,138,53,230,0,0,0,1796,0,0,0
3168.39,432,568,0.0378,1796,147,138,53,230,0,0,0,1796,0,0,0
3169.65,432,568,0.0397,1798,147,138,53,230,0,0,0,1798,0,0,0
3170.93,432,568,0.0401,1798,147,138,53,230,0,0,0,1798,0,0,0
3172.21,432,568,0.0449,1798,147,138,53,230,0,0,0,1798,0,0,0
3173.52,432,568,0.0439,1796,147,138,53,230,0,0,0,1796,0,0,0
3174.80,433,567,0.0444,1796,147,137,53,230,0,0,0,1796,0,0,0
3176.07,433,567,0.0452,1796,147,137,53,230,0,0,0,1796,0,0,0
3177.10,433,567,0.0447,1796,147,137,53,230,0,0,0,1796,0,0,0
3178.40,433,567,0.0417,1796,147,137,53,230,0,0,0,1796,0,0,0
3179.93,433,567,0.0480,1796,147,137,53,230,0,0,0,1796,0,0,0
3180.95,433,567,0.0471,1796,147,137,54,229,0,0,0,1796,0,2,0
3182.23,433,567,0.0448,1796,147,137,54,229,0,0,0,1796,0,2,0
3183.27,433,567,0.0458,1796,147,137,54,229,0,0,0,1796,0,0,0
3184.57,434,566,0.0427,1796,146,137,55,228,0,2,0,1796,0,0,0
3185.61,434,566,0.0420,1796,146,137,55,228,0,2,0,1796,0,0,0
3186.88,434,566,0.0419,1796,146,137,55,228,0,0,0,1796,0,0,0
3188.19,434,566,0.0454,1796,146,137,55,228,0,0,0,1796,0,0,0
3189.44,434,566,0.0460,1796,146,137,55,228,0,0,0,1796,0,0,0
3190.69,435,565,0.0424,1796,146,137,55,227,0,0,0,1796,0,0,0
3191.69,435,565,0.0435,1796,146,137,55,227,0,0,0,1796,0,0,0
3192.70,435,565,0.0411,1796,146,137,55,227,0,0,0,1796,0,0,0
3193.76,435,565,0.0425,1796,146,137,55,227,0,0,0,1796,0,2,0
3195.11,436,564,0.0399,1796,146,137,54,227,0,0,0,1796,0,0,0
3196.41,436,564,0.0418,1796,146,137,54,227,0,0,0,1796,0,0,0
3197.68,436,564,0.0415,1796,146,137,54,227,0,0,0,1796,0,0,0
3198.97,436,564,0.0414,1796,146,137,54,227,0,0,0,1796,0,0,0
3200.24,436,564,0.0412,1796,146,137,54,227,0,0,0,1796,0,0,0
3201.54,436,564,0.0425,1796,146,137,54,227,0,0,0,1796,0,0,0
3202.82,436,564,0.0426,1796,146,137,54,227,0,0,0,1796,0,0,0
3204.11,436,564,0.0462,1796,146,137,54,227,0,0,0,1796,0,0,0
3205.40,436,564,0.0462,1796,146,137,54,227,0,0,0,1796,0,0,0
3206.69,436,564,0.0503,1796,146,137,54,227,0,0,0,1796,0,0,0
3207.95,436,564,0.0488,1796,146,137,54,227,0,0,0,1796,0,0,0
3209.23,436,564,0.0493,1796,146,137,54,227,0,0,0,1796,0,0,0
3210.56,436,564,0.0488,1796,146,137,55,226,0,0,0,1796,0,2,0
3211.88,437,563,0.0483,1796,146,137,55,225,0,0,0,1796,0,2,0
3212.90,438,562,0.0462,1798,146,137,54,225,0,0,0,1798,0,0,0
3213.93,438,562,0.0426,1798,146,137,54,225,0,0,0,1798,0,0,0
3214.94,439,561,0.0426,1798,146,137,54,224,0,0,0,1798,0,0,0
3216.23,439,561,0.0426,1798,146,137,54,224,0,0,0,1798,0,0,2
3217.52,439,561,0.0407,1798,146,137,54,224,0,0,0,1798,0,0,2
3218.83,439,561,0.0420,1798,146,137,54,224,0,0,0,1798,0,2,2
3220.09,439,561,0.0471,1798,146,137,54,224,0,0,0,1798,0,0,2
3221.39,439,561,0.0482,1798,146,137,54,224,0,0,0,1798,0,0,2
3222.67,439,561,0.0480,1798,146,137,54,224,0,0,0,1798,0,0,0
3223.73,439,561,0.0485,1798,146,137,54,224,0,0,0,1798,2,0,0
3225.02,440,560,0.0464,1798,146,137,53,224,0,0,0,1798,2,0,0
3226.34,440,560,0.0441,1798,146,137,53,224,0,0,0,1798,2,0,2
3227.63,441,559,0.0439,1798,146,136,53,224,0,0,0,1798,2,0,2
3228.67,441,559,0.0429,1798,146,136,53,224,0,0,0,1798,2,0,2
3229.97,441,559,0.0418,1798,146,136,53,224,0,0,0,1798,2,0,2
3231.22,441,559,0.0427,1798,146,136,53,224,0,0,0,1798,2,0,2
3232.54,442,558,0.0465,1798,146,136,53,223,0,0,0,1798,2,0,0
3233.84,442,558,0.0482,1798,146,136,53,223,0,0,0,1798,2,0,0
3235.14,442,558,0.0483,1798,146,136,53,223,0,0,0,1798,2,0,0
3236.40,442,558,0.0476,1798,146,136,53,223,0,0,0,1798,0,0,0
3237.66,442,558,0.0502,1798,146,136,53,223,0,0,0,1798,0,0,0
3238.94,442,558,0.0490,1798,146,136,53,223,0,0,0,1798,0,0,0
3240.21,442,558,0.0499,1798,146,136,53,223,0,0,0,1798,0,0,0
3241.52,442,558,0.0503,1798,146,136,53,223,0,0,0,1798,0,0,0
3242.55,446,554,0.0398,1798,146,134,51,223,0,0,0,1798,0,0,0
3243.86,446,554,0.0398,1798,146,134,51,223,0,0,0,1798,0,0,0
3245.18,446,554,0.0402,1798,146,134,51,223,0,0,0,1798,0,0,0
3246.19,446,554,0.0408,1798,146,134,51,223,0,0,0,1798,0,0,0
3247.46,446,554,0.0393,1798,146,134,51,223,0,0,0,1798,0,0,0
3248.71,447,553,0.0382,1798,146,133,51,223,0,0,0,1798,0,0,0
3249.98,448,552,0.0348,1798,146,133,50,223,0,0,0,1798,0,0,0
3251.29,448,552,0.0405,1798,146,133,50,223,0,0,0,1798,0,0,0
3252.57,448,552,0.0380,1798,146,133,50,223,0,0,0,1798,0,0,0
3253.83,448,552,0.0423,1798,146,133,50,223,0,0,0,1798,0,0,0
3255.09,448,552,0.0432,1798,146,133,50,223,0,0,0,1798,0,0,0
3256.35,448,552,0.0445,1798,146,133,50,223,0,0,0,1798,0,0,0
3257.59,448,552,0.0480,1798,146,133,50,223,0,0,0,1798,0,0,0
3258.84,448,552,0.0475,1798,146,133,50,223,0,0,0,1798,0,0,0
3260.11,449,551,0.0444,1798,145,133,50,223,0,0,0,1798,0,0,0
3261.40,450,550,0.0402,1798,145,133,50,222,0,0,0,1798,0,0,0
3262.68,450,550,0.0429,1798,145,133,50,222,0,0,0,1798,0,0,0
3263.98,450,550,0.0461,1798,145,133,50,222,0,0,0,1798,0,0,0
3265.22,450,550,0.0466,1800,145,133,50,222,0,0,0,1800,0,0,0
3266.54,451,549,0.0472,1800,145,133,50,221,0,0,0,1800,2,0,0
3267.54,452,548,0.0513,1800,144,133,50,221,0,0,0,1800,2,0,0
3268.59,452,548,0.0489,1800,144,133,50,221,0,0,0,1800,2,0,0
3269.88,452,548,0.0488,1800,144,133,50,221,0,0,0,1800,2,0,0
3271.14,452,548,0.0485,1800,144,133,50,221,0,0,0,1800,2,0,0
3272.37,452,548,0.0544,1800,144,133,50,221,0,0,0,1800,0,0,0
3273.65,452,548,0.0529,1800,144,133,50,221,0,0,0,1800,0,0,0
3274.90,452,548,0.0581,1800,144,133,50,221,0,0,0,1800,0,0,0
3276.16,452,548,0.0593,1800,144,133,50,221,0,0,0,1800,2,0,0
3277.18,452,548,0.0616,1800,144,133,50,221,0,0,0,1800,2,0,0
3278.45,452,548,0.0586,1800,144,133,50,221,0,0,0,1800,2,0,0
3279.71,452,548,0.0612,1800,144,133,50,221,0,0,0,1800,2,0,0
3280.99,452,548,0.0623,1800,144,133,51,220,0,2,0,1800,2,0,0
3282.25,452,548,0.0613,1800,144,133,51,220,0,0,0,1800,0,0,0
3283.56,452,548,0.0627,1804,144,133,51,220,0,0,0,1804,0,0,2
3284.80,453,547,0.0589,1804,144,133,51,219,0,0,0,1804,0,0,2
3285.82,455,545,0.0558,1804,144,132,51,218,0,0,0,1804,0,0,2
3287.12,455,545,0.0546,1804,144,132,51,218,0,0,0,1804,0,0,2
3288.40,455,545,0.0532,1804,144,132,51,218,0,0,0,1804,0,0,2
3289.40,455,545,0.0530,1804,144,132,51,218,0,0,0,1804,0,0,0
3290.68,456,544,0.0508,1806,144,131,51,218,0,0,0,1806,0,0,0
3291.97,457,543,0.0475,1806,144,131,51,217,0,0,0,1806,0,0,0
3293.23,457,543,0.0511,1806,144,131,51,217,0,0,0,1806,0,0,2
3294.53,457,543,0.0517,1806,144,131,51,217,0,0,0,1806,0,0,2
3295.78,458,542,0.0487,1806,144,130,51,217,0,0,0,1806,0,0,2
3297.09,459,541,0.0452,1808,144,130,51,216,0,0,0,1808,0,0,2
3298.37,459,541,0.0455,1808,144,130,51,216,0,0,0,1808,0,0,0
3299.44,459,541,0.0533,1808,144,130,51,216,0,0,0,1808,0,0,0
3300.65,459,541,0.0482,1808,144,130,51,216,0,0,0,1808,2,0,0
3301.91,459,541,0.0519,1808,144,130,51,216,0,0,0,1808,2,0,0
3303.16,459,541,0.0522,1808,144,130,51,216,0,0,0,1808,2,0,0
3304.43,459,541,0.0527,1808,144,130,51,216,0,0,0,1808,2,0,0
3305.67,459,541,0.0492,1808,144,130,51,216,0,0,0,1808,2,0,0
3306.90,459,541,0.0486,1808,144,130,51,216,0,0,0,1808,0,0,0
3308.13,459,541,0.0496,1808,144,130,51,216,0,0,0,1808,0,0,0
3309.37,459,541,0.0504,1808,144,130,51,216,0,0,0,1808,0,0,0
3310.63,460,540,0.0481,1808,143,130,51,216,0,0,0,1808,0,0,0
3311.68,460,540,0.0481,1808,143,130,51,216,0,0,0,1808,0,0,0
3312.95,460,540,0.0470,1808,143,130,51,216,0,0,0,1808,0,0,0
3314.26,460,540,0.0495,1808,143,130,51,216,0,0,0,1808,0,2,0
3315.51,460,540,0.0498,1808,143,130,52,215,0,0,0,1808,0,4,0
3316.73,460,540,0.0512,1808,143,130,52,215,0,0,0,1808,0,2,0
3317.98,460,540,0.0609,1808,143,130,52,215,0,0,0,1808,0,0,0
3319.26,460,540,0.0612,1808,143,130,52,215,0,0,0,1808,0,0,0
3320.53,461,539,0.0575,1808,143,129,52,215,0,0,0,1808,0,0,0
3321.78,462,538,0.0541,1808,142,129,52,215,0,0,0,1808,0,0,0
3323.06,462,538,0.0527,1808,142,129,52,215,0,0,0,1808,0,0,0
3324.34,462,538,0.0530,1808,142,129,52,215,0,0,0,1808,0,0,0
3325.55,462,538,0.0530,1808,142,129,52,215,0,0,0,1808,0,0,0
3326.78,462,538,0.0527,1808,142,129,52,215,0,0,0,1808,0,0,0
3328.02,462,538,0.0545,1808,142,129,53,214,0,0,0,1808,0,2,0
3329.02,462,538,0.0542,1808,142,129,53,214,0,0,0,1808,0,2,0
3330.28,462,538,0.0534,1808,142,129,53,214,0,2,0,1808,0,0,0
3331.53,462,538,0.0549,1808,142,129,53,214,0,2,0,1808,0,0,0
3332.78,462,538,0.0560,1808,142,129,53,214,0,0,0,1808,0,0,0
3333.82,464,536,0.0513,1808,141,129,53,213,0,0,0,1808,2,0,0
3334.85,464,536,0.0527,1808,141,129,53,213,0,0,0,1808,2,0,0
3336.41,464,536,0.0528,1808,141,129,53,213,0,0,0,1808,2,0,0
3337.63,464,536,0.0495,1808,141,129,53,213,0,0,0,1808,2,0,0
3338.87,464,536,0.0499,1808,141,129,53,213,0,0,0,1808,2,0,0
3340.14,464,536,0.0516,1808,141,129,53,213,0,0,0,1808,0,0,0
3341.38,464,536,0.0506,1808,141,129,53,213,0,0,0,1808,0,0,0
3342.66,464,536,0.0513,1808,141,129,53,213,0,0,0,1808,2,0,0
3343.97,464,536,0.0547,1808,141,129,53,213,0,0,0,1808,2,0,0
3345.22,464,536,0.0542,1808,141,129,53,213,0,0,0,1808,2,0,0
3346.49,464,536,0.0534,1808,141,129,53,213,0,0,0,1808,2,0,0
3347.75,466,534,0.0488,1808,141,129,51,213,0,0,0,1808,2,0,0
3349.02,466,534,0.0489,1808,141,129,51,213,0,0,0,1808,0,0,0
3350.31,466,534,0.0482,1808,141,129,51,213,0,0,0,1808,0,0,0
3351.54,466,534,0.0494,1808,141,129,51,213,0,0,0,1808,0,0,0
3352.81,467,533,0.0458,1808,141,128,52,212,0,0,0,1808,0,2,0
3353.89,467,533,0.0496,1808,141,128,53,211,0,0,0,1808,0,4,0
3355.34,467,533,0.0533,1808,141,128,53,211,0,0,0,1808,0,2,0
3356.60,467,533,0.0546,1808,141,128,53,211,0,0,0,1808,0,0,0
3357.83,467,533,0.0561,1810,141,128,53,211,0,0,0,1810,0,0,0
3359.09,468,532,0.0527,1810,141,128,53,210,0,0,0,1810,0,0,0
3360.33,469,531,0.0498,1810,141,128,52,210,0,0,0,1810,0,0,0
3361.35,470,530,0.0466,1810,141,127,52,210,0,0,0,1810,2,0,0
3362.63,471,529,0.0424,1810,141,127,52,209,0,0,0,1810,2,0,0
3363.92,471,529,0.0427,1810,141,127,52,209,0,0,0,1810,2,0,0
3365.20,471,529,0.0426,1810,141,127,52,209,0,0,0,1810,2,2,0
3366.42,472,528,0.0399,1810,141,127,52,208,0,0,0,1810,2,0,0
3367.71,474,526,0.0348,1810,139,127,52,208,0,0,0,1810,0,0,0
3369.03,474,526,0.0356,1810,139,127,52,208,0,0,0,1810,0,0,0
3370.07,474,526,0.0433,1810,139,127,52,208,0,0,0,1810,0,0,0
3371.27,474,526,0.0414,1810,139,127,52,208,0,0,0,1810,0,0,0
3372.48,474,526,0.0421,1810,139,127,52,208,0,0,0,1810,0,0,0
3373.71,474,526,0.0429,1810,139,127,52,208,0,0,0,1810,0,0,0
3374.95,474,526,0.0419,1810,139,127,52,208,0,0,0,1810,0,0,0
3376.17,474,526,0.0426,1810,139,127,52,208,0,0,0,1810,0,0,0
3377.42,474,526,0.0419,1810,139,127,52,208,0,0,0,1810,0,0,0
3378.69,474,526,0.0432,1810,139,127,52,208,0,0,0,1810,0,0,0
3379.91,475,525,0.0401,1810,139,126,52,208,0,0,0,1810,0,0,0
3381.12,476,524,0.0403,1810,138,126,52,208,0,0,0,1810,0,0,2
3382.38,476,524,0.0381,1810,138,126,52,208,0,0,0,1810,0,0,2
3383.64,476,524,0.0367,1810,138,126,52,208,0,0,0,1810,0,0,2
3384.94,477,523,0.0403,1810,138,126,51,208,0,0,0,1810,0,0,2
3386.17,478,522,0.0376,1810,138,126,50,208,0,0,0,1810,0,0,2
3387.40,478,522,0.0364,1810,138,126,50,208,0,0,0,1810,0,0,0
3388.64,478,522,0.0374,1810,138,126,50,208,0,0,0,1810,0,0,0
3389.87,478,522,0.0402,1810,138,126,50,208,0,0,0,1810,0,0,0
3391.08,478,522,0.0401,1810,138,126,50,208,0,0,0,1810,0,0,0
3392.29,479,521,0.0371,1810,138,126,49,208,0,0,0,1810,0,0,0
3393.56,479,521,0.0385,1810,138,126,50,207,0,2,0,1810,0,0,0
3394.67,479,521,0.0360,1810,138,126,50,207,0,0,0,1810,0,0,0
3395.67,479,521,0.0373,1810,138,126,50,207,0,0,0,1810,0,0,0
3396.88,479,521,0.0364,1810,138,126,50,207,0,0,0,1810,0,0,0
3398.08,479,521,0.0366,1810,138,126,50,207,0,0,0,1810,0,0,0
3399.34,479,521,0.0373,1810,138,126,50,207,0,0,0,1810,0,0,0
3400.63,479,521,0.0359,1810,138,126,50,207,0,0,0,1810,0,0,0
3401.95,479,521,0.0368,1810,138,126,50,207,0,0,0,1810,0,0,0
3403.26,479,521,0.0397,1810,138,126,50,207,0,0,0,1810,0,0,0
3404.34,479,521,0.0395,1810,138,126,50,207,0,0,0,1810,0,0,0
3405.36,479,521,0.0399,1810,138,126,50,207,0,0,0,1810,0,0,0
3406.69,479,521,0.0391,1810,138,126,50,207,0,0,0,1810,0,0,0
3407.71,479,521,0.0407,1810,138,126,50,207,0,0,0,1810,0,0,0
3409.01,479,521,0.0435,1810,138,126,50,207,0,0,0,1810,0,0,0
3410.22,479,521,0.0424,1810,138,126,50,207,0,0,0,1810,0,0,0
3411.40,479,521,0.0415,1810,138,126,50,207,0,0,0,1810,0,0,0
3412.59,479,521,0.0422,1810,138,126,50,207,0,0,0,1810,0,0,0
3413.61,479,521,0.0424,1810,138,126,50,207,0,0,0,1810,0,0,0
3414.85,479,521,0.0415,1810,138,126,50,207,0,0,0,1810,0,0,0
3416.03,479,521,0.0423,1810,138,126,50,207,0,0,0,1810,0,0,0
3417.21,479,521,0.0417,1810,138,126,50,207,0,0,0,1810,0,0,0
3418.40,479,521,0.0419,1810,138,126,50,207,0,0,0,1810,0,0,0
3419.93,479,521,0.0412,1810,138,126,50,207,0,0,0,1810,0,0,0
3421.12,479,521,0.0416,1810,138,126,50,207,0,0,0,1810,0,0,0
3422.37,480,520,0.0427,1810,138,126,50,206,0,0,0,1810,0,0,0
3423.62,480,520,0.0420,1810,138,126,50,206,0,0,0,1810,0,0,0
3424.84,480,520,0.0424,1810,138,126,50,206,0,0,0,1810,0,0,0
3426.00,480,520,0.0413,1810,138,126,50,206,0,0,0,1810,0,0,0
3427.22,480,520,0.0414,1810,138,126,50,206,0,0,0,1810,0,2,0
3428.46,480,520,0.0396,1810,138,126,52,204,0,0,0,1810,0,4,0
3429.72,480,520,0.0403,1810,138,126,52,204,0,0,0,1810,0,2,0
3430.92,480,520,0.0409,1810,138,126,52,204,0,0,0,1810,0,0,0
3432.14,480,520,0.0430,1810,138,126,52,204,0,0,0,1810,2,0,0
3433.33,480,520,0.0435,1810,138,126,52,204,0,0,0,1810,2,0,0
3434.52,480,520,0.0449,1810,138,126,52,204,0,0,0,1810,2,0,0
3435.70,480,520,0.0455,1810,138,126,52,204,0,0,0,1810,2,0,0
3436.89,480,520,0.0480,1810,138,126,52,204,0,0,0,1810,2,0,0
