Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (10),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (8)
1706.61,246,754,0.0220,1258,191,170,60,333,0,0,1258,0,0,0,0,424,0,0,0,2
1707.83,246,754,0.0227,1258,191,170,60,333,0,0,1258,0,0,0,0,424,0,0,0,0
1708.98,246,754,0.0283,1258,191,170,60,333,0,0,1258,0,0,0,0,424,0,0,0,0
1710.15,246,754,0.0267,1258,191,170,60,333,0,0,1258,0,0,0,0,424,0,0,0,0
1711.31,247,753,0.0236,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,0,0,0
1712.55,247,753,0.0249,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,0,0,0
1713.71,247,753,0.0268,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,2,0,0
1714.87,247,753,0.0259,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,2,0,0
1716.03,247,753,0.0261,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,0,0,0
1717.19,247,753,0.0284,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,0,0,0
1718.34,247,753,0.0286,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,0,0,0
1719.48,247,753,0.0317,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,0,0,0
1720.62,247,753,0.0285,1258,191,170,60,332,0,0,1258,0,0,0,0,424,0,0,0,0
1721.76,248,752,0.0250,1258,191,170,59,332,0,0,1258,0,0,0,0,424,0,0,0,0
1723.01,248,752,0.0295,1258,191,170,59,332,0,0,1258,0,0,0,0,424,0,2,0,0
1724.18,248,752,0.0298,1258,191,170,59,332,0,0,1258,0,0,0,0,424,0,2,0,0
1725.34,249,751,0.0273,1258,191,170,59,331,0,0,1258,0,0,0,0,424,0,0,0,0
1726.52,249,751,0.0285,1258,191,170,59,331,0,0,1258,0,0,0,0,424,0,0,0,0
1727.73,250,750,0.0299,1258,190,170,59,331,0,0,1258,0,0,0,0,424,0,0,0,0
1728.89,250,750,0.0277,1258,190,170,59,331,0,0,1258,0,0,0,0,424,0,0,0,0
1730.06,250,750,0.0279,1258,190,170,60,330,0,0,1258,0,0,0,0,424,0,2,0,0
1731.22,250,750,0.0283,1258,190,170,60,330,0,0,1258,0,0,0,0,424,0,2,0,0
1732.37,250,750,0.0289,1258,190,170,60,330,0,0,1258,0,0,0,0,424,0,0,0,0
1733.52,250,750,0.0284,1258,190,170,60,330,0,0,1258,0,0,0,0,424,0,0,0,0
1734.65,250,750,0.0295,1258,190,170,60,330,0,0,1258,0,0,0,0,424,0,0,0,0
1735.80,251,749,0.0274,1258,190,170,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1736.95,251,749,0.0281,1258,190,170,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1738.17,251,749,0.0264,1258,190,170,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1739.30,251,749,0.0272,1258,190,170,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1740.43,251,749,0.0257,1258,190,170,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1741.52,252,748,0.0265,1258,190,169,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1742.71,252,748,0.0238,1258,190,169,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1743.89,252,748,0.0275,1258,190,169,60,329,0,0,1258,0,0,0,0,424,0,0,0,0
1745.03,253,747,0.0274,1258,190,169,59,329,0,0,1258,0,0,0,0,424,0,0,0,0
1746.24,253,747,0.0305,1258,190,169,59,329,0,0,1258,0,0,0,0,424,0,0,0,0
1747.49,253,747,0.0286,1258,189,169,60,328,0,0,1258,0,0,0,0,426,0,0,2,2
1748.66,253,747,0.0294,1258,189,169,61,327,0,0,1258,0,0,0,2,426,0,0,2,2
1749.83,254,746,0.0292,1258,189,169,61,327,0,0,1258,0,0,0,2,426,0,0,2,0
1751.02,254,746,0.0285,1258,189,169,61,327,0,0,1258,0,0,0,0,426,0,0,2,0
1752.18,254,746,0.0283,1258,189,169,61,327,0,0,1258,0,0,0,0,426,0,0,2,0
1753.37,255,745,0.0257,1258,189,169,61,326,0,0,1258,0,0,0,0,426,0,0,2,0
1754.56,256,744,0.0265,1258,189,169,60,326,0,0,1258,0,0,0,0,426,0,0,2,0
1755.76,256,744,0.0240,1258,189,169,60,326,0,0,1258,0,0,0,0,426,0,0,2,0
1756.93,256,744,0.0244,1258,189,169,60,326,0,0,1258,0,0,0,0,426,0,0,2,0
1758.12,256,744,0.0238,1258,189,169,60,326,0,0,1258,0,0,0,0,426,0,0,2,0
1759.26,256,744,0.0255,1258,189,169,60,326,0,0,1258,0,0,0,0,426,0,0,2,0
1760.40,256,744,0.0260,1258,189,169,60,326,0,0,1258,0,0,0,0,426,0,0,0,0
1761.55,258,742,0.0201,1258,189,169,58,326,0,0,1258,0,0,0,0,426,0,0,0,0
1762.74,258,742,0.0211,1258,189,169,58,326,0,0,1258,0,0,0,0,426,0,0,0,0
1763.94,258,742,0.0217,1258,189,169,58,326,0,0,1258,0,0,0,0,426,0,2,0,0
1765.15,258,742,0.0218,1258,189,169,58,326,0,0,1258,0,0,0,0,426,0,2,0,0
1766.32,258,742,0.0245,1258,189,169,58,326,0,0,1258,0,0,0,0,426,0,0,0,2
1767.52,258,742,0.0232,1258,189,169,58,326,0,0,1258,0,0,0,0,426,0,0,0,2
1768.64,259,741,0.0257,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1769.84,259,741,0.0258,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1770.96,259,741,0.0256,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1772.09,259,741,0.0247,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1773.27,259,741,0.0258,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,2,0
1774.39,259,741,0.0251,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,2,0
1775.52,259,741,0.0267,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,2,0
1776.68,259,741,0.0278,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,2,0
1777.83,259,741,0.0282,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,2,0
1778.96,259,741,0.0276,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,2,0
1780.09,259,741,0.0269,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1781.21,259,741,0.0282,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1782.39,259,741,0.0277,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1783.56,259,741,0.0270,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,2,0,0
1784.67,259,741,0.0273,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,2,0,0
1785.82,259,741,0.0273,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1786.95,259,741,0.0266,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1788.11,259,741,0.0276,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1789.24,259,741,0.0270,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1790.36,259,741,0.0309,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1791.48,259,741,0.0320,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1792.64,259,741,0.0335,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1793.75,259,741,0.0320,1258,189,169,58,325,0,0,1258,0,0,0,0,426,0,0,0,0
1794.88,259,741,0.0307,1258,188,169,58,325,0,0,1258,0,0,0,0,428,0,0,0,0
1796.05,260,740,0.0303,1258,188,169,57,325,0,0,1258,0,0,0,0,428,0,0,0,0
1797.30,261,739,0.0285,1258,188,169,57,325,0,0,1258,0,0,0,0,428,0,0,0,0
1798.57,261,739,0.0278,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,2,0,0
1799.73,261,739,0.0280,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,2,0,0
1800.84,261,739,0.0270,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1801.95,261,739,0.0275,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1803.14,261,739,0.0271,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1804.26,261,739,0.0284,1258,188,169,57,325,0,0,1258,0,0,0,0,428,0,0,0,0
1805.41,261,739,0.0281,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1806.56,261,739,0.0282,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1807.71,261,739,0.0315,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1808.84,261,739,0.0313,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1809.96,261,739,0.0318,1258,188,169,57,325,0,0,1258,0,0,0,0,428,2,0,0,0
1811.08,261,739,0.0335,1258,188,169,57,325,0,0,1258,0,0,0,0,428,0,0,0,0
1812.21,261,739,0.0347,1258,188,169,57,325,0,0,1258,0,0,0,0,428,0,0,0,0
1813.33,261,739,0.0354,1258,188,169,57,325,0,0,1258,0,0,0,0,428,0,0,0,0
1814.47,264,736,0.0311,1258,188,169,56,323,0,0,1258,0,0,0,0,428,0,0,0,0
1815.73,264,736,0.0318,1258,188,169,56,323,0,0,1258,0,0,0,0,428,0,0,0,0
1816.75,265,735,0.0299,1258,188,168,56,323,0,0,1258,0,0,0,0,428,0,0,0,0
1817.97,265,735,0.0298,1258,188,168,56,323,0,0,1258,0,0,0,0,428,0,0,0,0
1819.13,265,735,0.0288,1258,188,168,56,323,0,0,1258,0,0,0,0,428,0,0,0,0
1820.33,265,735,0.0293,1258,188,168,56,323,0,0,1258,0,0,0,0,428,0,0,0,0
1821.46,265,735,0.0300,1260,188,168,56,323,0,0,1260,0,0,0,0,428,0,0,0,0
1822.61,266,734,0.0289,1260,188,168,56,322,0,0,1260,0,0,0,0,428,0,0,0,0
1823.78,267,733,0.0275,1260,188,167,56,322,0,0,1260,0,0,0,0,428,0,0,0,0
1824.95,268,732,0.0247,1260,187,167,56,322,0,0,1260,0,0,0,0,428,2,0,0,0
1826.09,268,732,0.0268,1260,187,167,56,322,0,0,1260,0,0,0,0,428,2,0,0,0
1827.28,269,731,0.0246,1260,186,167,55,322,0,0,1260,0,0,0,0,430,2,0,0,0
1828.48,270,730,0.0242,1260,186,167,55,322,0,0,1260,0,0,0,0,430,2,0,0,0
1829.65,270,730,0.0253,1260,186,167,55,322,0,0,1260,0,0,0,0,430,2,0,0,0
1830.78,270,730,0.0246,1260,186,167,55,322,0,0,1260,0,0,0,0,430,0,0,0,0
1831.90,270,730,0.0248,1260,186,167,55,322,0,0,1260,0,0,0,0,430,0,0,0,0
1833.05,270,730,0.0245,1260,186,167,55,322,0,0,1260,0,0,0,0,430,0,0,0,0
1834.18,270,730,0.0257,1260,186,167,55,322,0,0,1260,0,0,0,0,430,0,0,0,0
1835.27,270,730,0.0246,1260,186,167,55,322,0,0,1260,0,0,0,0,430,0,0,0,0
1836.43,270,730,0.0254,1262,186,167,56,321,0,0,1262,0,0,0,0,430,0,2,0,0
1837.56,271,729,0.0240,1262,186,167,56,320,0,0,1262,0,0,0,0,430,0,2,0,0
1838.71,271,729,0.0274,1262,186,167,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1839.87,271,729,0.0299,1262,186,167,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1841.00,271,729,0.0295,1262,186,167,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1842.16,271,729,0.0316,1262,186,167,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1843.31,273,727,0.0278,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1844.43,273,727,0.0296,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1845.58,273,727,0.0287,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1846.70,273,727,0.0286,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1847.85,273,727,0.0283,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1848.95,273,727,0.0293,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1850.07,273,727,0.0287,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,2,0
1851.19,273,727,0.0266,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,2,0
1852.29,273,727,0.0294,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,2,0
1853.40,273,727,0.0293,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,2,0
1854.52,273,727,0.0302,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,2,0
1855.67,273,727,0.0294,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,2,0
1856.77,273,727,0.0289,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1857.90,273,727,0.0300,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1859.01,273,727,0.0292,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1860.11,273,727,0.0301,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1861.21,273,727,0.0303,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1862.32,273,727,0.0321,1262,185,166,56,320,0,0,1262,0,0,0,0,430,0,0,0,0
1863.51,274,726,0.0349,1262,184,167,56,319,0,0,1262,0,2,0,0,430,0,0,0,0
1864.72,274,726,0.0345,1262,184,167,56,319,0,0,1262,0,2,0,0,430,0,0,0,0
1865.88,274,726,0.0349,1262,184,167,56,319,0,0,1262,0,2,0,0,430,0,0,0,0
1866.98,274,726,0.0374,1262,184,167,56,319,0,0,1262,0,0,0,0,430,0,0,0,0
1868.12,275,725,0.0371,1262,184,167,55,319,0,0,1262,0,0,0,0,430,0,0,0,0
1869.29,275,725,0.0347,1262,184,167,55,319,0,0,1262,0,0,0,0,430,0,0,0,0
1870.40,275,725,0.0366,1262,184,167,55,319,0,0,1262,0,0,0,0,430,0,0,0,0
1871.50,275,725,0.0390,1262,184,167,55,319,0,0,1262,0,0,0,0,430,0,0,0,0
1872.63,275,725,0.0392,1262,184,167,55,319,0,0,1262,0,0,0,0,430,0,0,0,0
1873.75,275,725,0.0393,1262,184,167,55,319,0,0,1262,0,0,0,0,430,0,0,0,0
1874.87,275,725,0.0451,1262,184,167,55,319,0,0,1262,0,0,0,0,430,0,0,0,0
1876.03,275,725,0.0419,1262,183,167,55,319,0,0,1262,0,0,0,0,432,0,0,0,0
1877.15,276,724,0.0415,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1878.30,277,723,0.0398,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1879.48,277,723,0.0399,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1880.59,277,723,0.0413,1262,183,167,54,319,2,0,1262,0,0,0,0,432,0,0,0,0
1881.70,277,723,0.0408,1262,183,167,54,319,2,0,1262,0,0,0,0,432,0,0,0,0
1882.82,277,723,0.0417,1262,183,167,54,319,2,0,1262,0,0,0,0,432,0,0,0,0
1883.95,277,723,0.0415,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1885.06,277,723,0.0421,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1886.26,277,723,0.0431,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1887.36,277,723,0.0426,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1888.52,277,723,0.0439,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1889.62,277,723,0.0433,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1890.73,277,723,0.0428,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1891.84,277,723,0.0439,1262,183,167,54,319,0,0,1262,0,0,0,0,432,0,0,0,0
1892.97,277,723,0.0437,1264,183,167,54,319,0,0,1264,0,0,0,0,432,0,0,0,0
1894.07,278,722,0.0417,1264,183,167,54,318,0,0,1264,0,0,0,0,432,0,0,0,0
1895.18,279,721,0.0395,1264,182,167,54,318,0,0,1264,0,0,0,0,432,0,0,0,0
1896.33,279,721,0.0404,1264,182,167,54,318,0,0,1264,0,0,0,0,432,0,0,0,0
1897.50,279,721,0.0392,1264,182,167,54,318,0,2,1264,0,0,0,0,432,2,0,0,0
1898.76,279,721,0.0407,1264,182,167,54,318,0,2,1264,0,0,0,0,432,4,0,0,0
1899.87,279,721,0.0391,1264,182,167,54,318,0,2,1264,0,0,0,0,432,4,0,0,0
1901.01,279,721,0.0415,1264,182,167,54,318,0,0,1264,0,0,0,0,432,6,0,0,0
1902.12,279,721,0.0442,1264,182,167,54,318,0,0,1264,0,0,0,0,432,6,0,0,0
1903.27,280,720,0.0409,1264,181,167,54,318,0,0,1264,0,0,0,0,432,6,0,0,0
1904.43,280,720,0.0423,1264,181,167,54,318,0,0,1264,0,0,0,0,432,4,0,0,0
1905.54,280,720,0.0434,1264,181,167,54,318,0,0,1264,0,0,0,0,432,2,0,0,0
1906.66,280,720,0.0435,1264,181,167,54,318,0,0,1264,0,0,0,0,432,0,0,0,0
1907.82,281,719,0.0440,1264,181,167,54,317,0,0,1264,0,0,0,0,432,0,0,0,0
1908.99,281,719,0.0400,1264,181,167,54,317,0,0,1264,0,0,0,0,432,0,0,0,2
1910.12,281,719,0.0431,1264,181,167,54,317,0,0,1264,0,0,0,0,432,0,0,0,2
1911.25,281,719,0.0414,1264,181,167,54,317,0,0,1264,0,0,0,0,432,0,0,0,0
1912.38,281,719,0.0428,1264,181,167,55,316,0,0,1264,0,0,0,0,432,0,2,0,0
1913.55,281,719,0.0422,1264,181,167,55,316,0,0,1264,0,0,0,0,432,0,2,0,0
1914.64,281,719,0.0417,1264,181,167,55,316,0,0,1264,0,0,0,0,432,0,0,0,0
1915.76,282,718,0.0383,1264,180,167,55,316,0,0,1264,0,0,0,0,432,0,0,0,0
1916.85,283,717,0.0372,1264,180,166,55,316,0,0,1264,0,0,0,0,432,0,0,0,0
1918.07,284,716,0.0345,1264,179,165,55,316,0,0,1264,0,0,0,0,434,0,0,0,0
1919.27,286,714,0.0302,1264,179,164,55,316,0,0,1264,0,0,0,0,434,2,0,0,0
1920.39,287,713,0.0292,1264,179,164,55,315,0,0,1264,0,0,0,0,434,2,0,0,0
1921.52,287,713,0.0290,1264,179,164,55,315,0,0,1264,0,0,0,0,434,2,0,0,0
1922.70,287,713,0.0294,1264,179,164,56,314,0,0,1264,0,0,0,0,434,2,0,0,2
1923.84,287,713,0.0312,1264,179,164,56,314,0,0,1264,0,0,0,0,434,2,0,0,2
1924.92,287,713,0.0318,1264,179,164,56,314,0,0,1264,0,0,0,0,434,0,0,0,0
1926.05,287,713,0.0320,1264,179,164,56,314,0,0,1264,0,0,0,0,434,0,2,0,0
1927.16,288,712,0.0291,1264,179,164,56,313,0,0,1264,0,0,0,0,434,0,2,0,0
1928.67,288,712,0.0302,1264,178,164,56,313,0,0,1264,0,0,0,0,436,0,0,0,0
1929.89,289,711,0.0269,1264,178,164,56,313,0,0,1264,0,0,0,0,436,0,0,0,0
1931.07,289,711,0.0291,1264,178,164,56,313,0,0,1264,0,0,0,0,436,0,0,0,0
1932.20,289,711,0.0277,1264,177,164,56,313,0,0,1264,0,0,0,0,438,0,0,0,0
1933.35,290,710,0.0251,1264,177,164,56,313,0,0,1264,0,0,0,0,438,0,0,0,0
1934.45,290,710,0.0248,1264,177,164,56,313,0,0,1264,0,0,0,0,438,0,0,0,0
1935.57,290,710,0.0248,1264,177,164,56,313,0,0,1264,0,0,0,0,438,0,0,0,0
1936.69,290,710,0.0240,1264,177,164,56,313,0,0,1264,0,0,0,0,438,0,0,0,0
1937.80,291,709,0.0233,1264,176,163,56,313,0,0,1264,0,0,0,0,440,0,0,0,0
1939.00,291,709,0.0235,1264,176,163,56,313,0,0,1264,0,0,0,0,440,0,2,0,0
1940.18,292,708,0.0218,1264,176,163,56,313,0,0,1264,0,0,0,0,440,0,2,0,0
1941.31,292,708,0.0212,1264,176,163,56,313,0,0,1264,0,0,0,0,440,0,2,0,0
1942.45,292,708,0.0205,1264,176,163,56,313,0,0,1264,0,0,0,0,440,0,0,0,0
1943.56,293,707,0.0181,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1944.73,293,707,0.0191,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1945.79,293,707,0.0185,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1946.87,293,707,0.0188,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1947.96,293,707,0.0200,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1949.04,293,707,0.0200,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1950.14,293,707,0.0203,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1951.26,293,707,0.0208,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1952.38,293,707,0.0200,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1953.49,293,707,0.0198,1264,176,163,55,313,0,0,1264,0,0,0,0,440,0,0,0,0
1954.58,294,706,0.0180,1264,176,163,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1955.68,294,706,0.0184,1264,176,163,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1956.79,294,706,0.0187,1264,176,163,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1957.87,294,706,0.0187,1264,176,163,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1958.99,295,705,0.0168,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1960.29,295,705,0.0169,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1961.38,295,705,0.0171,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1962.46,295,705,0.0163,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1963.56,295,705,0.0187,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1964.65,295,705,0.0183,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1965.73,295,705,0.0181,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1966.83,295,705,0.0181,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1967.91,295,705,0.0183,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1969.05,295,705,0.0177,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1970.13,295,705,0.0182,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1971.21,295,705,0.0184,1264,176,162,54,313,0,0,1264,0,0,0,0,440,0,0,0,0
1972.31,296,704,0.0170,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1973.47,296,704,0.0159,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1974.61,296,704,0.0187,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1975.68,296,704,0.0181,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1976.77,296,704,0.0207,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1977.84,296,704,0.0198,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1978.96,296,704,0.0206,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1980.04,296,704,0.0203,1264,176,162,53,313,0,0,1264,0,0,0,0,440,0,0,0,0
1981.13,296,704,0.0203,1264,176,162,54,312,0,0,1264,0,0,0,0,440,0,0,0,2
1982.23,296,704,0.0201,1264,176,162,54,312,0,0,1264,0,0,0,0,440,0,0,0,0
1983.34,296,704,0.0207,1264,176,162,54,312,0,0,1264,0,0,0,0,440,0,0,0,0
1984.43,296,704,0.0206,1264,176,162,54,312,0,0,1264,0,0,0,0,440,0,0,0,0
1985.55,296,704,0.0200,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,2
1986.65,296,704,0.0212,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,2
1987.74,296,704,0.0202,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
1988.87,296,704,0.0203,1264,176,162,55,311,0,0,1264,0,0,0,0,440,2,0,0,0
1989.95,296,704,0.0211,1264,176,162,55,311,0,0,1264,0,0,0,0,440,2,0,0,0
1991.05,296,704,0.0229,1264,176,162,55,311,0,0,1264,0,0,0,0,440,2,0,0,0
1992.14,296,704,0.0231,1264,176,162,55,311,0,0,1264,0,0,0,0,440,2,0,0,0
1993.32,296,704,0.0250,1264,176,162,55,311,0,0,1264,0,0,0,0,440,2,0,0,0
1994.40,296,704,0.0238,1264,176,162,55,311,0,0,1264,0,0,0,0,440,2,0,0,0
1995.52,296,704,0.0239,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
1996.63,296,704,0.0242,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
1998.12,296,704,0.0254,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,2,0,0
1999.43,296,704,0.0252,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2000.51,296,704,0.0249,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2001.60,296,704,0.0247,1264,176,162,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2002.84,297,703,0.0230,1264,176,161,55,311,0,0,1264,0,0,0,0,440,0,2,0,0
2004.05,297,703,0.0228,1264,176,161,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2005.16,297,703,0.0274,1264,176,161,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2006.25,297,703,0.0270,1264,176,161,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2007.37,297,703,0.0273,1264,176,161,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2008.75,298,702,0.0263,1264,176,160,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2009.89,298,702,0.0247,1264,176,160,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2011.01,298,702,0.0250,1264,176,160,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2012.10,298,702,0.0247,1264,176,160,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2013.22,298,702,0.0249,1264,176,160,55,311,0,0,1264,0,0,0,0,440,0,0,0,0
2014.39,298,702,0.0255,1264,175,160,55,311,0,0,1264,0,0,0,0,442,0,0,0,0
2015.54,299,701,0.0232,1264,175,160,55,311,0,0,1264,0,0,0,0,442,0,0,0,0
2016.69,299,701,0.0223,1264,175,160,55,311,0,0,1264,0,0,0,0,442,0,0,0,0
2017.86,299,701,0.0252,1264,175,160,55,311,0,0,1264,0,0,0,0,442,0,0,0,0
2019.03,299,701,0.0255,1264,175,160,55,311,0,0,1264,0,0,0,0,442,0,0,0,0
