Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (4)_noSmartSign
2247.51,333,667,0.0375,212,167,181,56,263,0,212,0,0
2248.81,333,667,0.0370,212,167,181,56,263,0,212,0,2
2250.08,334,666,0.0353,212,167,181,56,262,0,212,0,2
2251.38,335,665,0.0333,212,167,181,56,261,0,212,0,2
2252.40,335,665,0.0359,212,167,181,56,261,0,212,0,2
2253.69,335,665,0.0346,212,167,181,56,261,0,212,0,2
2254.99,335,665,0.0370,212,167,181,56,261,0,212,0,0
2256.29,336,664,0.0342,212,167,181,56,260,0,212,0,0
2257.32,336,664,0.0349,212,167,181,56,260,0,212,0,0
2258.34,336,664,0.0359,212,167,181,56,260,0,212,0,0
2259.65,336,664,0.0355,212,167,181,56,260,0,212,0,0
2260.99,336,664,0.0335,212,167,181,56,260,0,212,0,0
2262.16,336,664,0.0333,212,167,181,56,260,0,212,0,0
2263.22,336,664,0.0327,212,167,181,56,260,0,212,0,0
2264.50,336,664,0.0336,212,167,181,56,260,0,212,0,0
2265.79,336,664,0.0337,212,167,181,56,260,0,212,0,2
2267.06,336,664,0.0351,212,167,181,56,260,0,212,0,2
2268.36,336,664,0.0361,212,167,181,56,260,0,212,0,2
2269.62,336,664,0.0378,212,167,181,56,260,0,212,0,2
2270.92,337,663,0.0356,212,167,181,56,259,0,212,0,0
2272.21,337,663,0.0357,212,167,181,56,259,0,212,0,0
2273.49,337,663,0.0341,212,167,181,56,259,0,212,0,0
2274.75,337,663,0.0335,212,167,181,56,259,0,212,0,0
2276.03,337,663,0.0350,212,167,181,56,259,0,212,0,0
2277.37,337,663,0.0342,212,167,181,56,259,0,212,0,0
2278.65,337,663,0.0361,212,167,181,56,259,0,212,0,0
2279.92,337,663,0.0358,212,167,181,56,259,0,212,0,0
2281.17,337,663,0.0357,212,167,181,56,259,0,212,0,0
2282.43,337,663,0.0376,212,167,181,56,259,0,212,0,0
2283.69,337,663,0.0378,212,167,181,56,259,0,212,0,0
2284.99,337,663,0.0376,212,167,181,56,259,0,212,0,0
2286.28,337,663,0.0387,212,167,181,56,259,0,212,0,0
2287.58,337,663,0.0385,212,167,181,56,259,0,212,0,0
2288.87,337,663,0.0378,212,167,181,56,259,0,212,0,0
2290.13,337,663,0.0392,212,167,181,56,259,0,212,0,0
2291.40,337,663,0.0394,212,167,181,56,259,0,212,0,0
2292.70,337,663,0.0392,212,167,181,56,259,0,212,0,0
2293.96,338,662,0.0373,212,166,181,56,259,0,212,0,0
2295.26,338,662,0.0388,212,166,181,56,259,0,212,0,0
2296.59,339,661,0.0384,212,166,181,56,258,0,212,0,0
2297.60,339,661,0.0370,212,166,181,56,258,0,212,0,0
2298.91,339,661,0.0371,212,166,181,56,258,0,212,2,0
2300.21,339,661,0.0388,212,166,181,56,258,0,212,2,0
2301.46,339,661,0.0407,212,166,181,56,258,0,212,2,0
2302.73,339,661,0.0412,214,166,181,56,258,0,214,2,0
2303.99,340,660,0.0380,214,166,181,56,257,0,214,2,0
2304.99,340,660,0.0378,214,166,181,56,257,0,214,0,0
2306.27,340,660,0.0402,214,166,181,56,257,0,214,0,0
2307.55,341,659,0.0382,214,166,181,55,257,0,214,0,0
2308.83,341,659,0.0380,214,166,181,55,257,0,214,0,0
2310.14,341,659,0.0382,214,166,181,55,257,0,214,0,0
2311.39,341,659,0.0382,214,166,181,55,257,0,214,0,0
2313.01,341,659,0.0384,214,166,181,55,257,0,214,0,0
2314.27,341,659,0.0380,214,166,181,55,257,0,214,0,0
2315.55,341,659,0.0393,214,166,181,55,257,0,214,2,0
2316.80,342,658,0.0372,214,165,181,55,257,0,214,2,0
2318.10,343,657,0.0334,214,165,180,55,257,0,214,2,0
2319.11,343,657,0.0363,214,165,180,55,257,0,214,2,0
2320.41,343,657,0.0400,214,165,180,55,257,0,214,2,0
2321.67,343,657,0.0397,214,165,180,55,257,0,214,0,0
2322.95,344,656,0.0358,214,165,180,55,256,0,214,0,0
2324.24,344,656,0.0357,214,165,180,55,256,0,214,0,0
2325.50,345,655,0.0328,214,164,180,55,256,0,214,0,0
2326.87,345,655,0.0327,214,164,180,55,256,0,214,0,0
2328.10,345,655,0.0346,214,164,180,55,256,0,214,0,0
2329.35,345,655,0.0354,214,164,180,55,256,0,214,0,0
2330.60,345,655,0.0344,214,164,180,55,256,0,214,0,0
2331.84,345,655,0.0389,216,164,180,55,256,0,216,0,0
2333.11,346,654,0.0351,216,164,180,55,255,0,216,0,0
2334.35,347,653,0.0336,216,164,179,55,255,0,216,0,0
2335.64,348,652,0.0337,216,163,179,55,255,0,216,0,0
2336.94,348,652,0.0341,216,163,179,55,255,0,216,0,0
2338.21,348,652,0.0355,216,163,179,55,255,0,216,0,0
2339.44,348,652,0.0362,216,163,179,55,255,0,216,0,0
2340.70,349,651,0.0344,216,162,179,55,255,0,216,0,0
2342.01,349,651,0.0406,216,162,179,55,255,0,216,0,0
2343.30,349,651,0.0394,216,162,179,55,255,0,216,0,0
2344.54,349,651,0.0405,216,162,179,55,255,0,216,0,0
2345.79,349,651,0.0385,216,162,179,55,255,0,216,0,0
2347.03,349,651,0.0422,216,162,179,55,255,0,216,0,0
2348.30,350,650,0.0397,216,162,178,55,255,0,216,0,0
2349.59,350,650,0.0410,216,162,178,55,255,0,216,0,0
2350.84,350,650,0.0388,216,162,178,55,255,0,216,0,0
2352.07,350,650,0.0377,216,162,178,55,255,0,216,0,0
2353.25,350,650,0.0399,216,162,178,55,255,0,216,0,0
2354.50,350,650,0.0401,216,162,178,55,255,0,216,0,0
2355.74,350,650,0.0405,216,162,178,55,255,0,216,0,0
2357.02,351,649,0.0435,216,162,177,55,255,0,216,0,0
2358.31,351,649,0.0446,216,162,177,55,255,0,216,0,0
2359.55,351,649,0.0447,216,162,177,55,255,0,216,0,0
2360.80,351,649,0.0448,216,162,177,55,255,0,216,0,0
2362.03,351,649,0.0462,216,162,177,55,255,0,216,0,0
2363.32,351,649,0.0454,218,162,177,55,255,0,218,2,0
2364.61,352,648,0.0420,218,162,177,55,254,0,218,2,0
2365.89,352,648,0.0421,220,162,177,55,254,0,220,2,0
2367.51,353,647,0.0391,220,162,177,55,253,0,220,2,0
2368.53,353,647,0.0404,220,162,177,55,253,0,220,0,0
2369.77,353,647,0.0418,220,162,177,55,253,0,220,0,0
2371.01,353,647,0.0424,220,162,177,55,253,0,220,0,0
2372.24,353,647,0.0442,220,162,177,55,253,0,220,0,0
2373.53,353,647,0.0458,220,162,177,55,253,0,220,0,0
2374.76,353,647,0.0455,220,162,177,55,253,0,220,0,0
2376.00,353,647,0.0442,220,162,177,55,253,0,220,0,0
2377.25,353,647,0.0442,220,162,177,55,253,0,220,2,0
2378.52,353,647,0.0451,220,162,177,55,253,0,220,2,0
2379.77,353,647,0.0446,220,162,177,55,253,0,220,2,0
2381.01,354,646,0.0434,220,162,176,55,253,0,220,2,0
2382.27,355,645,0.0426,220,161,176,55,253,0,220,2,0
2383.55,355,645,0.0437,220,161,176,55,253,0,220,0,0
2384.83,355,645,0.0442,220,161,176,55,253,0,220,0,0
2386.12,356,644,0.0420,220,161,176,55,252,0,220,0,0
2387.42,357,643,0.0396,220,161,176,55,251,0,220,0,0
2388.71,357,643,0.0404,220,161,176,55,251,0,220,0,0
2389.96,357,643,0.0428,220,161,176,55,251,0,220,0,0
2391.21,358,642,0.0414,220,161,176,55,250,0,220,0,0
2392.49,358,642,0.0420,220,161,176,55,250,0,220,0,0
2393.76,358,642,0.0435,220,161,176,55,250,0,220,0,0
2395.01,358,642,0.0442,220,161,176,55,250,0,220,0,0
2396.26,359,641,0.0418,220,161,175,55,250,0,220,0,0
2397.55,359,641,0.0444,220,161,175,55,250,0,220,0,0
2398.81,359,641,0.0427,220,161,175,55,250,0,220,0,2
2400.04,360,640,0.0405,220,161,175,55,249,0,220,0,2
2401.30,360,640,0.0400,220,161,175,55,249,0,220,0,2
2402.55,360,640,0.0418,222,161,175,55,249,0,222,0,2
2403.82,362,638,0.0363,222,160,175,55,248,0,222,0,2
2405.09,362,638,0.0370,222,160,175,55,248,0,222,0,0
2406.32,362,638,0.0370,222,160,175,55,248,0,222,0,0
2407.62,362,638,0.0368,222,160,175,55,248,0,222,0,0
2408.86,362,638,0.0369,222,160,175,55,248,0,222,0,0
2410.08,362,638,0.0403,222,160,175,55,248,0,222,0,0
2411.32,363,637,0.0390,222,160,175,54,248,0,222,0,0
2412.59,363,637,0.0380,222,160,175,54,248,0,222,0,0
2413.83,363,637,0.0379,222,160,175,54,248,0,222,0,0
2415.06,363,637,0.0401,222,160,175,54,248,0,222,0,0
2416.29,363,637,0.0443,222,160,175,54,248,0,222,0,0
2417.53,363,637,0.0459,222,160,175,54,248,0,222,0,0
2418.78,364,636,0.0435,222,160,174,54,248,0,222,0,0
2420.04,364,636,0.0431,222,160,174,54,248,0,222,0,0
2421.27,365,635,0.0426,222,160,174,54,247,0,222,0,0
2422.56,365,635,0.0408,222,160,174,54,247,0,222,0,0
2423.81,365,635,0.0404,222,160,174,54,247,0,222,0,0
2425.05,365,635,0.0415,222,160,174,54,247,0,222,0,0
2426.28,365,635,0.0412,222,160,174,54,247,0,222,0,0
2427.52,365,635,0.0420,222,160,174,54,247,0,222,0,0
2428.79,365,635,0.0430,222,160,174,54,247,0,222,0,0
2430.02,366,634,0.0400,222,159,174,54,247,0,222,0,0
2431.28,366,634,0.0415,222,159,174,54,247,0,222,0,0
2432.52,366,634,0.0410,222,159,174,54,247,0,222,0,0
2433.75,366,634,0.0403,222,159,174,54,247,0,222,0,0
2434.97,366,634,0.0414,222,159,174,54,247,0,222,0,0
2436.21,366,634,0.0422,222,159,174,54,247,0,222,0,0
2437.44,366,634,0.0412,222,159,174,54,247,0,222,0,0
2438.67,366,634,0.0416,222,159,174,54,247,0,222,0,0
2439.87,366,634,0.0418,222,159,174,54,247,0,222,0,0
2441.10,366,634,0.0448,222,159,174,54,247,0,222,0,0
2442.32,366,634,0.0467,222,159,174,54,247,0,222,0,0
2443.61,366,634,0.0472,222,159,174,54,247,0,222,0,0
2444.84,367,633,0.0495,222,158,174,54,247,0,222,0,0
2446.10,367,633,0.0500,222,158,174,54,247,0,222,0,0
2447.34,367,633,0.0477,222,158,174,54,247,0,222,0,0
2448.60,367,633,0.0510,222,157,175,54,247,2,222,2,0
2449.86,367,633,0.0521,222,157,175,54,247,2,222,4,0
2451.17,367,633,0.0560,222,157,175,54,247,0,222,4,0
2452.41,367,633,0.0567,222,157,175,54,247,0,222,4,0
2453.64,367,633,0.0593,222,157,175,54,247,0,222,4,0
2454.86,367,633,0.0610,222,157,175,54,247,0,222,2,0
2456.13,368,632,0.0574,222,156,175,54,247,0,222,0,0
2457.38,368,632,0.0583,222,156,175,54,247,0,222,0,0
2458.57,368,632,0.0618,222,156,175,54,247,0,222,0,0
2459.72,369,631,0.0576,222,156,174,54,247,0,222,0,0
2461.67,370,630,0.0539,222,155,174,54,247,0,222,0,0
2462.73,370,630,0.0557,222,155,174,54,247,0,222,2,0
2463.98,370,630,0.0585,222,155,174,54,247,0,222,2,0
2465.22,370,630,0.0589,222,155,174,54,247,0,222,2,0
2466.46,370,630,0.0627,222,155,174,54,247,0,222,2,0
2467.70,371,629,0.0608,222,155,173,54,247,0,222,2,0
2468.98,373,627,0.0568,222,155,172,54,246,0,222,0,0
2470.27,373,627,0.0541,222,155,172,54,246,0,222,0,0
2471.54,373,627,0.0566,222,155,172,54,246,0,222,0,0
2472.77,373,627,0.0569,222,155,172,54,246,0,222,0,0
2473.78,373,627,0.0556,222,155,172,54,246,0,222,0,0
2474.99,373,627,0.0537,222,155,172,54,246,0,222,0,0
2476.24,373,627,0.0557,224,155,172,54,246,0,224,0,0
2477.47,374,626,0.0506,224,155,172,54,245,0,224,0,0
2478.73,374,626,0.0551,224,155,172,54,245,0,224,0,0
2479.95,374,626,0.0587,224,155,172,54,245,0,224,0,0
2481.23,375,625,0.0548,224,155,171,54,245,0,224,0,0
2482.46,375,625,0.0566,224,155,171,54,245,0,224,0,0
2483.68,376,624,0.0532,224,155,171,54,244,0,224,0,0
2484.92,376,624,0.0554,224,155,171,54,244,0,224,0,0
2486.16,376,624,0.0561,224,155,171,54,244,0,224,0,0
2487.37,376,624,0.0521,224,155,171,54,244,0,224,0,0
2488.58,376,624,0.0543,224,155,171,54,244,0,224,0,0
2489.81,376,624,0.0562,224,155,171,54,244,0,224,0,0
2490.95,376,624,0.0574,224,155,171,54,244,0,224,0,0
2492.21,376,624,0.0552,224,155,171,54,244,0,224,0,2
2493.44,376,624,0.0563,224,155,171,54,244,0,224,0,2
2494.64,377,623,0.0522,224,155,171,54,243,0,224,0,2
2495.90,377,623,0.0560,224,155,171,54,243,0,224,0,2
2497.11,377,623,0.0564,224,155,171,54,243,0,224,0,2
2498.34,377,623,0.0558,224,155,171,54,243,0,224,0,0
2499.55,379,621,0.0513,224,153,171,54,243,0,224,0,0
2500.83,379,621,0.0514,224,153,171,54,243,0,224,0,0
2502.10,379,621,0.0510,224,153,171,54,243,0,224,0,0
2503.34,379,621,0.0504,224,153,171,54,243,0,224,0,0
2504.62,379,621,0.0512,226,153,171,54,243,0,226,0,0
2505.86,381,619,0.0483,226,153,171,54,241,0,226,0,0
2507.11,382,618,0.0502,226,153,171,53,241,0,226,0,0
2508.37,382,618,0.0518,226,153,171,53,241,0,226,0,0
2509.61,384,616,0.0497,226,152,170,53,241,0,226,0,0
2510.83,385,615,0.0465,226,151,170,53,241,0,226,0,2
2512.07,385,615,0.0473,226,151,170,53,241,0,226,0,2
2513.30,385,615,0.0453,226,151,170,53,241,0,226,0,2
2514.53,385,615,0.0468,226,151,170,53,241,0,226,0,2
2515.74,386,614,0.0441,226,151,169,53,241,0,226,0,2
2516.94,386,614,0.0449,226,151,169,53,241,0,226,0,0
2518.19,386,614,0.0440,226,151,169,53,241,0,226,0,0
2519.41,386,614,0.0461,228,151,169,53,241,0,228,0,0
2520.60,386,614,0.0442,228,151,169,53,241,0,228,0,0
2521.85,388,612,0.0450,228,151,169,53,239,0,228,0,0
2523.08,388,612,0.0443,228,151,169,53,239,0,228,0,0
2524.32,388,612,0.0441,228,151,169,53,239,0,228,0,0
2525.50,389,611,0.0458,228,150,169,53,239,0,228,0,0
2526.72,389,611,0.0479,228,150,169,53,239,0,228,0,0
2527.92,389,611,0.0496,228,150,169,53,239,0,228,0,0
2529.11,390,610,0.0489,228,149,169,53,239,0,228,0,0
2530.36,390,610,0.0495,228,149,169,53,239,0,228,0,0
2531.86,390,610,0.0549,228,149,169,53,239,0,228,0,0
2533.05,390,610,0.0524,228,149,169,53,239,0,228,0,0
2534.24,390,610,0.0541,228,149,169,53,239,0,228,0,0
2535.46,390,610,0.0538,228,149,169,53,239,0,228,0,0
2536.70,391,609,0.0556,230,149,168,53,239,0,230,0,0
2537.94,392,608,0.0551,230,149,168,53,238,0,230,2,0
2539.16,392,608,0.0599,230,149,168,53,238,0,230,2,0
2540.33,392,608,0.0624,230,149,168,53,238,0,230,2,0
2541.88,392,608,0.0655,230,149,168,53,238,0,230,4,0
2543.09,393,607,0.0604,230,148,168,53,238,0,230,2,0
2544.30,393,607,0.0600,230,148,168,53,238,0,230,2,0
2545.62,393,607,0.0612,230,148,168,53,238,0,230,2,0
2546.83,393,607,0.0610,230,148,168,53,238,0,230,2,0
2548.02,393,607,0.0597,230,148,168,53,238,0,230,0,0
2549.19,393,607,0.0599,230,148,168,53,238,0,230,0,0
2550.38,394,606,0.0581,230,148,168,53,237,0,230,0,0
2551.38,394,606,0.0587,230,148,168,53,237,0,230,0,0
2552.57,394,606,0.0576,230,148,168,53,237,0,230,0,0
2553.75,394,606,0.0605,230,148,168,53,237,0,230,0,0
2554.93,395,605,0.0574,230,147,168,53,237,0,230,0,0
2556.17,397,603,0.0558,230,147,167,53,236,0,230,0,0
2557.41,397,603,0.0573,230,147,167,53,236,0,230,2,0
2559.01,398,602,0.0541,230,147,167,53,235,0,230,4,2
2560.26,399,601,0.0529,230,147,166,53,235,0,230,6,2
2561.56,399,601,0.0529,230,147,166,53,235,0,230,6,2
2562.94,399,601,0.0536,230,147,166,53,235,0,230,4,2
2564.02,399,601,0.0516,230,147,166,53,235,0,230,4,2
2565.18,399,601,0.0532,230,147,166,53,235,0,230,2,0
2566.37,399,601,0.0521,230,147,166,53,235,0,230,0,0
2567.54,399,601,0.0527,230,147,166,53,235,0,230,0,0
2568.70,400,600,0.0501,230,146,166,53,235,0,230,0,0
2569.91,400,600,0.0498,230,146,166,53,235,0,230,0,0
2571.11,400,600,0.0514,230,146,166,53,235,0,230,0,0
2572.28,400,600,0.0514,230,146,166,53,235,0,230,2,0
2573.37,400,600,0.0528,230,146,166,53,235,0,230,2,0
2574.54,400,600,0.0522,230,146,166,53,235,0,230,2,0
2575.74,402,598,0.0500,230,145,165,53,235,0,230,2,0
2576.97,402,598,0.0492,230,145,165,53,235,0,230,2,0
2578.18,403,597,0.0466,230,145,164,53,235,0,230,0,0
2579.42,404,596,0.0448,230,145,163,53,235,0,230,0,0
2580.61,404,596,0.0455,230,145,163,53,235,0,230,0,0
2581.80,404,596,0.0453,230,145,163,53,235,0,230,0,0
2582.98,404,596,0.0452,230,145,163,53,235,0,230,2,0
2584.19,404,596,0.0451,230,145,163,53,235,0,230,2,0
2585.34,404,596,0.0447,230,145,163,53,235,0,230,2,0
2586.54,404,596,0.0482,230,145,163,53,235,0,230,2,0
2587.70,404,596,0.0461,230,145,163,53,235,0,230,2,0
2588.86,404,596,0.0465,232,145,163,53,235,0,232,0,0
2590.02,406,594,0.0447,232,145,163,53,233,0,232,0,0
2591.30,407,593,0.0417,232,145,162,53,233,0,232,0,0
2592.56,409,591,0.0358,232,145,162,53,231,0,232,0,0
2593.80,409,591,0.0361,232,145,162,53,231,0,232,2,0
2594.98,409,591,0.0351,232,145,162,53,231,0,232,2,0
2596.16,409,591,0.0416,232,145,162,53,231,0,232,2,0
2597.35,409,591,0.0417,232,145,162,53,231,0,232,2,0
2598.51,409,591,0.0424,232,145,162,53,231,0,232,2,0
2599.67,409,591,0.0423,232,145,162,53,231,0,232,0,0
2600.89,409,591,0.0415,232,145,162,53,231,0,232,0,0
2602.10,410,590,0.0389,232,145,161,53,231,0,232,0,0
2603.29,410,590,0.0409,232,145,161,53,231,0,232,0,0
2604.36,410,590,0.0421,232,145,161,53,231,0,232,0,0
2605.51,410,590,0.0405,232,145,161,53,231,0,232,0,0
2606.68,410,590,0.0408,232,145,161,53,231,0,232,0,0
2607.83,410,590,0.0405,232,145,161,53,231,0,232,0,0
2609.00,410,590,0.0433,232,145,161,53,231,0,232,0,0
2610.16,410,590,0.0426,232,145,161,53,231,0,232,2,0
2611.35,410,590,0.0435,232,145,161,53,231,0,232,2,0
2612.52,411,589,0.0456,232,145,160,53,231,0,232,2,0
2613.86,411,589,0.0445,232,145,160,53,231,0,232,2,0
2615.06,411,589,0.0445,232,145,160,53,231,0,232,2,0
2616.27,412,588,0.0453,232,144,160,53,231,0,232,0,0
2617.43,412,588,0.0454,234,144,160,53,231,0,234,0,0
2618.61,414,586,0.0422,234,143,160,53,230,0,234,0,0
2619.81,414,586,0.0432,234,143,160,53,230,0,234,0,0
2620.96,414,586,0.0432,234,143,160,53,230,0,234,0,0
2622.14,414,586,0.0434,234,143,160,53,230,0,234,0,0
2623.33,415,585,0.0430,234,143,160,52,230,0,234,0,0
2624.50,415,585,0.0448,234,143,160,52,230,0,234,0,0
2625.66,415,585,0.0436,234,143,160,52,230,0,234,0,0
2627.19,415,585,0.0437,234,143,160,52,230,0,234,0,0
2628.34,416,584,0.0384,234,143,159,52,230,0,234,0,0
2629.50,417,583,0.0435,234,143,159,52,229,0,234,0,0
2630.66,417,583,0.0447,234,143,159,52,229,0,234,0,0
2631.83,417,583,0.0451,234,143,159,52,229,0,234,0,0
2632.97,417,583,0.0430,234,143,159,52,229,0,234,0,0
2634.11,417,583,0.0455,234,143,159,52,229,0,234,0,0
2635.26,417,583,0.0456,234,143,159,52,229,0,234,0,0
2636.40,417,583,0.0456,234,143,159,52,229,0,234,0,0
2637.55,417,583,0.0464,234,143,159,52,229,0,234,0,0
2638.69,418,582,0.0433,234,143,159,52,228,0,234,0,0
2639.90,418,582,0.0432,234,143,159,52,228,0,234,0,0
2641.09,418,582,0.0428,234,143,159,52,228,0,234,0,0
2642.25,419,581,0.0439,234,143,158,52,228,0,234,0,0
2643.44,419,581,0.0455,234,143,158,52,228,0,234,0,0
2644.63,419,581,0.0471,234,143,158,52,228,0,234,0,0
2645.78,419,581,0.0517,234,143,158,52,228,0,234,0,0
2646.95,419,581,0.0496,234,143,158,52,228,0,234,0,0
2648.44,419,581,0.0523,234,143,158,52,228,0,234,0,0
2649.58,419,581,0.0491,234,143,158,52,228,0,234,0,0
2650.72,419,581,0.0515,234,143,158,52,228,0,234,0,0
2651.89,419,581,0.0521,234,143,158,52,228,0,234,0,0
2653.03,419,581,0.0517,234,143,158,52,228,0,234,0,0
2654.18,419,581,0.0510,234,143,158,52,228,0,234,0,0
2655.33,419,581,0.0508,234,143,158,52,228,0,234,0,0
2656.48,420,580,0.0482,234,142,158,52,228,0,234,0,0
2657.68,420,580,0.0502,234,142,158,52,228,0,234,0,0
2658.83,420,580,0.0510,234,142,158,52,228,0,234,0,0
2659.98,420,580,0.0510,234,142,158,52,228,0,234,0,0
2661.15,420,580,0.0515,234,142,158,52,228,0,234,0,0
2662.31,420,580,0.0501,234,142,158,52,228,0,234,0,0
2663.46,420,580,0.0543,234,142,158,52,228,0,234,0,0
2664.63,420,580,0.0540,234,142,158,52,228,0,234,0,0
2665.80,420,580,0.0534,234,142,158,52,228,0,234,0,0
2667.00,420,580,0.0538,234,142,158,52,228,0,234,0,0
2668.18,420,580,0.0555,234,142,158,52,228,0,234,0,0
2669.31,420,580,0.0538,234,142,158,52,228,0,234,0,0
2670.44,420,580,0.0541,234,142,158,52,228,0,234,0,0
2671.68,420,580,0.0530,234,142,158,52,228,0,234,0,0
2672.87,420,580,0.0556,234,142,158,52,228,0,234,0,0
2674.01,420,580,0.0537,234,142,158,52,228,0,234,0,2
2675.17,420,580,0.0540,234,142,158,52,228,0,234,0,2
2676.31,421,579,0.0539,234,141,158,52,228,0,234,0,2
2677.52,421,579,0.0574,234,141,158,52,228,0,234,0,2
2678.66,421,579,0.0574,234,141,158,52,228,0,234,0,2
2679.82,422,578,0.0538,234,141,157,52,228,0,234,0,0
2681.00,423,577,0.0531,234,141,157,52,227,0,234,0,0
2682.23,423,577,0.0523,234,141,157,52,227,0,234,0,0
2683.60,423,577,0.0512,234,141,157,52,227,0,234,0,0
2684.67,423,577,0.0516,234,141,157,52,227,0,234,0,0
2685.81,424,576,0.0520,234,141,157,52,226,0,234,0,0
2686.99,425,575,0.0521,234,140,157,52,226,0,234,0,0
2688.20,426,574,0.0498,234,139,157,52,226,0,234,0,0
2689.43,426,574,0.0498,234,139,157,52,226,0,234,2,0
2690.57,426,574,0.0497,234,139,157,52,226,0,234,2,0
2691.72,427,573,0.0460,234,138,157,52,226,0,234,2,0
2692.90,427,573,0.0475,234,138,157,52,226,0,234,2,0
2694.02,427,573,0.0566,234,138,157,52,226,0,234,2,0
2695.54,427,573,0.0569,236,138,157,52,226,0,236,0,0
2696.67,428,572,0.0516,236,138,157,52,225,0,236,0,0
2697.87,428,572,0.0508,236,138,157,52,225,0,236,0,0
2699.01,428,572,0.0520,236,138,157,52,225,0,236,0,0
2700.13,428,572,0.0519,236,138,157,52,225,0,236,0,0
2701.33,430,570,0.0466,236,138,157,51,224,0,236,0,0
2702.48,431,569,0.0455,236,137,157,51,224,0,236,0,0
2703.67,431,569,0.0455,236,137,157,51,224,0,236,0,0
2704.85,431,569,0.0457,236,137,157,51,224,0,236,0,0
2705.99,431,569,0.0483,236,137,157,51,224,0,236,0,0
2707.15,432,568,0.0451,236,137,156,51,224,0,236,0,0
2708.32,432,568,0.0454,236,137,156,51,224,0,236,0,0
2709.48,433,567,0.0425,236,136,156,51,224,0,236,0,0
2710.69,433,567,0.0453,236,136,156,51,224,0,236,0,0
2711.83,433,567,0.0476,236,136,156,51,224,0,236,0,0
2713.01,433,567,0.0467,236,136,156,51,224,0,236,0,0
2714.13,435,565,0.0428,236,134,156,51,224,0,236,0,0
2715.28,435,565,0.0424,236,134,156,51,224,0,236,0,0
2716.43,435,565,0.0416,236,134,156,51,224,0,236,0,0
2717.57,435,565,0.0425,236,134,156,51,224,0,236,0,0
2718.69,436,564,0.0403,236,134,156,50,224,0,236,0,0
2719.83,436,564,0.0405,236,134,156,50,224,0,236,0,0
2720.96,436,564,0.0422,236,134,156,50,224,0,236,0,0
2722.10,436,564,0.0424,236,134,156,50,224,0,236,0,0
2723.23,436,564,0.0424,236,134,156,50,224,0,236,2,0
2724.38,436,564,0.0424,236,134,156,50,224,0,236,2,0
2725.52,436,564,0.0428,236,134,156,50,224,0,236,2,0
2726.63,436,564,0.0433,236,134,156,50,224,0,236,2,0
2727.78,436,564,0.0470,236,134,156,50,224,0,236,2,0
2728.89,436,564,0.0478,236,134,156,50,224,0,236,2,0
2730.01,436,564,0.0473,236,134,156,50,224,0,236,0,0
2731.14,436,564,0.0478,236,134,156,50,224,0,236,0,0
2732.30,436,564,0.0477,236,134,156,50,224,0,236,0,0
2733.42,436,564,0.0482,236,134,156,50,224,0,236,0,0
2734.53,436,564,0.0484,236,134,156,50,224,0,236,0,0
2735.65,436,564,0.0482,236,134,156,50,224,0,236,0,0
2736.80,436,564,0.0490,236,134,156,50,224,0,236,0,0
2737.92,436,564,0.0478,236,134,156,50,224,0,236,0,0
2739.04,436,564,0.0515,236,134,156,50,224,0,236,0,0
2740.15,436,564,0.0494,236,134,156,50,224,0,236,0,0
2741.27,436,564,0.0505,236,134,156,50,224,0,236,0,0
2742.40,437,563,0.0476,238,134,155,50,224,0,238,0,0
2743.56,438,562,0.0453,238,134,155,50,223,0,238,0,0
2744.67,438,562,0.0487,238,134,155,50,223,0,238,0,0
2745.86,438,562,0.0474,238,134,155,50,223,0,238,0,0
2747.01,439,561,0.0444,238,134,154,50,223,0,238,0,0
2748.18,440,560,0.0454,238,133,154,50,223,0,238,0,0
2749.34,440,560,0.0444,238,133,154,50,223,0,238,0,0
2750.51,440,560,0.0459,238,133,154,50,223,0,238,0,0
2751.61,440,560,0.0444,238,133,154,50,223,0,238,0,0
2752.74,440,560,0.0447,238,133,154,50,223,0,238,0,0
2753.88,440,560,0.0455,238,133,154,50,223,0,238,0,0
2754.98,440,560,0.0443,238,133,154,50,223,0,238,0,0
2756.08,440,560,0.0448,238,133,154,50,223,0,238,0,0
2757.25,441,559,0.0427,238,132,154,50,223,0,238,0,0
2758.37,441,559,0.0419,238,132,154,50,223,0,238,0,0
2759.51,441,559,0.0449,238,132,154,50,223,0,238,0,0
2760.61,441,559,0.0443,238,132,154,50,223,0,238,0,0
2761.71,442,558,0.0443,238,132,154,50,222,0,238,0,0
2762.87,442,558,0.0443,238,132,154,50,222,0,238,0,0
2764.06,442,558,0.0494,238,132,154,50,222,0,238,0,0
2765.18,443,557,0.0462,238,132,154,50,221,0,238,2,0
2766.34,443,557,0.0452,238,132,154,50,221,0,238,2,0
2767.47,443,557,0.0452,238,132,154,50,221,0,238,2,0
2768.60,444,556,0.0439,238,131,154,50,221,0,238,2,0
2769.75,444,556,0.0422,238,131,154,50,221,0,238,2,0
2770.86,444,556,0.0418,238,131,154,50,221,0,238,0,0
2771.96,444,556,0.0417,238,131,154,50,221,0,238,0,0
