Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (4)_noSmartSign
2503.32,392,608,0.0371,922,150,147,46,265,0,922,0,0
2504.59,393,607,0.0351,922,150,147,46,264,0,922,0,0
2505.89,393,607,0.0360,922,150,147,46,264,0,922,0,0
2507.16,393,607,0.0349,922,150,147,46,264,0,922,0,0
2508.46,393,607,0.0392,922,150,147,46,264,0,922,0,0
2509.76,393,607,0.0405,922,150,147,46,264,0,922,0,0
2511.03,393,607,0.0431,922,150,147,46,264,0,922,0,0
2512.28,393,607,0.0426,922,150,147,46,264,0,922,0,0
2513.56,393,607,0.0438,922,150,147,46,264,0,922,0,0
2514.77,393,607,0.0447,922,150,147,46,264,0,922,0,0
2516.02,393,607,0.0430,922,150,147,46,264,0,922,0,0
2517.32,393,607,0.0466,922,150,147,46,264,0,922,0,0
2518.60,394,606,0.0392,922,149,147,46,264,0,922,0,0
2519.61,395,605,0.0372,922,149,146,46,264,0,922,0,0
2520.89,395,605,0.0373,922,149,146,46,264,0,922,0,0
2522.19,395,605,0.0371,924,149,146,46,264,0,924,0,0
2523.46,396,604,0.0373,924,149,146,46,263,0,924,0,0
2524.46,397,603,0.0342,924,148,146,46,263,0,924,0,0
2525.77,397,603,0.0345,924,148,146,46,263,0,924,0,0
2527.03,397,603,0.0336,924,148,146,46,263,0,924,0,0
2528.29,397,603,0.0345,924,148,146,46,263,0,924,0,0
2529.30,397,603,0.0347,924,148,146,46,263,0,924,0,0
2530.55,397,603,0.0322,924,148,146,46,263,0,924,0,0
2531.84,397,603,0.0345,924,148,146,46,263,0,924,0,0
2533.09,398,602,0.0323,924,148,145,46,263,0,924,0,0
2534.13,398,602,0.0309,924,148,145,46,263,0,924,0,0
2535.38,398,602,0.0302,924,148,145,46,263,0,924,0,0
2536.65,399,601,0.0283,924,148,145,46,262,0,924,0,0
2537.95,399,601,0.0321,924,148,145,46,262,0,924,0,0
2539.22,399,601,0.0376,924,148,145,46,262,0,924,0,0
2540.47,399,601,0.0343,924,148,145,46,262,0,924,0,0
2541.72,399,601,0.0385,924,148,145,46,262,0,924,0,0
2543.00,399,601,0.0376,924,148,145,46,262,0,924,2,0
2544.25,399,601,0.0352,924,148,145,46,262,0,924,2,0
2545.54,399,601,0.0358,924,148,145,46,262,0,924,4,0
2546.80,399,601,0.0344,924,148,145,46,262,0,924,4,0
2548.04,399,601,0.0336,924,148,145,46,262,0,924,4,0
2549.31,399,601,0.0351,924,148,145,46,262,0,924,2,0
2550.56,399,601,0.0341,924,148,145,46,262,0,924,2,0
2551.81,399,601,0.0375,924,148,145,46,262,0,924,0,0
2553.08,399,601,0.0346,924,148,145,46,262,0,924,0,0
2554.36,399,601,0.0360,924,148,145,46,262,0,924,0,0
2555.63,399,601,0.0380,924,148,145,46,262,0,924,0,0
2556.89,399,601,0.0369,924,148,145,46,262,0,924,0,0
2558.12,399,601,0.0399,924,148,145,46,262,0,924,0,0
2559.39,399,601,0.0398,924,148,145,46,262,0,924,0,0
2560.62,399,601,0.0393,924,148,145,46,262,0,924,0,0
2561.86,400,600,0.0382,924,148,144,46,262,0,924,2,0
2562.86,400,600,0.0363,924,148,144,46,262,0,924,2,0
2564.14,401,599,0.0343,924,148,143,46,262,0,924,2,0
2565.43,401,599,0.0348,924,148,143,46,262,0,924,2,0
2566.45,401,599,0.0372,924,148,143,46,262,0,924,2,0
2567.73,401,599,0.0355,924,148,143,46,262,0,924,2,0
2568.99,401,599,0.0337,924,148,143,46,262,0,924,0,0
2570.24,401,599,0.0345,924,148,143,46,262,0,924,0,0
2571.48,401,599,0.0366,924,148,143,46,262,0,924,0,0
2572.73,401,599,0.0419,924,148,143,46,262,0,924,0,0
2573.99,401,599,0.0393,924,148,143,46,262,0,924,0,0
2575.28,402,598,0.0394,924,148,143,46,261,0,924,0,0
2576.54,402,598,0.0397,924,148,143,46,261,0,924,0,0
2577.82,402,598,0.0393,924,148,143,46,261,0,924,0,0
2579.08,402,598,0.0387,924,148,143,46,261,0,924,0,0
2580.33,402,598,0.0377,924,148,143,46,261,0,924,0,0
2581.65,403,597,0.0377,924,148,142,46,261,0,924,0,0
2582.89,403,597,0.0400,924,148,142,46,261,0,924,0,0
2584.17,403,597,0.0392,924,148,142,46,261,0,924,0,0
2585.44,403,597,0.0401,924,148,142,46,261,0,924,0,0
2586.70,403,597,0.0398,924,148,142,46,261,0,924,0,0
2587.97,403,597,0.0396,924,148,142,46,261,0,924,0,0
2589.24,403,597,0.0383,924,148,142,46,261,0,924,0,0
2590.46,404,596,0.0362,924,148,142,46,260,0,924,0,0
2591.78,404,596,0.0396,924,148,142,46,260,0,924,0,0
2593.03,405,595,0.0351,924,148,142,46,259,0,924,0,0
2594.35,405,595,0.0384,924,148,142,46,259,0,924,0,0
2595.91,405,595,0.0391,924,148,142,46,259,0,924,0,0
2597.23,406,594,0.0376,926,147,142,46,259,0,926,0,0
2598.51,407,593,0.0340,926,147,142,46,258,0,926,0,0
2599.78,407,593,0.0329,926,147,142,46,258,0,926,0,0
2601.08,408,592,0.0304,926,147,142,46,257,0,926,2,0
2602.40,408,592,0.0322,928,147,142,46,257,0,928,2,0
2603.68,409,591,0.0296,928,147,142,46,256,0,928,2,0
2604.95,409,591,0.0303,928,147,142,46,256,0,928,2,0
2606.22,409,591,0.0318,928,147,142,46,256,0,928,2,0
2607.45,409,591,0.0320,928,147,142,46,256,0,928,0,0
2608.70,409,591,0.0328,928,147,142,46,256,0,928,0,0
2609.90,409,591,0.0350,928,147,142,46,256,0,928,0,0
2611.14,409,591,0.0323,928,147,142,46,256,0,928,0,0
2612.38,409,591,0.0314,928,147,142,46,256,0,928,0,0
2613.62,409,591,0.0315,928,147,142,46,256,0,928,0,0
2614.86,409,591,0.0313,928,147,142,46,256,0,928,0,0
2616.12,409,591,0.0315,928,147,142,46,256,0,928,0,0
2617.35,409,591,0.0320,928,147,142,46,256,0,928,0,0
2618.65,409,591,0.0362,928,147,142,46,256,0,928,0,0
2619.88,410,590,0.0371,928,147,141,46,256,0,928,0,0
2621.16,410,590,0.0334,928,147,141,46,256,0,928,0,0
2622.42,410,590,0.0346,928,147,141,46,256,0,928,0,0
2623.67,410,590,0.0348,928,147,141,46,256,0,928,0,0
2624.94,410,590,0.0367,928,147,141,46,256,0,928,0,0
2626.17,410,590,0.0368,928,147,141,46,256,0,928,0,0
2627.40,410,590,0.0373,928,147,141,46,256,0,928,0,0
2628.62,410,590,0.0362,928,147,141,46,256,0,928,0,0
2629.76,410,590,0.0397,928,147,141,46,256,0,928,0,0
2631.01,410,590,0.0380,928,147,141,46,256,0,928,0,0
2632.24,410,590,0.0399,928,147,141,46,256,0,928,0,0
2633.48,410,590,0.0406,928,147,141,46,256,0,928,0,0
2634.72,411,589,0.0396,928,147,141,46,255,0,928,0,0
2635.97,411,589,0.0391,928,147,141,46,255,0,928,0,0
2637.26,412,588,0.0375,928,147,141,46,254,0,928,0,0
2638.53,412,588,0.0383,928,147,141,46,254,0,928,0,0
2639.82,412,588,0.0369,930,147,141,46,254,0,930,0,0
2641.10,413,587,0.0355,930,147,141,46,253,0,930,0,0
2642.33,413,587,0.0364,930,147,141,46,253,0,930,0,0
2643.63,413,587,0.0391,930,147,141,46,253,0,930,0,0
2644.88,413,587,0.0369,930,147,141,46,253,0,930,0,0
2646.09,413,587,0.0403,930,147,141,46,253,0,930,0,0
2647.33,413,587,0.0428,930,147,141,46,253,0,930,0,0
2648.56,413,587,0.0411,930,147,141,46,253,0,930,0,0
2649.81,413,587,0.0399,930,147,141,46,253,0,930,0,0
2651.06,414,586,0.0422,930,147,141,46,252,0,930,0,0
2652.33,414,586,0.0421,932,147,141,46,252,0,932,0,0
2653.58,414,586,0.0417,932,147,141,46,252,0,932,0,0
2654.83,414,586,0.0415,932,147,141,46,252,0,932,0,0
2656.05,414,586,0.0414,932,147,141,46,252,0,932,0,0
2657.30,414,586,0.0422,930,147,141,46,252,0,930,0,0
2658.54,414,586,0.0433,930,147,141,46,252,0,930,0,0
2659.79,415,585,0.0399,930,147,141,46,251,0,930,0,0
2661.06,415,585,0.0429,930,147,141,46,251,0,930,0,0
2662.31,415,585,0.0421,930,147,141,46,251,0,930,0,0
2663.56,415,585,0.0416,930,147,141,46,251,0,930,0,0
2664.85,416,584,0.0386,930,146,141,46,251,0,930,0,0
2666.09,416,584,0.0380,930,146,141,46,251,0,930,0,0
2667.36,416,584,0.0389,930,146,141,46,251,0,930,0,0
2668.61,416,584,0.0396,930,146,141,46,251,0,930,0,0
2669.86,416,584,0.0411,930,146,141,46,251,0,930,0,0
2671.09,416,584,0.0449,930,146,141,46,251,0,930,0,0
2672.32,416,584,0.0465,930,146,141,46,251,0,930,0,0
2673.55,416,584,0.0460,930,146,141,46,251,0,930,0,0
2674.79,417,583,0.0436,930,146,141,46,250,0,930,0,0
2676.07,417,583,0.0424,930,146,141,46,250,0,930,0,0
2677.30,417,583,0.0450,930,146,141,46,250,0,930,0,0
2678.53,417,583,0.0452,930,146,141,46,250,0,930,0,0
2679.76,417,583,0.0492,930,146,141,46,250,0,930,0,0
2680.99,417,583,0.0502,930,146,141,46,250,0,930,0,0
2682.20,417,583,0.0497,930,146,141,46,250,0,930,0,0
2683.47,417,583,0.0466,930,146,141,46,250,0,930,0,0
2684.73,418,582,0.0468,930,145,141,46,250,0,930,0,0
2685.76,418,582,0.0495,930,145,141,46,250,0,930,0,0
2686.98,418,582,0.0448,930,145,141,46,250,0,930,0,0
2688.19,419,581,0.0436,930,144,141,46,250,0,930,0,0
2689.44,419,581,0.0444,930,144,141,46,250,0,930,0,0
2690.73,419,581,0.0464,930,144,141,46,250,0,930,0,0
2691.97,419,581,0.0482,930,144,141,46,250,0,930,0,0
2693.19,419,581,0.0507,930,144,141,46,250,0,930,0,0
2694.43,419,581,0.0498,930,144,141,46,250,0,930,0,0
2695.64,419,581,0.0503,932,144,141,46,250,0,932,0,0
2696.86,420,580,0.0480,932,144,141,46,249,0,932,0,0
2698.14,420,580,0.0451,932,144,141,46,249,0,932,0,0
2699.38,420,580,0.0474,932,144,141,46,249,0,932,0,0
2700.59,420,580,0.0483,932,144,141,46,249,0,932,0,0
2701.79,420,580,0.0467,932,144,141,46,249,0,932,0,0
2703.01,420,580,0.0476,932,144,141,46,249,0,932,0,0
2704.28,421,579,0.0505,932,144,141,46,248,0,932,0,0
2705.29,422,578,0.0510,932,144,141,46,247,0,932,0,0
2706.57,422,578,0.0491,932,144,141,46,247,0,932,0,0
2707.86,422,578,0.0476,932,144,141,46,247,0,932,0,0
2709.10,422,578,0.0465,932,144,141,46,247,0,932,0,0
2710.33,422,578,0.0470,932,144,141,46,247,0,932,0,0
2711.55,422,578,0.0458,932,144,141,46,247,0,932,0,0
2712.74,422,578,0.0466,932,144,141,46,247,0,932,0,0
2713.95,423,577,0.0433,932,144,140,46,247,0,932,0,0
2715.25,423,577,0.0436,932,144,140,46,247,0,932,0,0
2716.47,423,577,0.0483,932,144,140,46,247,0,932,0,0
2717.67,423,577,0.0501,932,144,140,46,247,0,932,0,0
2718.89,423,577,0.0534,932,144,140,46,247,0,932,0,0
2720.14,424,576,0.0483,932,144,140,46,246,0,932,0,0
2721.37,424,576,0.0494,932,144,140,46,246,0,932,0,0
2722.60,424,576,0.0477,932,144,140,46,246,0,932,0,0
2723.83,425,575,0.0455,932,143,140,46,246,0,932,0,0
2725.12,425,575,0.0485,932,143,140,46,246,0,932,0,0
2726.40,426,574,0.0445,932,143,139,46,246,0,932,0,0
2727.45,427,573,0.0442,932,143,139,46,245,0,932,0,0
2728.69,427,573,0.0451,932,143,139,46,245,0,932,0,0
2729.91,427,573,0.0424,932,143,139,46,245,0,932,0,0
2731.11,427,573,0.0446,932,143,139,46,245,0,932,0,0
2732.34,427,573,0.0472,932,143,139,46,245,0,932,0,0
2733.56,428,572,0.0440,932,143,139,46,244,0,932,0,0
2734.84,428,572,0.0445,932,143,139,46,244,0,932,0,0
2736.05,428,572,0.0483,932,143,139,46,244,0,932,0,0
2737.30,428,572,0.0500,932,143,139,46,244,0,932,2,0
2738.51,428,572,0.0490,932,143,139,46,244,0,932,2,0
2739.74,428,572,0.0511,932,143,139,46,244,0,932,2,0
2740.95,428,572,0.0478,932,143,139,46,244,0,932,2,0
2742.16,428,572,0.0556,932,143,139,46,244,0,932,2,0
2743.37,428,572,0.0527,932,143,139,46,244,0,932,0,0
2744.59,428,572,0.0531,932,143,139,46,244,0,932,0,0
2745.80,428,572,0.0518,932,143,139,46,244,0,932,0,0
2747.00,428,572,0.0554,932,143,139,46,244,0,932,0,0
2748.22,429,571,0.0516,932,143,139,46,243,0,932,0,0
2749.54,429,571,0.0537,932,143,139,46,243,0,932,0,0
2750.77,429,571,0.0522,932,143,139,46,243,0,932,0,0
2751.97,429,571,0.0550,932,143,139,46,243,0,932,0,0
2753.18,429,571,0.0550,932,143,139,46,243,0,932,0,0
2754.49,429,571,0.0621,932,143,139,46,243,0,932,0,0
2755.72,431,569,0.0543,932,142,138,46,243,0,932,0,0
2756.95,431,569,0.0572,932,142,138,46,243,0,932,0,0
2758.21,431,569,0.0581,934,142,138,46,243,0,934,0,0
2759.52,431,569,0.0641,934,142,138,46,243,0,934,0,0
2760.73,432,568,0.0570,934,142,138,46,242,0,934,0,0
2761.92,432,568,0.0594,934,142,138,46,242,0,934,0,0
2763.18,433,567,0.0586,934,142,138,46,241,0,934,0,0
2764.46,433,567,0.0591,934,142,138,46,241,0,934,0,0
2765.66,433,567,0.0596,934,142,138,46,241,0,934,0,0
2766.92,433,567,0.0642,934,142,138,46,241,0,934,0,0
2768.13,433,567,0.0599,934,142,138,46,241,0,934,0,0
2769.36,433,567,0.0610,934,142,138,46,241,0,934,0,0
2770.58,434,566,0.0596,934,142,138,46,240,0,934,0,0
2771.84,434,566,0.0576,936,142,138,46,240,0,936,0,0
2773.06,434,566,0.0581,936,142,138,46,240,0,936,0,0
2774.26,435,565,0.0555,936,142,138,46,239,0,936,0,0
2775.55,435,565,0.0579,936,142,138,46,239,0,936,0,0
2776.74,435,565,0.0570,936,142,138,46,239,0,936,0,0
2777.92,435,565,0.0584,936,142,138,46,239,0,936,0,0
2779.12,436,564,0.0547,936,142,138,46,238,0,936,0,0
2780.39,436,564,0.0554,936,142,138,46,238,0,936,0,0
2781.58,436,564,0.0553,936,142,138,46,238,0,936,0,0
2782.81,436,564,0.0545,936,142,138,46,238,0,936,2,0
2783.99,436,564,0.0544,938,142,138,46,238,0,938,2,0
2785.25,437,563,0.0527,938,142,138,46,237,0,938,2,0
2786.49,437,563,0.0533,938,142,138,46,237,0,938,2,2
2787.72,438,562,0.0506,938,142,138,45,237,0,938,2,2
2788.92,438,562,0.0532,938,142,138,45,237,0,938,0,2
2790.14,438,562,0.0541,938,142,138,45,237,0,938,0,2
2791.33,438,562,0.0522,938,142,138,45,237,0,938,0,4
2792.54,438,562,0.0527,938,142,138,45,237,0,938,0,2
2793.75,438,562,0.0555,938,142,138,45,237,0,938,0,2
2794.98,438,562,0.0551,938,142,138,45,237,0,938,2,2
2796.19,438,562,0.0614,938,142,138,45,237,0,938,2,2
2797.38,438,562,0.0610,938,142,138,45,237,0,938,2,2
2798.51,440,560,0.0570,938,142,138,45,235,0,938,2,0
2799.77,440,560,0.0564,938,142,138,45,235,0,938,2,0
2801.01,441,559,0.0503,938,142,137,45,235,0,938,0,0
2802.19,442,558,0.0542,938,142,136,45,235,0,938,0,0
2803.42,442,558,0.0541,938,142,136,45,235,0,938,0,0
2804.61,443,557,0.0523,938,142,136,44,235,0,938,0,0
2805.85,443,557,0.0537,938,142,136,44,235,0,938,0,0
2807.05,443,557,0.0526,938,142,136,44,235,0,938,0,0
2808.25,443,557,0.0539,938,142,136,44,235,0,938,0,0
2809.43,443,557,0.0542,938,142,136,44,235,0,938,0,0
2810.65,444,556,0.0516,938,142,136,44,234,0,938,0,0
2811.84,444,556,0.0520,938,142,136,44,234,0,938,0,0
2813.08,444,556,0.0508,938,142,136,44,234,0,938,0,0
2814.30,445,555,0.0524,938,142,135,44,234,0,938,0,0
2815.58,445,555,0.0533,938,142,135,44,234,0,938,0,0
2816.75,445,555,0.0549,938,142,135,44,234,0,938,0,0
2817.95,445,555,0.0543,938,142,135,44,234,0,938,0,0
2819.13,445,555,0.0540,938,142,135,44,234,0,938,0,0
2820.33,445,555,0.0543,938,142,135,44,234,0,938,0,0
2821.50,445,555,0.0544,938,142,135,44,234,0,938,0,0
2822.68,445,555,0.0546,938,142,135,44,234,0,938,0,0
2823.86,446,554,0.0518,938,142,135,43,234,0,938,0,0
2825.07,448,552,0.0492,938,141,135,43,233,0,938,0,0
2826.30,448,552,0.0480,938,141,135,43,233,0,938,0,0
2827.49,448,552,0.0498,938,141,135,43,233,0,938,0,0
2828.66,448,552,0.0503,938,141,135,43,233,0,938,0,0
2829.84,449,551,0.0494,938,141,135,43,232,0,938,0,0
2831.07,449,551,0.0503,938,141,135,43,232,0,938,0,0
2832.26,449,551,0.0508,938,141,135,43,232,0,938,0,0
2833.42,449,551,0.0509,938,141,135,43,232,0,938,0,0
2834.62,450,550,0.0491,938,141,135,42,232,0,938,0,0
2835.64,450,550,0.0491,938,141,135,42,232,0,938,0,0
2836.86,450,550,0.0505,938,141,135,42,232,0,938,2,0
2838.06,450,550,0.0500,938,141,135,42,232,0,938,2,0
2839.22,450,550,0.0498,938,141,135,42,232,0,938,2,0
2840.42,450,550,0.0483,938,141,135,42,232,0,938,2,0
2841.52,451,549,0.0504,938,141,134,42,232,0,938,4,0
2842.73,453,547,0.0407,938,141,134,41,231,0,938,2,0
2843.94,453,547,0.0432,938,141,134,41,231,0,938,2,0
2845.12,453,547,0.0418,938,141,134,41,231,0,938,2,0
2846.34,453,547,0.0430,938,141,134,41,231,0,938,2,0
2847.51,453,547,0.0424,938,141,134,41,231,0,938,0,0
2848.68,453,547,0.0449,938,141,134,41,231,0,938,0,0
2849.85,453,547,0.0438,938,141,134,41,231,0,938,0,0
2850.86,453,547,0.0550,938,141,134,41,231,0,938,0,0
2852.03,453,547,0.0475,938,141,134,41,231,0,938,0,0
2853.21,453,547,0.0473,938,141,134,41,231,0,938,0,0
2854.39,453,547,0.0478,938,141,134,41,231,0,938,0,0
2855.56,454,546,0.0428,938,141,133,41,231,0,938,0,0
2856.78,454,546,0.0461,938,141,133,41,231,0,938,0,0
2858.08,455,545,0.0457,938,140,133,41,231,0,938,0,0
2859.33,455,545,0.0472,938,140,133,41,231,0,938,0,0
2860.53,456,544,0.0451,938,140,132,41,231,0,938,0,0
2861.76,456,544,0.0444,938,140,132,41,231,0,938,0,0
2862.95,457,543,0.0406,938,140,132,40,231,0,938,0,0
2864.15,457,543,0.0421,938,140,132,40,231,0,938,0,0
2865.32,457,543,0.0409,938,140,132,40,231,0,938,0,0
2866.52,457,543,0.0459,938,140,132,40,231,0,938,0,0
2867.68,457,543,0.0446,938,140,132,40,231,0,938,0,0
2868.84,457,543,0.0444,938,140,132,40,231,0,938,0,0
2870.01,457,543,0.0430,938,140,132,40,231,0,938,0,0
2871.21,458,542,0.0415,938,139,132,40,231,0,938,0,0
2872.42,458,542,0.0406,938,139,132,40,231,0,938,0,0
2873.58,459,541,0.0369,938,139,132,40,230,0,938,0,0
2874.74,459,541,0.0376,938,139,132,40,230,0,938,0,0
2875.98,459,541,0.0379,938,139,132,40,230,0,938,0,0
2877.15,459,541,0.0394,938,139,132,40,230,0,938,0,0
2878.30,459,541,0.0442,938,139,132,40,230,0,938,0,0
2879.46,459,541,0.0446,938,139,132,40,230,0,938,0,0
2880.67,459,541,0.0460,938,139,132,40,230,0,938,0,0
2881.89,459,541,0.0456,938,139,132,40,230,0,938,0,0
2883.17,459,541,0.0457,938,139,132,40,230,0,938,0,0
2884.37,459,541,0.0442,938,139,132,40,230,0,938,0,0
2885.60,459,541,0.0461,938,139,132,40,230,0,938,0,0
2886.89,460,540,0.0431,938,139,132,40,229,0,938,0,0
2888.12,460,540,0.0412,938,138,133,40,229,2,938,0,0
2889.34,460,540,0.0443,938,138,133,40,229,2,938,0,0
2890.60,460,540,0.0453,938,138,133,40,229,2,938,0,0
2891.79,460,540,0.0451,938,138,133,40,229,0,938,0,0
2892.94,460,540,0.0507,938,138,133,40,229,0,938,0,0
2894.10,461,539,0.0426,938,138,133,40,228,0,938,0,0
2895.31,461,539,0.0452,938,138,133,40,228,0,938,0,0
2896.50,461,539,0.0457,938,138,133,40,228,0,938,0,0
2897.66,461,539,0.0446,938,138,133,40,228,0,938,0,0
2898.82,461,539,0.0442,938,138,133,40,228,0,938,0,0
2899.97,461,539,0.0468,938,138,133,40,228,0,938,0,0
2901.16,461,539,0.0451,938,138,133,40,228,0,938,0,0
2902.36,461,539,0.0465,938,138,133,40,228,0,938,0,0
2903.54,461,539,0.0456,938,138,133,40,228,0,938,0,0
2904.73,462,538,0.0427,938,138,133,40,227,0,938,0,0
2905.94,462,538,0.0495,938,138,133,40,227,0,938,0,0
2907.08,462,538,0.0515,938,138,133,40,227,0,938,0,0
2908.24,462,538,0.0510,938,138,133,40,227,0,938,0,0
2909.40,462,538,0.0489,938,138,133,40,227,0,938,0,0
2910.57,462,538,0.0503,938,138,133,40,227,0,938,0,0
2911.78,464,536,0.0460,938,137,133,40,226,0,938,0,0
2912.93,465,535,0.0427,938,137,132,40,226,0,938,0,0
2914.12,465,535,0.0420,938,137,132,40,226,0,938,0,0
2915.28,465,535,0.0430,938,137,132,40,226,0,938,0,0
2916.46,465,535,0.0420,938,137,132,40,226,0,938,0,0
2917.64,466,534,0.0385,938,137,131,40,226,0,938,0,0
2918.83,466,534,0.0428,938,137,131,40,226,0,938,0,0
2919.99,466,534,0.0454,938,137,131,40,226,0,938,0,0
2921.19,466,534,0.0464,938,137,131,40,226,0,938,0,0
2922.34,466,534,0.0459,938,137,131,40,226,0,938,0,0
2923.49,466,534,0.0461,938,137,131,40,226,0,938,0,0
2924.68,467,533,0.0428,938,136,131,40,226,0,938,0,0
2925.82,467,533,0.0460,938,136,131,40,226,0,938,0,0
2926.97,467,533,0.0428,938,136,131,40,226,0,938,0,0
2928.13,467,533,0.0416,938,136,131,40,226,0,938,0,0
2929.28,467,533,0.0430,938,136,131,40,226,0,938,0,0
2930.44,467,533,0.0416,938,136,131,40,226,0,938,0,0
2931.60,467,533,0.0416,938,136,131,40,226,0,938,0,0
2932.77,467,533,0.0421,938,136,131,40,226,0,938,0,0
2933.91,467,533,0.0476,938,136,131,40,226,0,938,0,0
2935.05,467,533,0.0453,938,136,131,40,226,0,938,0,0
2936.22,467,533,0.0452,938,136,131,40,226,0,938,0,0
2937.36,467,533,0.0449,938,136,131,40,226,0,938,0,0
2938.50,467,533,0.0448,938,136,131,40,226,0,938,0,0
2939.66,467,533,0.0450,938,136,131,40,226,0,938,0,0
2940.82,467,533,0.0439,938,136,131,40,226,0,938,2,0
2942.01,467,533,0.0456,938,136,131,40,226,0,938,2,0
2943.15,467,533,0.0455,938,136,131,40,226,0,938,2,0
2944.31,467,533,0.0473,938,136,131,40,226,0,938,2,0
2945.46,467,533,0.0474,938,136,131,40,226,0,938,2,0
2946.65,467,533,0.0467,938,136,131,40,226,0,938,2,0
2947.78,467,533,0.0469,940,136,131,40,226,0,940,0,0
2948.92,469,531,0.0420,940,136,130,40,225,0,940,0,0
2950.17,469,531,0.0458,940,136,130,40,225,0,940,0,0
2951.33,469,531,0.0424,940,136,130,40,225,0,940,0,0
2952.47,469,531,0.0487,938,136,130,40,225,0,938,0,0
2953.62,469,531,0.0449,938,136,130,40,225,0,938,0,0
2954.84,469,531,0.0479,938,136,130,40,225,0,938,0,0
2956.00,469,531,0.0457,938,136,130,40,225,0,938,0,0
2957.16,469,531,0.0491,938,136,130,40,225,0,938,0,2
2958.31,469,531,0.0480,938,136,130,40,225,0,938,0,2
2959.55,469,531,0.0502,938,136,130,40,225,0,938,0,2
2960.72,470,530,0.0449,938,136,129,40,225,0,938,0,2
2961.95,470,530,0.0464,938,136,129,40,225,0,938,0,2
2963.12,471,529,0.0438,938,136,129,40,224,0,938,0,0
2964.32,471,529,0.0452,938,136,129,40,224,0,938,0,0
2965.48,471,529,0.0450,938,136,129,40,224,0,938,0,0
2966.65,471,529,0.0442,938,136,129,40,224,0,938,0,0
2967.80,471,529,0.0443,938,136,129,40,224,0,938,0,0
2968.96,471,529,0.0456,938,136,129,40,224,0,938,0,0
2970.09,472,528,0.0416,938,135,129,40,224,0,938,0,0
2971.25,472,528,0.0428,938,135,129,40,224,0,938,0,0
2972.44,472,528,0.0419,938,135,129,40,224,0,938,0,0
2973.58,472,528,0.0426,938,135,129,40,224,0,938,0,0
2974.80,472,528,0.0519,938,135,129,40,224,0,938,0,0
2975.98,473,527,0.0428,938,134,129,40,224,0,938,0,0
2977.17,473,527,0.0426,938,134,129,40,224,0,938,0,0
2978.32,473,527,0.0421,938,134,129,40,224,0,938,0,0
2979.46,473,527,0.0459,938,134,129,40,224,0,938,0,0
2980.59,473,527,0.0426,938,134,129,40,224,0,938,0,0
2981.73,473,527,0.0458,938,134,129,40,224,0,938,0,0
2982.86,473,527,0.0493,938,134,129,40,224,0,938,0,0
2984.00,473,527,0.0505,938,134,129,40,224,0,938,0,0
2985.19,473,527,0.0505,938,134,129,40,224,0,938,0,0
2986.35,473,527,0.0506,938,134,129,40,224,0,938,0,0
2987.54,474,526,0.0484,938,134,129,40,223,0,938,0,0
2988.67,474,526,0.0485,938,134,129,40,223,0,938,0,0
2989.87,474,526,0.0485,938,134,129,40,223,0,938,0,0
2991.49,474,526,0.0544,938,134,129,40,223,0,938,0,0
2992.65,474,526,0.0502,938,134,129,40,223,0,938,0,0
2993.78,474,526,0.0508,938,134,129,40,223,0,938,0,0
2994.96,474,526,0.0520,938,134,129,40,223,0,938,0,0
2996.13,474,526,0.0512,938,134,129,40,223,0,938,0,0
2997.31,475,525,0.0472,938,134,129,39,223,0,938,0,0
2998.47,475,525,0.0502,938,134,129,39,223,0,938,0,0
2999.60,475,525,0.0480,938,134,129,39,223,0,938,0,0
3000.74,475,525,0.0483,938,134,129,39,223,0,938,0,0
3001.91,475,525,0.0488,938,134,129,39,223,0,938,0,0
3003.05,475,525,0.0490,938,134,129,39,223,0,938,0,0
3004.20,475,525,0.0531,938,134,129,39,223,0,938,0,0
3005.36,475,525,0.0521,938,134,129,39,223,0,938,0,0
3006.52,475,525,0.0517,938,134,129,39,223,0,938,0,0
3007.69,476,524,0.0486,938,134,129,38,223,0,938,2,2
3008.84,476,524,0.0482,938,134,129,38,223,0,938,2,2
3009.98,476,524,0.0480,938,134,129,38,223,0,938,2,2
3011.14,476,524,0.0537,938,134,129,38,223,0,938,2,2
3012.29,476,524,0.0549,938,134,129,38,223,0,938,2,2
3013.45,476,524,0.0550,938,134,129,38,223,0,938,0,0
3014.60,476,524,0.0528,938,134,129,38,223,0,938,0,0
3015.82,476,524,0.0545,938,134,129,38,223,0,938,0,0
3016.96,476,524,0.0541,938,134,129,38,223,0,938,0,0
3018.09,476,524,0.0564,938,134,129,38,223,0,938,0,0
3019.22,476,524,0.0587,938,134,129,38,223,0,938,0,0
3020.35,476,524,0.0594,938,134,129,38,223,0,938,0,0
3021.58,477,523,0.0534,938,134,128,38,223,0,938,0,0
3022.71,477,523,0.0546,938,134,128,38,223,0,938,0,0
3023.85,477,523,0.0554,938,134,128,38,223,0,938,0,0
3025.05,478,522,0.0513,938,134,128,38,222,0,938,0,0
3026.21,479,521,0.0492,938,134,127,38,222,0,938,0,0
