Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
490.80,40,960,0.0228,326,238,265,89,368,0,0,326,0,0,0,0
492.14,40,960,0.0231,326,238,265,89,368,0,0,326,0,0,0,0
493.51,40,960,0.0228,326,238,265,89,368,0,0,326,0,0,0,0
494.84,40,960,0.0217,326,238,265,89,368,0,0,326,0,0,0,0
496.17,41,959,0.0214,326,238,265,88,368,0,0,326,0,0,0,0
497.54,41,959,0.0206,326,238,265,88,368,0,0,326,0,0,0,0
498.92,41,959,0.0197,326,238,265,88,368,0,0,326,0,0,0,0
500.24,41,959,0.0218,326,238,265,89,367,0,0,326,0,0,2,0
501.59,41,959,0.0200,326,238,265,89,367,0,0,326,0,0,0,0
502.92,41,959,0.0215,326,238,265,89,367,0,0,326,0,0,0,0
504.25,41,959,0.0207,326,238,265,90,366,0,0,326,0,0,2,0
505.67,41,959,0.0212,326,238,265,90,366,0,0,326,0,0,2,0
506.84,41,959,0.0229,326,238,265,90,366,0,0,326,0,0,0,0
508.24,41,959,0.0212,326,238,265,90,366,0,0,326,0,0,0,0
509.61,41,959,0.0235,326,238,265,90,366,0,0,326,0,0,0,0
510.95,41,959,0.0227,326,238,265,90,366,0,0,326,0,0,0,0
512.28,41,959,0.0227,326,238,265,90,366,0,0,326,0,0,0,0
513.63,41,959,0.0219,326,238,265,90,366,0,0,326,0,0,0,0
514.96,41,959,0.0233,326,238,265,90,366,0,0,326,0,0,0,0
516.32,41,959,0.0225,326,238,265,90,366,0,0,326,0,0,0,0
517.67,41,959,0.0223,326,238,265,90,366,0,0,326,0,0,0,0
519.10,41,959,0.0204,326,238,265,90,366,0,0,326,0,0,0,0
520.42,41,959,0.0228,326,238,265,90,366,0,0,326,0,0,0,0
521.75,41,959,0.0216,326,238,265,90,366,0,0,326,0,2,0,0
523.15,41,959,0.0232,326,238,265,90,366,0,0,326,0,4,0,0
524.54,42,958,0.0213,326,238,265,89,366,0,0,326,0,4,0,0
525.87,42,958,0.0206,326,238,265,89,366,0,2,326,0,4,0,0
527.21,42,958,0.0205,326,238,265,89,366,0,2,326,0,4,0,0
528.59,42,958,0.0226,326,238,265,89,366,0,0,326,0,2,0,0
529.95,42,958,0.0225,326,238,265,89,366,0,0,326,0,0,0,0
531.32,43,957,0.0216,326,238,265,88,366,0,0,326,0,0,0,0
532.66,43,957,0.0211,326,238,265,88,366,0,0,326,0,0,0,0
534.05,43,957,0.0191,326,238,265,88,366,0,0,326,0,2,0,0
535.45,44,956,0.0181,326,238,264,88,366,0,0,326,0,2,0,0
536.80,45,955,0.0176,326,238,264,87,366,0,0,326,0,2,0,0
538.16,45,955,0.0191,326,238,264,87,366,0,0,326,0,2,0,0
539.51,45,955,0.0180,326,238,264,87,366,0,0,326,0,2,0,2
540.83,46,954,0.0177,326,238,263,87,366,0,0,326,0,0,0,2
542.18,47,953,0.0162,326,238,262,87,366,0,0,326,0,0,0,2
543.56,47,953,0.0168,326,238,262,87,366,0,0,326,0,0,0,2
544.93,47,953,0.0178,326,238,262,87,366,0,0,326,0,0,0,2
546.24,47,953,0.0172,326,238,262,87,366,0,0,326,0,0,0,0
547.56,47,953,0.0166,326,238,262,87,366,0,0,326,0,0,0,0
548.89,47,953,0.0176,326,238,262,87,366,0,0,326,0,0,0,0
550.22,47,953,0.0202,326,238,262,87,366,0,0,326,0,0,0,0
551.60,47,953,0.0211,326,238,262,87,366,0,0,326,0,0,0,0
552.95,48,952,0.0170,326,238,261,87,366,0,0,326,0,0,0,0
554.31,48,952,0.0182,326,238,261,87,366,0,0,326,0,0,0,0
555.69,48,952,0.0185,326,238,261,87,366,0,0,326,0,0,0,0
557.02,48,952,0.0225,326,238,261,87,366,0,0,326,0,0,0,0
558.39,48,952,0.0213,326,238,261,87,366,0,0,326,0,0,0,0
559.72,48,952,0.0212,326,238,261,87,366,0,0,326,0,0,0,0
561.04,48,952,0.0209,326,238,261,87,366,0,0,326,0,0,2,0
562.40,48,952,0.0208,326,238,261,87,366,0,0,326,0,0,2,0
563.74,48,952,0.0218,326,238,261,87,366,0,0,326,0,0,0,0
565.05,48,952,0.0240,326,238,261,87,366,0,0,326,0,0,0,0
566.37,50,950,0.0249,326,237,261,87,365,0,0,326,0,0,0,0
567.71,50,950,0.0257,326,237,261,87,365,0,0,326,0,0,0,0
569.06,50,950,0.0230,326,237,261,87,365,0,0,326,0,0,0,0
570.38,50,950,0.0245,326,237,261,87,365,0,0,326,0,0,0,0
571.72,50,950,0.0239,326,237,261,87,365,0,0,326,0,0,0,0
573.08,50,950,0.0245,326,237,261,87,365,0,0,326,0,0,0,0
574.43,50,950,0.0241,326,237,261,87,365,0,0,326,0,0,0,0
575.75,50,950,0.0251,326,237,261,87,365,0,0,326,0,0,0,0
577.08,50,950,0.0258,326,237,261,87,365,0,0,326,0,0,0,0
578.43,51,949,0.0238,326,237,260,87,365,0,0,326,0,0,0,0
579.75,51,949,0.0242,326,237,260,87,365,0,0,326,0,0,0,0
581.11,51,949,0.0248,326,237,260,87,365,0,0,326,0,0,0,0
582.46,51,949,0.0240,326,237,260,87,365,0,0,326,0,0,2,0
583.85,52,948,0.0226,326,237,259,87,365,0,0,326,0,0,2,0
585.17,52,948,0.0230,326,237,259,87,365,0,0,326,0,0,0,0
586.83,52,948,0.0243,326,237,259,87,365,0,0,326,0,0,0,0
588.15,52,948,0.0271,326,237,259,87,365,0,0,326,0,0,0,0
589.48,53,947,0.0260,326,237,259,86,365,0,0,326,0,2,0,0
590.82,53,947,0.0275,326,237,259,86,365,0,0,326,0,2,0,0
592.19,53,947,0.0260,326,237,259,86,365,0,0,326,0,4,0,0
593.51,53,947,0.0263,326,237,259,86,365,0,0,326,0,4,0,0
594.88,53,947,0.0283,326,237,259,86,365,0,0,326,0,4,0,0
596.23,53,947,0.0279,326,237,259,86,365,0,0,326,0,2,0,0
597.56,53,947,0.0320,326,237,259,86,365,0,0,326,0,0,0,0
598.92,53,947,0.0287,326,237,259,86,365,0,0,326,0,0,0,0
600.24,53,947,0.0303,326,237,259,86,365,0,0,326,0,0,0,0
601.60,53,947,0.0306,326,237,259,87,364,0,2,326,0,0,0,0
602.95,53,947,0.0304,326,237,259,87,364,0,2,326,0,0,0,0
604.28,53,947,0.0315,326,237,259,87,364,0,0,326,0,0,0,0
605.61,53,947,0.0305,326,237,259,87,364,0,0,326,0,0,0,0
606.93,53,947,0.0309,326,237,259,87,364,0,0,326,0,0,0,0
608.29,54,946,0.0281,326,237,258,88,363,0,0,326,0,0,2,0
609.66,54,946,0.0294,326,237,258,89,362,0,0,326,0,0,6,0
611.05,56,944,0.0268,326,237,257,88,362,0,0,326,0,0,4,0
612.39,56,944,0.0274,326,237,257,88,362,0,0,326,0,0,0,0
613.77,57,943,0.0265,326,236,257,88,362,0,0,326,0,0,0,0
615.12,57,943,0.0270,328,236,257,88,362,0,0,328,0,0,0,0
616.46,58,942,0.0278,328,236,257,88,361,0,0,328,0,0,0,0
617.81,58,942,0.0279,328,236,257,88,361,0,0,328,0,0,0,0
619.18,58,942,0.0280,328,236,257,88,361,0,0,328,0,0,0,0
620.57,58,942,0.0270,328,236,257,89,360,0,2,328,0,0,0,0
621.70,58,942,0.0290,328,236,257,89,360,0,2,328,0,0,0,0
623.04,58,942,0.0305,328,236,257,89,360,0,2,328,0,0,0,0
624.38,58,942,0.0308,328,236,257,89,360,0,0,328,0,0,0,0
625.73,58,942,0.0297,328,236,257,89,360,0,0,328,0,0,0,0
627.09,58,942,0.0324,328,236,257,89,360,0,0,328,0,0,0,0
628.50,58,942,0.0302,330,236,257,90,359,0,0,330,0,0,2,0
629.86,59,941,0.0319,330,236,257,90,358,0,0,330,0,0,2,0
631.25,59,941,0.0328,330,236,257,90,358,0,0,330,0,0,0,0
632.63,60,940,0.0326,330,236,257,90,357,0,0,330,0,0,0,0
633.99,60,940,0.0335,330,236,257,90,357,0,0,330,0,0,0,0
635.30,60,940,0.0346,330,236,257,90,357,0,0,330,0,0,0,0
636.65,60,940,0.0351,330,236,257,90,357,0,0,330,0,0,2,0
638.02,60,940,0.0347,330,236,257,90,357,0,0,330,0,0,0,0
639.38,61,939,0.0327,330,236,257,89,357,0,0,330,0,0,0,0
640.75,62,938,0.0322,330,236,257,88,357,0,0,330,0,0,0,0
642.12,63,937,0.0306,330,236,257,87,357,0,0,330,0,0,0,0
643.48,63,937,0.0307,330,236,257,87,357,0,0,330,0,0,0,0
644.80,63,937,0.0290,330,236,257,87,357,0,0,330,0,0,0,0
646.10,63,937,0.0325,330,236,257,87,357,0,0,330,0,0,0,0
647.39,63,937,0.0335,330,236,257,87,357,0,0,330,0,0,0,0
648.74,64,936,0.0349,332,236,256,87,357,0,0,332,0,0,0,0
650.07,65,935,0.0335,332,236,256,87,356,0,0,332,0,0,0,0
651.42,65,935,0.0307,332,236,256,87,356,0,0,332,0,0,0,0
652.73,65,935,0.0308,332,236,256,87,356,0,0,332,0,0,0,0
654.06,65,935,0.0319,332,236,256,87,356,0,0,332,0,0,0,0
655.28,65,935,0.0294,332,236,256,88,355,0,0,332,0,0,2,0
656.60,65,935,0.0338,332,236,256,88,355,0,0,332,0,0,4,0
657.91,65,935,0.0307,332,236,256,88,355,0,0,332,0,0,0,0
659.29,65,935,0.0307,332,236,256,88,355,0,0,332,0,0,0,0
660.60,66,934,0.0322,332,236,256,87,355,0,0,332,0,0,0,0
662.00,66,934,0.0309,332,236,256,87,355,0,0,332,0,0,0,0
663.35,67,933,0.0315,332,236,255,87,355,0,0,332,0,0,0,0
664.66,67,933,0.0332,332,236,255,87,355,0,0,332,0,0,0,0
665.98,67,933,0.0316,332,236,255,87,355,0,0,332,0,0,0,0
667.27,67,933,0.0357,332,236,255,87,355,0,0,332,0,0,0,0
668.60,69,931,0.0308,332,236,254,86,355,0,0,332,0,2,0,0
669.97,69,931,0.0327,332,236,254,86,355,0,0,332,0,2,0,0
671.30,69,931,0.0380,332,236,254,86,355,0,0,332,0,2,0,0
672.60,69,931,0.0387,332,236,254,86,355,0,0,332,0,2,0,0
673.96,69,931,0.0363,332,236,254,86,355,0,0,332,0,2,0,0
675.25,69,931,0.0358,332,236,254,86,355,0,0,332,0,0,0,0
676.54,70,930,0.0330,332,235,254,86,355,0,0,332,0,0,0,0
677.85,70,930,0.0335,332,235,254,86,355,0,0,332,0,0,0,0
679.23,70,930,0.0341,332,235,254,86,355,0,0,332,0,0,0,0
680.52,70,930,0.0347,332,235,254,86,355,0,0,332,0,0,0,0
681.85,70,930,0.0327,332,235,254,86,355,0,0,332,0,0,0,0
683.20,71,929,0.0335,332,234,254,86,355,0,0,332,0,0,0,0
684.56,72,928,0.0296,332,234,253,86,355,0,0,332,0,0,0,0
685.88,72,928,0.0317,332,234,253,86,355,0,0,332,0,0,0,0
687.23,73,927,0.0312,334,234,253,85,355,0,0,334,0,2,0,0
688.59,76,924,0.0243,334,234,252,84,354,0,0,334,0,2,0,0
689.95,76,924,0.0261,334,234,252,84,354,0,0,334,0,2,0,0
691.27,76,924,0.0268,334,234,252,84,354,0,0,334,0,2,0,0
692.56,76,924,0.0275,334,234,252,85,353,0,0,334,0,2,2,0
693.89,76,924,0.0289,334,234,252,85,353,0,0,334,0,0,0,0
695.19,76,924,0.0255,334,234,252,85,353,0,0,334,0,0,0,0
696.49,76,924,0.0284,334,234,252,85,353,0,0,334,0,0,0,0
697.76,76,924,0.0255,334,234,252,85,353,0,0,334,0,0,0,0
699.06,76,924,0.0278,334,234,252,85,353,0,0,334,0,0,0,0
700.37,76,924,0.0296,334,234,252,85,353,0,0,334,0,0,0,0
701.66,77,923,0.0265,334,233,252,85,353,0,0,334,0,0,0,0
702.96,77,923,0.0257,334,233,252,85,353,0,0,334,0,0,0,0
704.33,77,923,0.0258,334,233,252,85,353,0,0,334,0,0,0,0
705.68,77,923,0.0234,334,233,252,85,353,0,0,334,0,0,2,0
706.97,78,922,0.0256,334,233,251,85,353,0,0,334,0,0,0,0
708.32,78,922,0.0271,334,233,251,85,353,0,0,334,0,0,0,0
709.59,78,922,0.0285,334,233,251,85,353,0,0,334,0,0,0,0
710.90,78,922,0.0326,334,233,251,85,353,0,0,334,0,0,0,0
712.18,78,922,0.0283,334,233,251,85,353,0,0,334,0,0,0,0
713.52,78,922,0.0329,334,233,251,85,353,0,0,334,0,0,0,0
714.82,78,922,0.0320,334,233,251,85,353,0,0,334,0,0,0,0
716.13,79,921,0.0307,334,232,251,85,353,0,0,334,0,2,0,0
717.47,80,920,0.0324,334,232,251,85,352,0,0,334,0,2,0,0
718.79,80,920,0.0291,334,232,251,86,351,0,0,334,0,2,2,0
720.15,80,920,0.0293,334,232,251,86,351,0,0,334,0,2,2,0
721.48,80,920,0.0287,334,231,252,86,351,2,0,334,0,2,0,0
722.77,80,920,0.0299,334,231,252,86,351,2,0,334,0,0,0,0
724.10,81,919,0.0288,334,231,252,85,351,0,0,334,0,0,0,0
725.42,81,919,0.0284,334,231,252,85,351,0,0,334,0,0,0,0
726.75,81,919,0.0281,334,231,252,85,351,0,0,334,0,0,0,0
728.05,81,919,0.0269,334,231,252,85,351,0,0,334,0,0,0,0
729.39,81,919,0.0275,334,231,252,85,351,0,0,334,0,0,0,0
730.68,81,919,0.0299,334,231,252,85,351,0,0,334,0,0,0,0
731.95,81,919,0.0295,334,231,252,85,351,0,0,334,0,0,0,0
733.23,82,918,0.0294,334,231,252,84,351,0,0,334,0,0,0,0
734.55,83,917,0.0267,334,231,251,84,351,0,0,334,0,0,0,0
735.87,83,917,0.0310,334,231,251,84,351,0,0,334,0,0,0,0
737.56,83,917,0.0283,334,231,251,84,351,0,0,334,0,0,0,0
738.84,83,917,0.0352,334,231,251,84,351,0,0,334,0,0,0,0
740.11,83,917,0.0296,334,231,251,84,351,0,0,334,0,0,0,0
741.41,83,917,0.0304,334,231,251,84,351,0,0,334,0,2,0,0
742.69,83,917,0.0294,334,231,251,84,351,0,0,334,0,2,0,0
744.00,83,917,0.0290,334,231,251,84,351,0,0,334,0,2,0,0
745.27,83,917,0.0313,334,231,251,84,351,0,0,334,0,2,0,0
746.56,83,917,0.0293,334,231,251,84,351,0,0,334,0,2,0,0
747.85,83,917,0.0312,334,231,251,84,351,0,0,334,0,0,0,0
749.16,83,917,0.0300,334,231,251,84,351,0,0,334,0,0,0,0
750.44,83,917,0.0301,334,231,251,84,351,0,0,334,0,0,2,0
751.74,85,915,0.0278,334,231,251,82,351,0,0,334,0,0,0,0
753.07,85,915,0.0269,334,231,251,82,351,0,0,334,0,0,0,0
754.45,85,915,0.0283,334,231,251,82,351,0,0,334,0,0,0,0
755.75,85,915,0.0273,334,231,251,82,351,0,0,334,0,0,0,0
757.04,85,915,0.0258,334,231,251,82,351,0,0,334,0,0,0,0
758.33,85,915,0.0252,334,231,251,82,351,0,0,334,0,0,0,0
759.63,85,915,0.0302,334,231,251,82,351,0,0,334,0,0,0,0
760.90,86,914,0.0278,334,231,250,82,351,0,0,334,0,0,0,0
762.17,86,914,0.0268,334,231,250,82,351,0,0,334,0,0,0,0
763.57,86,914,0.0268,334,231,250,82,351,0,0,334,0,2,0,0
764.86,86,914,0.0273,334,231,250,82,351,0,0,334,0,2,0,0
766.13,86,914,0.0256,334,231,250,82,351,0,0,334,0,2,0,0
767.40,86,914,0.0277,334,231,250,82,351,0,0,334,0,2,0,0
768.70,86,914,0.0259,334,231,250,82,351,0,0,334,0,2,0,0
770.00,86,914,0.0271,334,231,250,82,351,0,0,334,0,0,0,0
771.30,86,914,0.0254,334,231,250,82,351,0,0,334,0,0,0,0
772.58,86,914,0.0253,334,231,250,82,351,0,0,334,0,0,0,0
773.91,86,914,0.0279,334,231,250,82,351,0,0,334,0,0,0,0
775.18,86,914,0.0271,334,231,250,82,351,0,0,334,0,0,0,0
776.45,87,913,0.0290,334,231,250,82,350,0,0,334,0,0,0,0
777.73,88,912,0.0254,334,231,250,81,350,0,0,334,0,0,0,0
779.07,88,912,0.0253,334,231,250,81,350,0,0,334,0,0,0,0
780.40,88,912,0.0242,334,231,250,81,350,0,0,334,0,0,0,0
781.68,88,912,0.0290,334,231,250,81,350,0,0,334,0,0,0,0
782.97,90,910,0.0262,334,231,248,81,350,0,0,334,0,0,0,0
784.33,90,910,0.0269,334,231,248,81,350,0,0,334,0,0,0,0
785.59,90,910,0.0272,334,231,248,81,350,0,0,334,0,0,0,0
786.86,90,910,0.0308,334,231,248,81,350,0,0,334,0,0,0,0
788.16,90,910,0.0340,334,231,248,81,350,0,0,334,0,0,0,0
789.45,90,910,0.0331,334,231,248,81,350,0,0,334,0,0,0,0
790.72,90,910,0.0312,334,231,248,81,350,0,0,334,0,0,0,0
792.02,90,910,0.0330,334,231,248,81,350,0,0,334,0,0,0,0
793.32,90,910,0.0300,334,231,248,81,350,0,0,334,0,0,0,0
794.61,90,910,0.0306,334,231,248,81,350,0,0,334,0,0,0,0
795.87,90,910,0.0294,334,231,248,81,350,0,0,334,0,0,0,0
797.12,90,910,0.0317,336,231,248,81,350,0,0,336,0,0,0,0
798.42,90,910,0.0326,336,231,248,81,350,0,0,336,0,0,0,0
799.70,91,909,0.0292,336,231,248,81,349,0,0,336,0,0,0,0
801.01,91,909,0.0323,336,231,248,81,349,0,0,336,0,0,0,0
802.29,91,909,0.0316,336,231,248,81,349,0,0,336,0,0,0,0
803.60,91,909,0.0307,336,231,248,81,349,0,0,336,0,0,0,0
804.83,91,909,0.0302,336,231,248,81,349,0,0,336,0,0,0,0
806.09,92,908,0.0306,336,230,248,81,349,0,0,336,0,0,0,0
807.41,92,908,0.0301,336,230,248,81,349,0,0,336,0,0,0,0
808.73,92,908,0.0311,336,230,248,81,349,0,0,336,0,0,0,0
810.00,92,908,0.0285,336,230,248,81,349,0,0,336,0,0,0,0
811.27,92,908,0.0298,336,230,248,81,349,0,0,336,0,0,0,0
812.55,92,908,0.0310,336,230,248,81,349,0,0,336,0,0,0,0
813.86,92,908,0.0343,336,230,248,81,349,0,0,336,0,0,0,0
815.16,92,908,0.0331,336,230,248,81,349,0,0,336,0,0,0,0
816.43,93,907,0.0302,336,230,248,80,349,0,0,336,0,0,0,0
817.73,93,907,0.0347,336,230,248,80,349,0,0,336,0,0,0,0
819.07,93,907,0.0314,336,230,248,80,349,0,0,336,0,0,0,0
820.34,93,907,0.0351,336,230,248,80,349,0,0,336,0,0,0,0
821.60,93,907,0.0336,336,230,248,80,349,0,0,336,0,0,0,0
822.89,94,906,0.0346,336,230,247,80,349,0,0,336,0,0,0,0
824.21,94,906,0.0340,336,230,247,80,349,0,0,336,0,0,0,0
825.53,94,906,0.0314,336,230,247,80,349,0,0,336,0,0,0,0
826.80,94,906,0.0365,336,230,247,80,349,0,0,336,0,0,0,0
828.07,94,906,0.0335,336,230,247,80,349,0,0,336,0,0,0,0
829.39,94,906,0.0327,336,230,247,80,349,0,0,336,0,0,0,0
830.66,94,906,0.0333,338,230,247,80,349,0,0,338,0,0,0,0
832.24,94,906,0.0344,338,230,247,80,349,0,0,338,0,0,0,0
833.54,95,905,0.0371,338,230,247,80,348,0,0,338,0,0,0,0
834.87,96,904,0.0304,338,230,246,80,348,0,0,338,0,0,0,0
836.22,98,902,0.0284,338,229,245,80,348,0,0,338,0,0,0,0
837.57,98,902,0.0290,338,229,245,80,348,0,0,338,0,0,0,0
838.91,98,902,0.0293,338,229,245,80,348,0,0,338,0,0,0,0
840.16,98,902,0.0306,338,229,245,80,348,0,0,338,0,0,0,0
841.42,98,902,0.0274,338,229,245,80,348,0,0,338,0,0,0,0
842.68,98,902,0.0297,338,229,245,80,348,0,0,338,0,0,0,0
843.98,99,901,0.0284,338,228,245,80,348,0,0,338,0,0,0,0
845.28,99,901,0.0332,338,228,245,80,348,0,0,338,0,0,0,0
846.58,99,901,0.0313,338,228,245,80,348,0,0,338,0,0,0,0
847.87,99,901,0.0335,338,228,245,80,348,0,0,338,0,0,0,0
849.14,99,901,0.0344,338,228,245,80,348,0,0,338,0,0,0,0
850.39,99,901,0.0310,338,228,245,80,348,0,0,338,0,0,0,0
851.65,99,901,0.0337,338,228,245,80,348,0,0,338,0,0,0,0
852.72,99,901,0.0328,338,228,245,80,348,0,0,338,0,0,0,0
853.85,99,901,0.0329,338,228,245,80,348,0,0,338,0,0,0,0
854.86,100,900,0.0388,338,228,245,79,348,0,0,338,0,0,0,0
855.88,100,900,0.0363,338,228,245,80,347,0,0,338,0,0,2,0
856.97,100,900,0.0365,338,228,245,80,347,0,0,338,0,0,2,0
858.07,100,900,0.0342,338,228,245,80,347,0,0,338,0,0,0,0
859.16,100,900,0.0363,338,228,245,80,347,0,0,338,0,0,0,0
860.17,100,900,0.0362,338,228,245,80,347,0,0,338,0,0,0,0
861.23,100,900,0.0320,338,228,245,80,347,0,0,338,0,0,0,0
862.27,100,900,0.0358,338,228,245,80,347,0,0,338,0,0,0,0
863.29,100,900,0.0322,338,228,245,80,347,0,0,338,0,0,0,0
864.37,100,900,0.0348,338,228,245,80,347,0,0,338,0,0,0,0
865.41,100,900,0.0346,338,228,245,80,347,0,0,338,0,0,0,0
866.45,100,900,0.0372,338,228,245,80,347,0,0,338,0,0,0,0
867.50,101,899,0.0314,338,228,244,80,347,0,0,338,0,0,2,0
868.56,101,899,0.0356,338,228,244,80,347,0,0,338,0,0,2,0
869.68,101,899,0.0389,338,228,244,80,347,0,0,338,0,0,0,0
870.74,101,899,0.0348,338,227,245,80,347,2,0,338,0,0,0,0
871.79,101,899,0.0362,338,227,245,80,347,2,0,338,0,0,0,0
872.86,101,899,0.0353,338,227,245,80,347,2,0,338,0,0,0,0
873.98,101,899,0.0359,338,227,245,81,346,0,0,338,0,0,2,0
875.05,101,899,0.0321,338,227,245,81,346,0,0,338,0,0,2,0
876.14,101,899,0.0309,338,227,245,81,346,0,0,338,0,0,0,0
877.39,101,899,0.0368,338,227,245,81,346,0,0,338,0,0,0,0
878.66,101,899,0.0343,338,227,245,81,346,0,0,338,0,0,0,0
879.95,101,899,0.0354,338,227,245,81,346,0,0,338,0,0,0,0
881.23,102,898,0.0330,338,226,245,81,346,0,0,338,0,0,0,0
882.50,102,898,0.0317,338,226,245,81,346,0,0,338,0,0,0,0
883.86,102,898,0.0337,338,226,245,81,346,0,0,338,0,0,0,0
885.12,102,898,0.0314,338,226,245,81,346,0,0,338,0,0,0,0
886.39,103,897,0.0303,338,226,244,81,346,0,0,338,0,0,0,0
887.65,103,897,0.0293,338,226,244,81,346,0,0,338,0,0,0,0
888.97,105,895,0.0285,338,225,244,80,346,0,0,338,0,0,0,0
890.27,106,894,0.0252,338,224,244,80,346,0,0,338,0,0,0,0
891.54,106,894,0.0261,338,224,244,80,346,0,0,338,0,0,0,0
892.83,106,894,0.0269,338,224,244,80,346,0,0,338,0,0,0,0
894.11,106,894,0.0269,338,224,244,80,346,0,0,338,0,0,0,0
895.37,106,894,0.0254,338,224,244,80,346,0,0,338,0,0,0,0
896.63,107,893,0.0242,338,224,244,79,346,0,0,338,0,0,0,0
897.90,107,893,0.0242,338,224,244,79,346,0,0,338,0,0,0,0
899.16,107,893,0.0249,338,224,244,79,346,0,0,338,0,0,0,0
900.45,107,893,0.0262,338,224,244,79,346,0,0,338,0,0,0,0
901.73,108,892,0.0238,338,223,244,79,346,0,0,338,0,0,0,0
903.00,108,892,0.0254,338,223,244,79,346,0,0,338,0,0,0,2
904.35,108,892,0.0241,338,223,244,79,346,0,0,338,0,0,2,2
905.61,109,891,0.0223,338,223,244,78,346,0,0,338,0,0,2,2
906.93,109,891,0.0226,338,223,244,78,346,0,0,338,0,0,0,2
908.20,110,890,0.0217,338,223,244,77,346,0,0,338,0,0,0,2
909.46,110,890,0.0215,338,223,244,77,346,0,0,338,0,0,0,0
910.76,110,890,0.0236,338,223,244,77,346,0,0,338,0,0,0,0
912.00,110,890,0.0225,338,223,244,77,346,0,0,338,0,0,0,0
913.25,110,890,0.0213,338,223,244,77,346,0,0,338,0,0,0,0
914.47,110,890,0.0241,338,223,244,77,346,0,0,338,0,0,0,0
915.74,110,890,0.0225,338,223,244,77,346,0,0,338,0,0,0,0
916.97,110,890,0.0232,338,223,244,77,346,0,0,338,0,0,0,0
918.23,111,889,0.0186,338,222,244,77,346,0,0,338,0,0,0,0
919.52,111,889,0.0232,338,222,244,77,346,0,0,338,0,0,0,0
920.77,111,889,0.0208,338,222,244,77,346,0,0,338,0,0,0,0
922.03,111,889,0.0217,338,222,244,77,346,0,0,338,0,0,0,0
923.29,111,889,0.0218,338,222,244,77,346,0,0,338,0,0,0,0
924.58,111,889,0.0225,338,222,244,77,346,0,0,338,0,0,0,0
925.84,111,889,0.0220,338,222,244,77,346,0,0,338,0,0,0,0
927.10,111,889,0.0221,338,222,244,77,346,0,0,338,0,0,0,0
928.36,111,889,0.0226,338,222,244,77,346,0,0,338,0,0,0,0
929.61,111,889,0.0216,338,222,244,77,346,0,0,338,0,0,0,0
930.88,111,889,0.0230,338,222,244,77,346,0,0,338,0,0,0,0
932.14,112,888,0.0204,338,222,243,77,346,0,0,338,0,0,0,0
933.38,113,887,0.0183,338,222,243,76,346,0,0,338,0,0,0,0
934.72,113,887,0.0186,338,222,243,76,346,0,0,338,0,0,0,0
936.00,113,887,0.0195,338,222,243,76,346,0,0,338,0,0,0,0
937.22,113,887,0.0203,338,222,243,76,346,0,0,338,0,0,0,0
938.45,113,887,0.0222,338,222,243,76,346,0,0,338,0,0,0,0
939.71,113,887,0.0210,338,222,243,76,346,0,0,338,0,0,0,0
940.97,113,887,0.0215,338,222,243,76,346,0,0,338,0,0,0,0
942.21,113,887,0.0206,338,222,243,76,346,0,0,338,0,0,0,0
943.45,113,887,0.0197,338,222,243,76,346,0,0,338,0,0,0,0
944.73,113,887,0.0202,338,222,243,76,346,0,0,338,0,0,0,0
946.01,113,887,0.0214,338,222,243,76,346,0,0,338,0,0,0,0
947.28,113,887,0.0227,338,222,243,76,346,0,0,338,0,0,0,0
948.51,113,887,0.0241,338,222,243,76,346,0,0,338,0,0,0,0
949.79,113,887,0.0264,338,222,243,76,346,0,0,338,0,0,0,0
951.04,113,887,0.0286,338,221,244,76,346,2,0,338,0,0,0,0
952.32,113,887,0.0288,338,221,244,76,346,2,0,338,0,0,0,0
953.56,113,887,0.0276,338,221,244,76,346,2,0,338,0,0,0,0
954.89,113,887,0.0278,338,221,244,76,346,0,0,338,0,2,0,0
956.15,113,887,0.0301,338,221,244,76,346,0,0,338,0,2,0,0
957.42,113,887,0.0260,338,221,244,76,346,0,0,338,0,2,0,0
958.69,113,887,0.0277,338,221,244,76,346,0,0,338,0,2,0,0
959.95,113,887,0.0271,338,221,244,76,346,0,0,338,0,2,0,0
961.19,113,887,0.0278,338,221,244,76,346,0,0,338,0,0,0,0
962.45,113,887,0.0271,338,221,244,76,346,0,0,338,0,0,0,0
963.70,113,887,0.0291,338,221,244,76,346,0,0,338,0,0,0,0
964.99,114,886,0.0271,338,221,243,76,346,0,0,338,0,0,0,0
966.30,114,886,0.0271,338,221,243,76,346,0,0,338,0,0,0,0
967.61,114,886,0.0290,338,221,243,76,346,0,0,338,0,0,0,0
968.87,114,886,0.0288,338,221,243,76,346,0,0,338,0,0,0,0
970.14,114,886,0.0301,338,221,243,76,346,0,0,338,0,0,0,0
971.37,114,886,0.0302,338,221,243,76,346,0,0,338,0,0,0,0
972.61,114,886,0.0308,338,221,243,76,346,0,0,338,0,0,0,0
