Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
1825.31,253,747,0.0294,1074,190,169,60,328,0,1074,0,2,0,0,2
1826.44,253,747,0.0279,1074,190,169,60,328,0,1074,0,0,0,0,2
1827.61,253,747,0.0277,1074,190,169,60,328,0,1074,0,0,0,0,2
1828.74,254,746,0.0271,1074,190,169,60,327,0,1074,0,0,0,0,2
1829.89,254,746,0.0277,1074,190,169,60,327,0,1074,0,0,0,0,2
1831.10,254,746,0.0281,1074,190,169,60,327,0,1074,0,0,0,0,2
1832.27,255,745,0.0254,1074,190,169,59,327,0,1074,0,0,0,0,2
1833.43,255,745,0.0247,1074,190,169,59,327,0,1074,0,0,0,0,2
1834.57,255,745,0.0250,1074,190,169,59,327,0,1074,0,0,0,0,2
1835.69,255,745,0.0254,1074,190,169,59,327,0,1074,0,0,0,0,2
1836.80,255,745,0.0256,1074,190,169,59,327,0,1074,0,0,0,0,0
1837.93,255,745,0.0256,1074,190,169,59,327,0,1074,0,0,0,0,0
1838.95,257,743,0.0220,1074,190,169,57,327,0,1074,0,0,0,0,0
1840.09,257,743,0.0217,1074,190,169,57,327,0,1074,0,0,0,0,0
1841.26,257,743,0.0235,1074,190,169,58,326,0,1074,0,0,0,2,0
1842.40,257,743,0.0229,1074,190,169,58,326,0,1074,0,0,0,2,0
1843.53,258,742,0.0254,1074,190,169,58,325,0,1074,0,0,0,0,0
1844.64,258,742,0.0253,1074,190,169,58,325,0,1074,0,0,0,0,0
1845.79,258,742,0.0270,1074,190,169,58,325,0,1074,0,0,0,0,0
1846.91,258,742,0.0261,1074,190,169,58,325,0,1074,0,0,0,0,0
1848.10,258,742,0.0260,1074,190,169,58,325,0,1074,0,0,0,0,0
1849.25,258,742,0.0280,1074,190,169,58,325,0,1074,0,0,0,0,2
1850.38,258,742,0.0276,1074,190,169,58,325,0,1074,0,0,0,0,2
1851.51,258,742,0.0277,1074,190,169,58,325,0,1074,0,0,0,0,2
1852.85,258,742,0.0277,1074,190,169,58,325,0,1074,0,0,0,0,2
1853.97,258,742,0.0274,1074,190,169,58,325,0,1074,0,0,0,0,2
1855.09,258,742,0.0283,1074,190,169,58,325,0,1074,0,0,0,0,2
1856.20,259,741,0.0263,1074,189,169,58,325,0,1074,0,0,0,0,0
1857.32,259,741,0.0260,1074,189,169,58,325,0,1074,0,0,0,0,0
1858.52,259,741,0.0254,1074,189,169,58,325,0,1074,0,0,0,2,0
1859.65,259,741,0.0250,1074,189,169,58,325,0,1074,0,0,0,2,0
1860.79,259,741,0.0259,1074,189,169,58,325,0,1074,0,0,0,0,0
1861.90,259,741,0.0252,1074,189,169,58,325,0,1074,0,0,0,0,0
1863.08,259,741,0.0262,1074,189,169,58,325,0,1074,0,0,0,0,0
1864.21,259,741,0.0259,1074,189,169,58,325,0,1074,0,0,0,0,0
1865.34,259,741,0.0260,1074,189,169,58,325,0,1074,0,0,0,0,0
1866.46,259,741,0.0288,1074,189,169,58,325,0,1074,0,0,0,0,0
1867.61,259,741,0.0295,1074,189,169,58,325,0,1074,0,0,0,0,0
1868.71,259,741,0.0305,1074,189,169,58,325,0,1074,0,0,0,0,0
1869.83,259,741,0.0303,1074,189,169,58,325,0,1074,0,0,0,0,0
1870.94,259,741,0.0303,1074,189,169,58,325,0,1074,0,0,0,0,0
1872.09,259,741,0.0295,1074,189,169,58,325,0,1074,0,0,0,0,0
1873.29,260,740,0.0274,1074,189,169,57,325,0,1074,0,0,0,0,0
1874.47,260,740,0.0295,1074,189,169,57,325,0,1074,0,0,0,2,0
1875.64,260,740,0.0288,1074,189,169,57,325,0,1074,0,0,2,2,0
1876.79,260,740,0.0280,1074,189,169,57,325,0,1074,0,0,2,0,0
1878.04,260,740,0.0280,1074,189,169,57,325,0,1074,0,0,2,0,0
1879.14,260,740,0.0277,1074,189,169,57,325,0,1074,0,0,2,0,0
1880.24,260,740,0.0286,1074,189,169,57,325,0,1074,0,0,2,0,0
1881.34,260,740,0.0286,1074,189,169,57,325,0,1074,0,0,4,0,0
1882.51,260,740,0.0323,1074,189,169,57,325,0,1074,0,0,2,0,0
1883.62,260,740,0.0324,1074,189,169,57,325,0,1074,0,0,2,0,0
1884.73,260,740,0.0312,1074,189,169,57,325,0,1074,0,0,2,0,0
1885.83,260,740,0.0323,1074,189,169,57,325,0,1074,0,0,2,0,0
1886.92,260,740,0.0333,1074,189,169,57,325,0,1074,0,0,2,0,0
1888.10,261,739,0.0339,1074,189,169,57,324,0,1074,0,0,0,0,0
1889.23,261,739,0.0335,1074,189,169,57,324,0,1074,0,0,0,0,0
1890.37,263,737,0.0303,1074,189,169,56,323,0,1074,0,0,0,0,0
1891.55,263,737,0.0319,1074,189,169,56,323,0,1074,0,0,0,0,0
1892.67,263,737,0.0318,1074,189,169,56,323,0,1074,0,0,0,0,0
1893.82,263,737,0.0329,1074,189,169,56,323,0,1074,0,0,0,0,0
1894.97,264,736,0.0295,1074,189,168,56,323,0,1074,0,0,0,0,0
1896.10,264,736,0.0289,1074,189,168,56,323,0,1074,0,0,0,0,0
1897.25,264,736,0.0308,1076,189,168,56,323,0,1076,0,0,0,0,0
1898.38,265,735,0.0285,1076,189,168,56,322,0,1076,0,0,0,0,0
1899.55,265,735,0.0296,1076,189,168,56,322,0,1076,0,0,2,0,0
1900.71,267,733,0.0286,1076,188,167,56,322,0,1076,0,0,2,0,0
1901.82,268,732,0.0261,1076,188,167,55,322,0,1076,0,0,2,0,0
1902.91,269,731,0.0215,1076,187,167,55,322,0,1076,0,0,2,0,0
1904.02,269,731,0.0243,1076,187,167,55,322,0,1076,0,0,2,0,0
1905.16,269,731,0.0227,1076,187,167,55,322,0,1076,0,0,2,0,0
1906.25,269,731,0.0249,1076,187,167,55,322,0,1076,0,0,2,0,0
1907.37,269,731,0.0228,1076,187,167,55,322,0,1076,0,0,0,0,0
1908.49,269,731,0.0231,1076,187,167,55,322,0,1076,0,0,0,0,0
1909.57,269,731,0.0241,1076,187,167,55,322,0,1076,0,0,0,0,0
1910.67,269,731,0.0239,1076,187,167,56,321,0,1076,0,0,0,2,0
1911.79,269,731,0.0240,1078,187,167,56,321,0,1078,0,0,0,2,0
1912.90,270,730,0.0277,1078,187,167,56,320,0,1078,0,0,0,0,0
1914.01,270,730,0.0278,1078,187,167,56,320,0,1078,0,0,0,0,0
1915.14,270,730,0.0278,1078,187,167,56,320,0,1078,0,0,0,0,0
1916.30,270,730,0.0312,1078,187,167,56,320,0,1078,0,0,0,0,0
1917.42,270,730,0.0320,1078,187,167,56,320,0,1078,0,0,0,0,0
1918.53,271,729,0.0301,1078,186,167,56,320,0,1078,0,0,0,0,0
1919.66,272,728,0.0296,1078,186,166,56,320,0,1078,0,0,0,0,0
1920.81,272,728,0.0288,1078,186,166,56,320,0,1078,0,0,0,0,0
1921.92,272,728,0.0288,1078,186,166,56,320,0,1078,0,0,0,0,0
1923.01,272,728,0.0271,1078,186,166,56,320,0,1078,0,0,0,0,0
1924.12,272,728,0.0293,1078,186,166,56,320,0,1078,0,0,0,0,0
1925.21,272,728,0.0268,1078,186,166,56,320,0,1078,0,0,0,0,2
1926.31,272,728,0.0262,1078,186,166,56,320,0,1078,0,0,0,0,2
1927.39,272,728,0.0273,1078,186,166,56,320,0,1078,0,0,0,0,2
1928.51,272,728,0.0289,1078,186,166,56,320,0,1078,0,0,0,0,2
1929.61,272,728,0.0272,1078,186,166,56,320,0,1078,0,0,0,0,2
1930.70,272,728,0.0276,1078,186,166,56,320,0,1078,0,0,0,0,2
1931.78,272,728,0.0278,1078,186,166,56,320,0,1078,0,0,0,0,0
1932.86,272,728,0.0285,1078,186,166,56,320,0,1078,0,0,0,0,0
1934.00,272,728,0.0297,1078,186,166,56,320,0,1078,0,0,0,0,0
1935.08,273,727,0.0279,1078,185,166,56,320,0,1078,0,0,0,0,0
1936.22,273,727,0.0284,1078,185,166,56,320,0,1078,0,0,0,0,0
1937.33,274,726,0.0325,1078,185,166,56,319,0,1078,0,0,0,0,0
1938.52,274,726,0.0310,1078,185,166,56,319,0,1078,0,0,0,0,0
1939.64,274,726,0.0336,1078,185,166,56,319,0,1078,0,0,0,0,0
1940.76,274,726,0.0348,1078,185,166,56,319,0,1078,0,0,0,0,0
1941.86,274,726,0.0378,1078,185,166,56,319,0,1078,0,0,0,0,0
1942.96,275,725,0.0348,1078,185,166,55,319,0,1078,0,0,0,0,0
1944.12,275,725,0.0332,1078,185,166,55,319,0,1078,0,0,0,0,0
1945.24,275,725,0.0371,1078,185,166,55,319,0,1078,0,0,0,0,0
1946.33,275,725,0.0368,1078,185,166,55,319,0,1078,0,0,0,0,0
1947.44,275,725,0.0371,1078,185,166,55,319,0,1078,0,0,0,0,0
1948.54,275,725,0.0367,1078,185,166,55,319,0,1078,0,0,0,0,0
1949.68,275,725,0.0421,1078,185,166,55,319,0,1078,0,0,0,0,0
1950.82,275,725,0.0411,1078,185,166,55,319,0,1078,0,0,0,0,0
1951.93,276,724,0.0391,1078,185,166,54,319,0,1078,0,0,0,0,0
1953.02,276,724,0.0392,1078,185,166,54,319,0,1078,0,0,0,0,0
1954.19,276,724,0.0394,1078,185,166,54,319,0,1078,0,0,0,0,0
1955.29,276,724,0.0411,1078,185,166,54,319,0,1078,0,0,0,0,0
1956.37,276,724,0.0396,1078,185,166,54,319,0,1078,0,0,0,0,0
1957.47,276,724,0.0392,1078,185,166,54,319,0,1078,0,0,0,0,0
1958.56,276,724,0.0384,1078,185,166,54,319,0,1078,0,0,0,0,0
1959.67,276,724,0.0420,1078,185,166,54,319,0,1078,0,0,0,0,0
1960.80,276,724,0.0421,1078,185,166,54,319,0,1078,0,0,0,0,0
1961.90,276,724,0.0421,1078,185,166,54,319,0,1078,0,0,0,0,0
1962.97,276,724,0.0424,1078,185,166,54,319,0,1078,0,0,0,0,0
1964.07,276,724,0.0426,1078,185,166,54,319,0,1078,0,0,0,0,0
1965.14,276,724,0.0415,1078,185,166,54,319,0,1078,0,0,0,0,0
1966.23,276,724,0.0424,1078,185,166,54,319,0,1078,0,0,0,0,0
1967.30,276,724,0.0443,1080,185,166,54,319,0,1080,0,0,0,0,0
1968.39,277,723,0.0404,1080,185,166,54,318,0,1080,0,0,0,0,0
1969.54,278,722,0.0380,1080,184,166,54,318,0,1080,0,0,0,0,0
1970.64,278,722,0.0390,1080,184,166,54,318,0,1080,0,0,0,0,0
1971.77,278,722,0.0390,1080,183,167,54,318,2,1080,0,0,2,0,0
1972.86,278,722,0.0375,1080,183,167,54,318,2,1080,0,0,2,0,0
1973.99,278,722,0.0390,1080,183,167,54,318,2,1080,0,0,4,0,0
1975.09,278,722,0.0427,1080,183,167,54,318,0,1080,0,0,4,0,0
1976.21,279,721,0.0410,1080,182,167,54,318,0,1080,0,0,6,0,0
1977.33,279,721,0.0414,1080,182,167,54,318,0,1080,0,0,6,0,0
1978.45,279,721,0.0413,1080,182,167,54,318,0,1080,0,0,4,0,0
1979.55,279,721,0.0425,1080,182,167,54,318,0,1080,0,0,4,0,0
1980.64,279,721,0.0462,1080,182,167,54,318,0,1080,0,0,2,0,0
1981.74,280,720,0.0443,1080,181,167,54,318,0,1080,0,0,0,0,0
1982.90,280,720,0.0425,1080,181,167,54,318,0,1080,0,0,0,0,0
1984.03,280,720,0.0429,1080,181,167,54,318,0,1080,0,0,0,0,0
1985.10,280,720,0.0432,1080,181,167,54,318,0,1080,0,0,0,0,0
1986.20,280,720,0.0452,1080,181,167,54,318,0,1080,0,0,0,0,0
1987.30,280,720,0.0445,1080,181,167,55,317,0,1080,0,0,0,2,0
1988.40,280,720,0.0428,1080,181,167,55,317,0,1080,0,0,0,0,0
1989.51,281,719,0.0418,1080,180,167,55,317,0,1080,0,0,0,0,0
1990.65,282,718,0.0404,1080,180,166,55,317,0,1080,0,0,0,0,0
1991.78,282,718,0.0403,1080,180,166,55,317,0,1080,0,0,0,0,0
1992.90,283,717,0.0375,1080,180,165,55,317,0,1080,0,0,2,0,0
1994.06,283,717,0.0377,1080,180,165,55,317,0,1080,0,0,2,0,0
1995.16,284,716,0.0366,1080,180,164,55,317,0,1080,0,0,2,0,0
1996.33,284,716,0.0383,1080,180,164,55,317,0,1080,0,0,2,0,0
1997.41,284,716,0.0363,1080,180,164,55,317,0,1080,0,0,2,0,0
1998.50,284,716,0.0371,1080,180,164,55,317,0,1080,0,0,2,0,0
1999.63,285,715,0.0341,1080,180,164,55,316,0,1080,0,0,0,2,0
2000.75,285,715,0.0357,1080,180,164,55,316,0,1080,0,0,0,2,0
2001.89,285,715,0.0350,1080,180,164,55,316,0,1080,0,0,0,0,0
2002.96,285,715,0.0345,1080,180,164,55,316,0,1080,0,0,0,0,0
2004.08,285,715,0.0350,1080,180,164,55,316,0,1080,0,0,0,0,0
2005.18,285,715,0.0342,1080,180,164,55,316,0,1080,0,0,0,0,0
2006.26,285,715,0.0357,1080,180,164,55,316,0,1080,0,0,0,0,0
2007.35,285,715,0.0340,1080,180,164,55,316,0,1080,0,0,0,0,0
2008.44,285,715,0.0341,1080,180,164,55,316,0,1080,0,0,0,0,0
2009.53,286,714,0.0348,1080,180,164,55,315,0,1080,0,0,0,0,0
2010.66,286,714,0.0338,1080,180,164,55,315,0,1080,0,0,0,0,0
2011.76,287,713,0.0340,1080,180,163,55,315,0,1080,0,0,0,0,0
2012.83,287,713,0.0329,1080,180,163,55,315,0,1080,0,0,0,0,0
2014.00,287,713,0.0331,1080,180,163,56,314,0,1080,0,0,0,2,0
2015.09,287,713,0.0334,1080,180,163,56,314,0,1080,0,0,0,2,0
2016.16,287,713,0.0337,1080,180,163,56,314,0,1080,0,0,0,0,0
2017.24,287,713,0.0327,1080,180,163,56,314,0,1080,0,0,0,0,0
2018.30,288,712,0.0332,1080,180,163,55,314,0,1080,0,0,0,0,0
2019.41,288,712,0.0350,1080,180,163,55,314,0,1080,0,0,0,0,0
2020.54,288,712,0.0339,1080,180,163,55,314,0,1080,0,0,0,0,0
2021.62,288,712,0.0321,1080,180,163,55,314,0,1080,0,0,0,0,0
2022.70,288,712,0.0332,1080,180,163,55,314,0,1080,0,0,0,0,0
2023.79,288,712,0.0342,1080,180,163,55,314,0,1080,0,0,0,0,0
2024.87,289,711,0.0301,1080,179,163,55,314,0,1080,0,0,0,0,0
2025.98,289,711,0.0322,1080,179,163,55,314,0,1080,0,0,0,0,0
2027.09,289,711,0.0309,1080,179,163,55,314,0,1080,0,0,0,0,0
2028.23,290,710,0.0300,1080,179,163,54,314,0,1080,0,0,0,0,0
2029.40,290,710,0.0286,1080,179,163,54,314,0,1080,0,0,0,0,0
2030.49,290,710,0.0306,1080,179,163,54,314,0,1080,0,0,0,0,0
2031.57,290,710,0.0285,1080,179,163,54,314,0,1080,0,0,0,0,0
2032.63,290,710,0.0291,1080,179,163,54,314,0,1080,0,0,0,0,0
2033.73,292,708,0.0286,1080,178,162,54,314,0,1080,0,0,0,0,0
2034.86,292,708,0.0282,1080,178,162,54,314,0,1080,0,0,0,0,0
2035.91,292,708,0.0273,1080,178,162,54,314,0,1080,0,0,0,0,0
2036.97,293,707,0.0249,1080,177,162,54,314,0,1080,0,0,0,0,0
2038.09,293,707,0.0234,1080,177,162,54,314,0,1080,0,0,0,0,0
2039.21,293,707,0.0265,1080,177,162,54,314,0,1080,0,0,0,0,0
2040.29,293,707,0.0247,1080,177,162,54,314,0,1080,0,0,0,0,0
2041.35,293,707,0.0247,1080,177,162,54,314,0,1080,0,0,0,0,0
2042.42,293,707,0.0239,1080,177,162,54,314,0,1080,0,0,0,0,0
2043.50,294,706,0.0241,1080,176,162,54,314,0,1080,0,0,0,0,0
2044.63,294,706,0.0230,1080,176,162,54,314,0,1080,0,0,0,0,0
2045.73,295,705,0.0230,1080,176,162,53,314,0,1080,0,0,0,0,0
2046.85,295,705,0.0220,1080,176,162,53,314,0,1080,0,0,0,0,0
2047.92,295,705,0.0242,1080,176,162,53,314,0,1080,0,0,0,0,0
2049.06,295,705,0.0251,1080,176,162,53,314,0,1080,0,0,0,0,0
2050.16,295,705,0.0256,1080,176,162,53,314,0,1080,0,0,0,0,0
2051.38,295,705,0.0256,1080,176,162,53,314,0,1080,0,0,0,0,0
2052.65,295,705,0.0252,1080,176,162,53,314,0,1080,0,0,0,0,0
2053.74,295,705,0.0260,1080,176,162,53,314,0,1080,0,0,0,0,0
2054.80,295,705,0.0243,1080,176,162,53,314,0,1080,0,0,0,0,0
2055.85,295,705,0.0251,1080,176,162,53,314,0,1080,0,0,0,0,0
2056.91,295,705,0.0255,1080,176,162,53,314,0,1080,0,0,0,0,0
2057.97,295,705,0.0244,1080,176,162,53,314,0,1080,0,0,0,0,0
2059.08,295,705,0.0236,1080,176,162,53,314,0,1080,0,0,0,0,0
2060.14,295,705,0.0250,1080,176,162,53,314,0,1080,0,0,0,0,0
2061.22,295,705,0.0269,1080,176,162,53,314,0,1080,0,0,0,0,0
2062.29,295,705,0.0270,1080,176,162,53,314,0,1080,0,0,2,0,0
2063.37,295,705,0.0295,1080,176,162,53,314,0,1080,0,0,2,0,0
2064.50,295,705,0.0295,1080,176,162,53,314,0,1080,0,0,2,0,0
2065.57,295,705,0.0298,1080,176,162,53,314,0,1080,0,0,2,0,0
2066.63,295,705,0.0295,1080,176,162,53,314,0,1080,0,0,2,0,0
2067.70,295,705,0.0305,1080,176,162,53,314,0,1080,0,0,2,0,0
2068.80,295,705,0.0296,1080,176,162,53,314,0,1080,0,0,0,0,0
2069.88,295,705,0.0290,1080,176,162,53,314,0,1080,0,0,0,0,0
2071.02,295,705,0.0294,1080,176,162,54,313,0,1080,0,0,0,2,0
2072.14,295,705,0.0300,1080,176,162,55,312,0,1080,0,0,0,4,0
2073.25,295,705,0.0280,1080,176,162,55,312,0,1080,0,0,0,2,0
2074.36,295,705,0.0320,1080,176,162,55,312,0,1080,0,0,0,0,0
2075.42,295,705,0.0340,1080,176,162,55,312,0,1080,0,0,0,0,0
2076.49,296,704,0.0321,1080,176,161,55,312,0,1080,0,0,0,0,0
2077.60,296,704,0.0331,1080,176,161,55,312,0,1080,0,0,0,0,0
2078.72,296,704,0.0324,1080,176,161,55,312,0,1080,0,0,0,0,0
2079.80,296,704,0.0317,1080,176,161,55,312,0,1080,0,0,0,0,0
2080.88,297,703,0.0293,1080,176,160,55,312,0,1080,0,0,0,0,0
2081.95,297,703,0.0287,1080,176,160,55,312,0,1080,0,0,0,0,0
2083.04,297,703,0.0291,1080,176,160,55,312,0,1080,0,0,0,0,0
2084.14,297,703,0.0290,1080,176,160,55,312,0,1080,0,0,0,0,0
2085.21,297,703,0.0302,1080,176,160,55,312,0,1080,0,0,0,0,0
2086.28,297,703,0.0318,1080,176,160,55,312,0,1080,0,0,0,0,0
2087.33,297,703,0.0350,1080,176,160,55,312,0,1080,0,0,0,0,0
2088.42,297,703,0.0334,1080,176,160,55,312,0,1080,0,0,0,0,0
2089.55,298,702,0.0361,1080,175,160,55,312,0,1080,0,0,0,0,0
2090.62,298,702,0.0351,1080,175,160,56,311,0,1080,0,2,0,0,0
2091.72,298,702,0.0355,1080,175,160,56,311,0,1080,0,2,0,0,0
2092.81,298,702,0.0341,1080,175,160,56,311,0,1080,0,0,0,0,0
2093.93,298,702,0.0358,1080,175,160,56,311,0,1080,0,0,0,0,0
2095.03,298,702,0.0351,1080,175,160,57,310,0,1080,0,0,0,2,0
2096.09,298,702,0.0360,1080,175,160,57,310,0,1080,0,0,0,2,0
2097.15,298,702,0.0365,1080,175,160,58,309,0,1080,0,2,0,0,0
2098.24,298,702,0.0362,1080,175,160,58,309,0,1080,0,2,0,0,0
2099.35,298,702,0.0374,1080,175,160,58,309,0,1080,0,0,0,0,0
2100.40,298,702,0.0362,1080,175,160,58,309,0,1080,0,0,0,0,0
2101.47,298,702,0.0350,1080,175,160,58,309,0,1080,0,0,0,0,0
2102.86,298,702,0.0365,1080,175,160,58,309,0,1080,0,0,0,0,0
2103.98,299,701,0.0334,1080,175,160,57,309,0,1080,0,0,0,0,0
2105.06,299,701,0.0378,1080,175,160,57,309,0,1080,0,0,0,0,0
2106.17,299,701,0.0349,1080,175,160,57,309,0,1080,0,0,0,0,0
2107.25,299,701,0.0361,1080,175,160,57,309,0,1080,0,0,0,0,0
2108.29,300,700,0.0339,1080,175,160,56,309,0,1080,0,0,0,0,0
2109.43,300,700,0.0332,1080,175,160,56,309,0,1080,0,0,0,0,0
2110.51,300,700,0.0350,1080,175,160,56,309,0,1080,0,0,0,0,0
2111.58,300,700,0.0357,1080,175,160,56,309,0,1080,0,0,0,0,0
2112.63,300,700,0.0364,1080,175,160,56,309,0,1080,0,0,0,0,0
2113.69,300,700,0.0371,1080,175,160,56,309,0,1080,0,0,0,0,0
2114.78,300,700,0.0360,1080,175,160,56,309,0,1080,0,0,0,0,0
2115.88,300,700,0.0359,1082,175,160,56,309,0,1082,0,0,0,0,0
2116.94,302,698,0.0315,1082,174,160,56,308,0,1082,0,0,0,0,0
2118.04,302,698,0.0326,1082,174,160,56,308,0,1082,0,0,0,0,0
2119.13,302,698,0.0325,1082,174,160,56,308,0,1082,0,0,0,0,0
2120.20,302,698,0.0337,1082,174,160,57,307,0,1082,0,2,0,0,0
2121.30,303,697,0.0304,1082,174,160,57,306,0,1082,0,2,0,0,0
2122.40,303,697,0.0311,1084,174,160,57,306,0,1084,0,0,0,0,0
2123.47,303,697,0.0297,1084,174,160,57,306,0,1084,0,0,0,0,0
2124.55,304,696,0.0288,1084,174,160,57,305,0,1084,0,0,0,2,0
2125.68,304,696,0.0275,1084,174,160,57,305,0,1084,0,0,0,2,0
2126.74,304,696,0.0304,1086,174,160,57,305,0,1086,0,0,0,0,0
2127.81,304,696,0.0304,1086,174,160,57,305,0,1086,0,0,0,0,0
2128.91,305,695,0.0285,1086,174,160,57,304,0,1086,0,0,0,0,0
2130.02,305,695,0.0283,1086,174,160,57,304,0,1086,0,0,0,0,0
2131.09,305,695,0.0279,1086,174,160,58,303,0,1086,0,2,0,2,0
2132.19,306,694,0.0263,1086,174,160,57,303,0,1086,0,2,0,2,0
2133.25,306,694,0.0260,1086,174,160,57,303,0,1086,0,0,0,0,0
2134.40,306,694,0.0269,1086,174,160,57,303,0,1086,0,0,0,0,0
2135.49,306,694,0.0262,1086,174,160,57,303,0,1086,0,0,0,0,0
2136.53,306,694,0.0270,1086,174,160,57,303,0,1086,0,0,0,0,0
2137.60,306,694,0.0257,1086,174,160,57,303,0,1086,0,0,0,0,0
2138.68,306,694,0.0266,1086,174,160,57,303,0,1086,0,0,0,0,0
2139.74,306,694,0.0260,1086,174,160,57,303,0,1086,0,0,0,0,0
2140.79,306,694,0.0252,1086,173,161,57,303,2,1086,0,0,0,0,0
2141.84,306,694,0.0269,1086,173,161,57,303,2,1086,0,0,0,0,0
2142.91,306,694,0.0280,1086,173,161,57,303,0,1086,0,2,0,0,0
2143.99,306,694,0.0266,1086,173,161,57,303,0,1086,0,2,0,0,0
2145.10,306,694,0.0280,1086,173,161,57,303,0,1086,0,0,0,0,0
2146.15,306,694,0.0279,1086,173,161,57,303,0,1086,0,0,0,0,0
2147.20,306,694,0.0274,1086,173,161,57,303,0,1086,0,0,0,0,0
2148.27,306,694,0.0278,1086,173,161,57,303,0,1086,0,0,0,0,0
2149.32,306,694,0.0279,1086,173,161,57,303,0,1086,0,0,0,0,0
2150.38,306,694,0.0268,1086,173,161,57,303,0,1086,0,0,0,0,0
2151.44,306,694,0.0280,1086,173,161,57,303,0,1086,0,0,0,0,0
2152.50,306,694,0.0267,1086,173,161,57,303,0,1086,0,0,0,0,0
2153.55,306,694,0.0273,1086,173,161,57,303,0,1086,0,0,0,0,0
2154.65,306,694,0.0275,1086,173,161,57,303,0,1086,0,0,0,2,0
2155.73,307,693,0.0252,1086,173,161,56,303,0,1086,0,0,0,2,0
2156.79,308,692,0.0232,1086,173,161,56,302,0,1086,0,0,0,0,0
2157.88,308,692,0.0253,1086,173,161,56,302,0,1086,0,0,0,0,0
2158.95,308,692,0.0266,1086,173,161,56,302,0,1086,0,0,0,0,0
2160.12,308,692,0.0270,1086,173,161,56,302,0,1086,0,0,0,0,0
2161.18,308,692,0.0275,1086,173,161,56,302,0,1086,0,0,0,0,0
2162.22,308,692,0.0279,1086,173,161,56,302,0,1086,0,0,0,0,0
2163.25,308,692,0.0280,1086,173,161,56,302,0,1086,0,0,0,0,0
2164.35,309,691,0.0260,1086,173,161,55,302,0,1086,0,0,0,0,0
2165.42,309,691,0.0260,1086,173,161,55,302,0,1086,0,0,0,2,0
2166.52,309,691,0.0263,1086,173,161,55,302,0,1086,0,0,0,2,0
2167.59,310,690,0.0267,1086,172,161,55,302,0,1086,0,0,0,0,0
2168.63,310,690,0.0242,1086,172,161,55,302,0,1086,0,0,0,0,0
2169.76,310,690,0.0279,1086,172,161,55,302,0,1086,0,0,0,0,0
2170.82,310,690,0.0265,1086,172,161,55,302,0,1086,0,0,0,0,0
2171.85,310,690,0.0293,1086,172,161,55,302,0,1086,0,0,0,0,0
2172.88,310,690,0.0260,1086,172,161,55,302,0,1086,0,0,0,0,0
2173.93,310,690,0.0251,1086,172,161,55,302,0,1086,0,0,0,0,0
2175.01,310,690,0.0263,1086,172,161,55,302,0,1086,0,0,0,0,0
2176.05,310,690,0.0277,1086,172,161,55,302,0,1086,0,0,0,0,0
2177.25,310,690,0.0284,1086,172,161,55,302,0,1086,0,0,0,2,0
2178.52,310,690,0.0307,1086,172,161,55,302,0,1086,0,0,0,2,0
2179.58,310,690,0.0307,1086,172,161,55,302,0,1086,0,0,0,0,0
2180.63,310,690,0.0308,1086,172,161,55,302,0,1086,0,0,0,0,0
2181.72,310,690,0.0298,1086,172,161,55,302,0,1086,0,0,0,0,0
2182.83,310,690,0.0335,1086,172,161,55,302,0,1086,0,0,0,0,0
2183.88,310,690,0.0334,1086,172,161,55,302,0,1086,0,0,0,0,0
2184.97,310,690,0.0342,1086,172,161,55,302,0,1086,0,0,0,0,0
2186.01,311,689,0.0328,1086,172,161,54,302,0,1086,0,0,0,0,0
2187.05,311,689,0.0331,1086,172,161,54,302,0,1086,0,0,0,0,0
2188.15,311,689,0.0340,1086,172,161,54,302,0,1086,0,0,0,0,0
2189.20,311,689,0.0337,1086,172,161,54,302,0,1086,0,0,0,0,0
2190.29,311,689,0.0334,1086,172,161,54,302,0,1086,0,0,0,0,0
2191.36,311,689,0.0331,1086,172,161,54,302,0,1086,0,0,0,0,0
2192.41,311,689,0.0335,1086,172,161,54,302,0,1086,0,0,0,0,0
2193.46,311,689,0.0333,1086,172,161,54,302,0,1086,0,0,0,0,0
2194.53,311,689,0.0341,1086,172,161,54,302,0,1086,0,0,0,0,0
2195.56,311,689,0.0353,1086,172,161,54,302,0,1086,0,0,0,0,0
2196.59,312,688,0.0325,1086,172,161,53,302,0,1086,0,0,0,0,0
2197.63,312,688,0.0332,1086,172,161,53,302,0,1086,0,0,0,0,0
2198.71,313,687,0.0308,1086,172,161,53,301,0,1086,0,0,0,0,0
2199.82,313,687,0.0314,1086,172,161,53,301,0,1086,0,0,0,0,0
2200.88,313,687,0.0306,1086,172,161,53,301,0,1086,0,0,0,0,0
2201.94,314,686,0.0290,1086,172,160,53,301,0,1086,0,0,0,0,0
2202.99,314,686,0.0311,1086,172,160,53,301,0,1086,0,0,0,0,0
2204.12,314,686,0.0302,1086,172,160,53,301,0,1086,0,0,0,0,0
