Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor (1),Zone_ZoneSensor stair (4)_noSmartSign
3861.95,573,427,0.0599,1494,119,101,42,165,1494,0
3863.05,573,427,0.0563,1494,119,101,42,165,1494,0
3864.05,574,426,0.0527,1494,119,101,42,164,1494,0
3865.10,574,426,0.0520,1494,119,101,42,164,1494,0
3866.18,574,426,0.0540,1494,119,101,42,164,1494,0
3867.21,574,426,0.0604,1494,119,101,42,164,1494,0
3868.23,574,426,0.0580,1494,119,101,42,164,1494,0
3869.24,574,426,0.0630,1494,119,101,42,164,1494,0
3870.28,574,426,0.0637,1494,119,101,42,164,1494,0
3871.31,574,426,0.0663,1494,119,101,42,164,1494,0
3872.33,574,426,0.0686,1494,119,101,42,164,1494,0
3873.34,574,426,0.0692,1494,119,101,42,164,1494,0
3874.36,574,426,0.0732,1494,119,101,42,164,1494,0
3875.39,574,426,0.0737,1494,119,101,42,164,1494,0
3876.41,574,426,0.0764,1494,119,101,42,164,1494,0
3877.41,574,426,0.0798,1494,119,101,42,164,1494,0
3878.43,575,425,0.0754,1494,118,101,42,164,1494,0
3879.48,575,425,0.0755,1494,118,101,42,164,1494,0
3880.52,575,425,0.0787,1494,118,101,42,164,1494,0
3881.55,575,425,0.0785,1494,118,101,42,164,1494,0
3882.55,575,425,0.0793,1494,118,101,42,164,1494,0
3883.57,575,425,0.0828,1494,118,101,42,164,1494,0
3884.64,575,425,0.0844,1494,118,101,42,164,1494,0
3885.67,575,425,0.0900,1494,118,101,42,164,1494,0
3886.67,575,425,0.0871,1494,118,101,42,164,1494,0
3887.69,576,424,0.0833,1494,117,101,42,164,1494,0
3888.75,576,424,0.0852,1494,117,101,42,164,1494,0
3889.80,576,424,0.0858,1494,117,101,42,164,1494,0
3890.82,576,424,0.0879,1494,117,101,42,164,1494,0
3891.85,576,424,0.0884,1494,117,101,42,164,1494,2
3892.86,576,424,0.0901,1494,117,101,42,164,1494,2
3893.87,579,421,0.0765,1494,116,100,42,163,1494,2
3894.92,579,421,0.0870,1494,116,100,42,163,1494,2
3895.94,579,421,0.0862,1494,116,100,42,163,1494,2
3896.96,579,421,0.0866,1494,116,100,42,163,1494,0
3898.12,579,421,0.0913,1494,116,100,42,163,1494,0
3899.36,581,419,0.0805,1494,115,100,41,163,1494,0
3900.42,581,419,0.0801,1494,115,100,41,163,1494,0
3901.45,581,419,0.0780,1494,115,100,41,163,1494,0
3902.45,582,418,0.0770,1494,115,99,41,163,1494,0
3903.54,582,418,0.0772,1494,115,99,41,163,1494,0
3904.81,582,418,0.0771,1494,115,99,41,163,1494,0
3905.82,582,418,0.0791,1494,115,99,41,163,1494,0
3906.86,583,417,0.0772,1494,115,98,41,163,1494,0
3907.93,583,417,0.0808,1496,115,98,41,163,1496,0
3909.20,585,415,0.0755,1496,114,98,41,162,1496,0
3910.24,585,415,0.0762,1496,114,98,41,162,1496,0
3911.31,585,415,0.0768,1496,114,98,41,162,1496,0
3912.32,585,415,0.0786,1496,114,98,41,162,1496,0
3913.32,585,415,0.0795,1496,114,98,41,162,1496,0
3914.55,585,415,0.0772,1496,114,98,41,162,1496,0
3915.57,586,414,0.0727,1496,113,98,41,162,1496,0
3916.80,587,413,0.0731,1496,113,98,41,161,1496,0
3917.85,588,412,0.0737,1496,113,97,41,161,1496,0
3918.86,588,412,0.0718,1496,113,97,41,161,1496,0
3919.91,588,412,0.0718,1496,113,97,41,161,1496,0
3921.14,588,412,0.0746,1496,113,97,41,161,1496,0
3922.37,588,412,0.0747,1496,113,97,41,161,1496,0
3923.38,588,412,0.0734,1496,113,97,41,161,1496,0
3924.60,588,412,0.0740,1496,113,97,41,161,1496,0
3925.64,588,412,0.0741,1496,113,97,41,161,1496,0
3926.86,588,412,0.0728,1496,113,97,41,161,1496,0
3927.86,588,412,0.0761,1496,113,97,41,161,1496,0
3928.89,588,412,0.0839,1496,113,97,41,161,1496,0
3929.89,588,412,0.0832,1496,113,97,41,161,1496,0
3931.13,589,411,0.0878,1496,112,97,41,161,1496,0
3932.16,590,410,0.0859,1496,112,97,41,160,1496,0
3933.27,591,409,0.0828,1496,111,97,41,160,1496,0
3934.31,591,409,0.0810,1496,111,97,41,160,1496,0
3935.34,592,408,0.0790,1496,110,97,41,160,1496,0
3936.58,593,407,0.0754,1496,110,97,40,160,1496,0
3937.61,593,407,0.0760,1496,110,97,40,160,1496,0
3938.83,593,407,0.0760,1496,110,97,40,160,1496,0
3940.07,593,407,0.0763,1496,110,97,40,160,1496,0
3941.29,593,407,0.0754,1496,110,97,40,160,1496,0
3942.51,594,406,0.0713,1496,110,97,40,159,1496,0
3943.53,595,405,0.0729,1496,109,97,40,159,1496,0
3944.75,595,405,0.0767,1496,109,97,40,159,1496,0
3945.75,595,405,0.0781,1496,109,97,40,159,1496,0
3947.04,596,404,0.0749,1496,109,97,40,158,1496,0
3948.05,597,403,0.0694,1496,109,97,39,158,1496,0
3949.07,597,403,0.0702,1496,109,97,39,158,1496,0
3950.10,597,403,0.0684,1496,109,97,39,158,1496,0
3951.11,597,403,0.0685,1496,109,97,39,158,1496,0
3952.33,597,403,0.0768,1496,109,97,39,158,1496,0
3953.34,598,402,0.0823,1496,109,96,39,158,1496,0
3954.57,598,402,0.0823,1496,109,96,39,158,1496,0
3955.79,598,402,0.0823,1496,109,96,39,158,1496,0
3957.00,598,402,0.0808,1496,109,96,39,158,1496,0
3958.20,598,402,0.0792,1496,109,96,39,158,1496,0
3959.41,599,401,0.0740,1496,109,95,39,158,1496,0
3960.44,599,401,0.0756,1496,109,95,39,158,1496,0
3961.67,600,400,0.0710,1496,109,95,39,157,1496,0
3962.87,600,400,0.0743,1496,109,95,39,157,1496,0
3963.89,600,400,0.0746,1496,109,95,39,157,1496,0
3965.14,600,400,0.0732,1496,109,95,39,157,1496,0
3966.24,602,398,0.0750,1496,108,95,39,156,1496,0
3967.44,604,396,0.0648,1496,107,94,39,156,1496,0
3968.44,604,396,0.0663,1496,107,94,39,156,1496,0
3969.64,604,396,0.0735,1496,107,94,39,156,1496,0
3970.87,605,395,0.0735,1496,107,94,38,156,1496,0
3971.89,605,395,0.0742,1496,107,94,38,156,1496,0
3973.13,605,395,0.0738,1496,107,94,38,156,1496,0
3974.33,605,395,0.0738,1496,107,94,38,156,1496,0
3975.55,605,395,0.0815,1496,107,94,38,156,1496,0
3976.73,605,395,0.0798,1496,107,94,38,156,1496,0
3977.97,606,394,0.0732,1496,107,94,38,155,1496,0
3979.19,606,394,0.0767,1496,107,94,38,155,1496,0
3980.40,606,394,0.0801,1496,107,94,38,155,1496,0
3981.63,606,394,0.0793,1496,107,94,38,155,1496,0
3982.81,606,394,0.0808,1496,107,94,38,155,1496,0
3984.00,607,393,0.0826,1496,106,94,38,155,1496,0
3985.03,608,392,0.0844,1496,106,94,38,154,1496,0
3986.65,609,391,0.0890,1496,106,94,38,153,1496,0
3987.87,609,391,0.0882,1496,106,94,38,153,1496,0
3989.06,610,390,0.0860,1496,105,94,38,153,1496,0
3990.07,610,390,0.0819,1496,105,94,38,153,1496,0
3991.27,610,390,0.0837,1496,105,94,38,153,1496,0
3992.35,611,389,0.0797,1496,104,94,38,153,1496,0
3993.54,611,389,0.0844,1496,104,94,38,153,1496,0
3994.55,611,389,0.0796,1496,104,94,38,153,1496,0
3995.89,612,388,0.0815,1496,104,93,38,153,1496,0
3997.06,612,388,0.0880,1496,104,93,38,153,1496,0
3998.29,612,388,0.0914,1496,104,93,38,153,1496,0
3999.47,612,388,0.0939,1496,104,93,38,153,1496,0
4000.66,612,388,0.0946,1496,104,93,38,153,1496,0
4001.84,612,388,0.0957,1496,104,93,38,153,1496,0
4003.07,613,387,0.0893,1496,103,93,38,153,1496,0
4004.25,613,387,0.0911,1496,103,93,38,153,1496,0
4005.45,613,387,0.0875,1496,103,93,38,153,1496,0
4006.65,614,386,0.0850,1496,103,92,38,153,1496,0
4007.86,614,386,0.0866,1496,103,92,38,153,1496,0
4009.05,614,386,0.0884,1496,103,92,38,153,1496,0
4010.23,614,386,0.0946,1496,103,92,38,153,1496,0
4011.23,615,385,0.0901,1496,102,92,38,153,1496,0
4012.40,615,385,0.0902,1496,102,92,38,153,1496,0
4013.57,615,385,0.0930,1496,102,92,38,153,1496,0
4014.76,617,383,0.0821,1496,100,92,38,153,1496,0
4015.99,618,382,0.0779,1496,99,92,38,153,1496,0
4017.01,618,382,0.0787,1496,99,92,38,153,1496,0
4018.18,618,382,0.0787,1496,99,92,38,153,1496,0
4019.33,618,382,0.0798,1496,99,92,38,153,1496,0
4020.54,618,382,0.0861,1496,99,92,38,153,1496,2
4021.72,619,381,0.0822,1496,98,92,38,153,1496,2
4022.94,621,379,0.0760,1496,98,91,38,152,1496,2
4024.11,621,379,0.0739,1496,98,91,38,152,1496,2
4025.34,621,379,0.0738,1496,98,91,38,152,1496,2
4026.54,621,379,0.0752,1496,98,91,38,152,1496,0
4027.70,621,379,0.0738,1496,98,91,38,152,1496,0
4028.86,621,379,0.0742,1496,98,91,38,152,1496,0
4030.02,621,379,0.0802,1496,98,91,38,152,1496,0
4031.20,621,379,0.0750,1496,98,91,38,152,1496,0
4032.36,621,379,0.0777,1496,98,91,38,152,1496,0
4033.51,621,379,0.0759,1496,98,91,38,152,1496,0
4034.65,621,379,0.0777,1496,98,91,38,152,1496,0
4035.83,621,379,0.0755,1496,98,91,38,152,1496,0
4037.03,621,379,0.0752,1496,98,91,38,152,1496,0
4038.23,621,379,0.0769,1496,98,91,38,152,1496,0
4039.41,621,379,0.0754,1496,98,91,38,152,1496,0
4040.61,623,377,0.0757,1496,98,91,38,150,1496,0
4041.82,624,376,0.0738,1496,98,91,38,149,1496,0
4043.03,624,376,0.0722,1496,98,91,38,149,1496,0
4044.21,625,375,0.0725,1496,97,91,38,149,1496,0
4045.39,625,375,0.0741,1498,97,91,38,149,1498,0
4046.56,626,374,0.0687,1498,97,91,38,148,1498,0
4047.76,626,374,0.0690,1498,97,91,38,148,1498,0
4048.92,626,374,0.0751,1498,97,91,38,148,1498,0
4050.07,626,374,0.0717,1498,97,91,38,148,1498,0
4051.24,626,374,0.0722,1498,97,91,38,148,1498,0
4052.39,626,374,0.0783,1498,97,91,38,148,1498,0
4053.57,626,374,0.0762,1498,97,91,38,148,1498,0
4054.75,627,373,0.0705,1498,96,91,38,148,1498,0
4056.01,627,373,0.0745,1498,96,91,38,148,1498,0
4057.08,628,372,0.0812,1498,95,91,38,148,1498,0
4058.27,628,372,0.0906,1498,95,91,38,148,1498,0
4059.43,629,371,0.0861,1500,95,91,38,147,1500,0
4060.66,629,371,0.0832,1500,95,91,38,147,1500,0
4061.84,631,369,0.0707,1500,94,91,38,146,1500,0
4063.03,632,368,0.0715,1500,94,91,37,146,1500,0
4064.22,632,368,0.0730,1500,94,91,37,146,1500,0
4065.35,632,368,0.0841,1500,94,91,37,146,1500,0
4066.52,632,368,0.0950,1500,94,91,37,146,1500,0
4067.66,632,368,0.0920,1500,94,91,37,146,1500,0
4068.80,632,368,0.0907,1500,94,91,37,146,1500,0
4069.95,632,368,0.0949,1500,94,91,37,146,1500,0
4071.14,634,366,0.0949,1500,94,90,37,145,1500,0
4072.69,634,366,0.0941,1500,94,90,37,145,1500,0
4073.89,635,365,0.0936,1500,94,89,37,145,1500,0
4075.01,635,365,0.0935,1500,94,89,37,145,1500,0
4076.18,635,365,0.0992,1500,94,89,37,145,1500,0
4077.38,636,364,0.0936,1500,94,89,37,144,1500,0
4078.52,636,364,0.0918,1500,94,89,37,144,1500,0
4079.66,637,363,0.0861,1500,94,88,37,144,1500,0
4080.86,637,363,0.0889,1500,94,88,37,144,1500,0
4082.06,637,363,0.0933,1500,94,88,37,144,1500,0
4083.21,638,362,0.0961,1500,94,87,37,144,1500,0
4084.41,638,362,0.0957,1500,94,87,37,144,1500,0
4085.54,639,361,0.0962,1500,94,87,37,143,1500,0
4086.73,639,361,0.0983,1500,94,87,37,143,1500,0
4087.90,640,360,0.0944,1500,94,86,37,143,1500,0
4089.10,640,360,0.0947,1500,94,86,37,143,1500,0
4090.22,641,359,0.0935,1500,94,86,36,143,1500,0
4091.36,642,358,0.0953,1500,93,86,36,143,1500,0
4092.54,642,358,0.1008,1500,93,86,36,143,1500,0
4093.68,642,358,0.0996,1502,93,86,36,143,1502,0
4094.84,643,357,0.1053,1502,93,86,36,142,1502,0
4095.98,643,357,0.1003,1502,93,86,36,142,1502,0
4097.15,643,357,0.1063,1502,93,86,36,142,1502,0
4098.27,643,357,0.1179,1502,93,86,36,142,1502,0
4099.40,643,357,0.1133,1502,93,86,36,142,1502,0
4100.54,643,357,0.1148,1502,93,86,36,142,1502,0
4101.74,644,356,0.1137,1502,93,86,36,141,1502,0
4102.88,644,356,0.1291,1502,93,86,36,141,1502,2
4104.06,644,356,0.1252,1502,93,86,36,141,1502,2
4105.20,644,356,0.1272,1502,93,86,36,141,1502,2
4106.32,644,356,0.1268,1502,93,86,36,141,1502,2
4107.46,644,356,0.1260,1502,93,86,36,141,1502,2
4108.59,644,356,0.1270,1502,93,86,36,141,1502,0
4109.78,646,354,0.1186,1502,91,86,36,141,1502,0
4110.94,646,354,0.1212,1502,91,86,36,141,1502,0
4112.10,647,353,0.1187,1502,90,86,36,141,1502,0
4113.26,647,353,0.1266,1502,90,86,36,141,1502,0
4114.39,647,353,0.1218,1502,90,86,36,141,1502,0
4115.50,647,353,0.1246,1502,90,86,36,141,1502,0
4116.64,647,353,0.1317,1502,90,86,36,141,1502,0
4117.80,647,353,0.1286,1502,90,86,36,141,1502,0
4118.96,648,352,0.1359,1502,89,86,36,141,1502,0
4120.10,648,352,0.1347,1504,89,86,36,141,1504,0
4121.21,652,348,0.1180,1504,89,85,35,139,1504,0
4122.42,652,348,0.1215,1504,89,85,35,139,1504,0
4123.53,653,347,0.1272,1504,89,85,34,139,1504,0
4124.66,653,347,0.1284,1504,89,85,34,139,1504,0
4125.86,653,347,0.1282,1504,89,85,34,139,1504,0
4127.00,653,347,0.1289,1504,89,85,34,139,1504,0
4128.12,653,347,0.1291,1504,89,85,34,139,1504,0
4129.21,653,347,0.1284,1504,89,85,34,139,1504,0
4130.32,653,347,0.1263,1504,89,85,34,139,1504,0
4131.42,653,347,0.1278,1504,89,85,34,139,1504,2
4132.54,653,347,0.1262,1506,89,85,34,139,1506,2
4133.69,654,346,0.1282,1506,89,85,34,138,1506,2
4134.80,654,346,0.1271,1506,89,85,34,138,1506,2
4135.90,654,346,0.1274,1506,89,85,34,138,1506,2
4137.04,654,346,0.1313,1506,89,85,34,138,1506,2
4138.15,654,346,0.1382,1506,89,85,34,138,1506,0
4139.27,655,345,0.1469,1506,88,85,34,138,1506,0
4140.49,656,344,0.1456,1506,88,85,34,137,1506,0
4141.51,656,344,0.1483,1506,88,85,34,137,1506,0
4142.63,656,344,0.1562,1506,88,85,34,137,1506,0
4143.64,656,344,0.1628,1506,88,85,34,137,1506,0
4144.72,656,344,0.1659,1506,88,85,34,137,1506,0
4145.82,656,344,0.1677,1506,88,85,34,137,1506,0
4146.94,656,344,0.1661,1506,88,85,34,137,1506,0
4148.12,657,343,0.1645,1506,88,85,34,136,1506,0
4149.27,658,342,0.1586,1506,88,85,34,135,1506,0
4150.40,658,342,0.1579,1508,88,85,34,135,1508,0
4151.51,660,340,0.1498,1508,88,85,33,134,1508,0
4152.67,660,340,0.1572,1508,88,85,33,134,1508,0
4153.76,660,340,0.1544,1508,88,85,33,134,1508,0
4154.85,660,340,0.1551,1508,88,85,33,134,1508,0
4155.99,661,339,0.1529,1508,88,85,33,133,1508,0
4157.10,661,339,0.1518,1508,88,85,33,133,1508,0
4158.20,662,338,0.1509,1508,88,85,33,132,1508,0
4159.35,662,338,0.1520,1508,88,85,33,132,1508,0
4160.43,663,337,0.1487,1508,88,84,33,132,1508,0
4161.51,663,337,0.1505,1508,88,84,33,132,1508,0
4162.66,664,336,0.1456,1510,87,84,33,132,1510,0
4163.78,665,335,0.1498,1510,87,83,33,132,1510,0
4164.92,666,334,0.1421,1510,87,83,33,131,1510,0
4166.01,667,333,0.1366,1510,87,83,32,131,1510,0
4167.16,667,333,0.1361,1510,87,83,32,131,1510,0
4168.36,669,331,0.1287,1510,86,83,32,130,1510,0
4169.46,669,331,0.1293,1510,86,83,32,130,1510,0
4170.63,671,329,0.1251,1510,86,82,32,129,1510,0
4171.76,672,328,0.1247,1510,86,82,32,128,1510,0
4172.84,672,328,0.1236,1510,86,82,32,128,1510,0
4173.91,673,327,0.1218,1510,85,82,32,128,1510,0
4175.02,673,327,0.1217,1510,85,82,32,128,1510,0
4176.09,674,326,0.1179,1510,85,81,32,128,1510,0
4177.15,675,325,0.1181,1510,85,81,32,127,1510,0
4178.25,675,325,0.1205,1510,85,81,32,127,1510,0
4179.36,676,324,0.1175,1510,85,81,32,126,1510,0
4180.39,676,324,0.1213,1510,85,81,32,126,1510,0
4181.46,677,323,0.1172,1510,85,80,32,126,1510,0
4182.57,678,322,0.1123,1510,85,79,32,126,1510,0
4183.64,678,322,0.1129,1510,85,79,32,126,1510,0
4184.76,680,320,0.1048,1512,84,79,32,125,1512,0
4185.86,682,318,0.0972,1512,84,78,32,124,1512,0
4186.91,682,318,0.0978,1512,84,78,32,124,1512,0
4188.02,683,317,0.1025,1512,84,78,32,123,1512,0
4189.10,683,317,0.1118,1512,84,78,32,123,1512,0
4190.14,684,316,0.1052,1512,84,77,32,123,1512,0
4191.26,684,316,0.1121,1512,84,77,32,123,1512,0
4192.36,684,316,0.1110,1512,84,77,32,123,1512,0
4193.41,684,316,0.1129,1514,84,77,32,123,1514,0
4194.45,685,315,0.1074,1514,84,77,32,122,1514,0
4195.56,686,314,0.1034,1514,84,76,32,122,1514,0
4196.60,686,314,0.1029,1514,84,76,32,122,1514,0
4197.71,686,314,0.1003,1514,84,76,32,122,1514,0
4198.80,687,313,0.0969,1514,84,76,32,121,1514,0
4199.84,688,312,0.0905,1514,84,75,32,121,1514,0
4200.91,688,312,0.0946,1514,84,75,32,121,1514,0
4201.97,688,312,0.0941,1514,84,75,32,121,1514,0
4203.04,688,312,0.0981,1514,84,75,32,121,1514,0
4204.06,688,312,0.1031,1514,84,75,32,121,1514,0
4205.08,688,312,0.1032,1514,84,75,32,121,1514,0
4206.11,688,312,0.1031,1516,84,75,32,121,1516,0
4207.17,689,311,0.0990,1516,84,75,32,120,1516,0
4208.22,689,311,0.1008,1516,84,75,32,120,1516,0
4209.29,689,311,0.1025,1516,84,75,32,120,1516,0
4210.32,689,311,0.1109,1516,84,75,32,120,1516,0
4211.38,690,310,0.1024,1516,84,74,32,120,1516,0
4212.50,690,310,0.1032,1516,84,74,32,120,1516,0
4213.57,690,310,0.1005,1516,84,74,32,120,1516,0
4214.62,690,310,0.1068,1516,84,74,32,120,1516,0
4215.65,690,310,0.1101,1516,84,74,32,120,1516,0
4216.68,690,310,0.1074,1516,84,74,32,120,1516,0
4217.73,690,310,0.1083,1516,84,74,32,120,1516,0
4218.75,690,310,0.1086,1516,84,74,32,120,1516,0
4219.78,690,310,0.1072,1516,84,74,32,120,1516,0
4220.81,690,310,0.1083,1516,84,74,32,120,1516,0
4221.84,690,310,0.1049,1516,84,74,32,120,1516,0
4222.88,691,309,0.1072,1516,84,74,32,119,1516,0
4224.11,691,309,0.1169,1516,84,74,32,119,1516,0
4225.14,691,309,0.1145,1516,84,74,32,119,1516,0
4226.15,691,309,0.1157,1516,84,74,32,119,1516,0
4227.20,691,309,0.1144,1516,84,74,32,119,1516,0
4228.23,691,309,0.1209,1516,84,74,32,119,1516,0
4229.42,692,308,0.1194,1516,84,74,31,119,1516,0
4230.49,692,308,0.1257,1518,84,74,31,119,1518,0
4231.53,693,307,0.1241,1518,84,74,31,118,1518,0
4232.60,693,307,0.1290,1518,84,74,31,118,1518,0
4233.68,693,307,0.1257,1518,84,74,31,118,1518,0
4234.72,693,307,0.1280,1518,84,74,31,118,1518,0
4235.78,693,307,0.1322,1518,84,74,31,118,1518,0
4236.82,693,307,0.1303,1518,84,74,31,118,1518,0
4237.89,694,306,0.1366,1518,83,74,31,118,1518,0
4238.97,695,305,0.1342,1518,82,74,31,118,1518,0
4240.03,695,305,0.1330,1518,82,74,31,118,1518,0
4241.05,695,305,0.1342,1518,82,74,31,118,1518,0
4242.07,695,305,0.1326,1518,82,74,31,118,1518,0
4243.12,695,305,0.1349,1518,82,74,31,118,1518,0
4244.12,695,305,0.1445,1518,82,74,31,118,1518,0
4245.15,695,305,0.1465,1518,82,74,31,118,1518,0
4246.16,695,305,0.1535,1518,82,74,31,118,1518,0
4247.17,695,305,0.1585,1518,82,74,31,118,1518,0
4248.22,696,304,0.1547,1520,81,74,31,118,1520,0
4249.24,698,302,0.1469,1520,80,74,31,117,1520,0
4250.31,698,302,0.1491,1520,80,74,31,117,1520,0
4251.39,699,301,0.1514,1520,80,74,31,116,1520,0
4252.51,699,301,0.1482,1520,80,74,31,116,1520,0
4253.55,700,300,0.1448,1520,80,74,31,115,1520,0
4254.61,701,299,0.1376,1520,80,73,31,115,1520,0
4255.63,701,299,0.1342,1520,80,73,31,115,1520,0
4256.72,701,299,0.1373,1520,80,73,31,115,1520,0
4257.80,701,299,0.1470,1520,80,73,31,115,1520,0
4258.82,703,297,0.1505,1520,80,73,31,113,1520,0
4259.88,703,297,0.1437,1520,80,73,31,113,1520,0
4260.92,704,296,0.1397,1520,80,73,31,112,1520,0
4261.94,704,296,0.1398,1520,80,73,31,112,1520,0
4262.97,704,296,0.1393,1520,80,73,31,112,1520,0
4263.97,705,295,0.1328,1520,80,73,31,111,1520,0
4265.02,705,295,0.1348,1522,80,73,31,111,1522,0
4266.04,705,295,0.1341,1522,80,73,31,111,1522,0
4267.24,705,295,0.1419,1522,80,73,31,111,1522,0
4268.27,705,295,0.1433,1522,80,73,31,111,1522,0
4269.46,705,295,0.1424,1520,80,73,31,111,1520,0
4270.64,705,295,0.1415,1520,80,73,31,111,1520,0
4271.66,707,293,0.1313,1520,80,72,31,110,1520,0
4272.72,707,293,0.1369,1520,80,72,31,110,1520,0
4273.74,707,293,0.1370,1520,80,72,31,110,1520,0
4274.75,707,293,0.1401,1520,80,72,31,110,1520,0
4275.94,708,292,0.1360,1520,79,72,31,110,1520,0
4277.16,708,292,0.1374,1522,79,72,31,110,1522,0
4278.20,709,291,0.1336,1522,79,72,31,109,1522,0
4279.31,711,289,0.1219,1522,78,72,30,109,1522,0
4280.34,711,289,0.1220,1522,78,72,30,109,1522,0
4281.38,711,289,0.1220,1522,78,72,30,109,1522,0
4282.57,711,289,0.1274,1522,78,72,30,109,1522,0
4283.57,711,289,0.1265,1524,78,72,30,109,1524,0
4284.73,711,289,0.1282,1524,78,72,30,109,1524,0
4285.92,712,288,0.1247,1524,78,72,30,108,1524,0
4286.96,712,288,0.1253,1524,78,72,30,108,1524,0
4287.96,712,288,0.1217,1524,78,72,30,108,1524,0
4288.98,712,288,0.1278,1524,78,72,30,108,1524,0
4289.99,712,288,0.1299,1524,78,72,30,108,1524,0
4291.16,712,288,0.1259,1524,78,72,30,108,1524,0
4292.17,713,287,0.1295,1524,78,71,30,108,1524,0
4293.37,715,285,0.1200,1524,78,71,29,107,1524,0
4294.37,715,285,0.1240,1524,78,71,29,107,1524,0
4295.41,716,284,0.1183,1524,78,71,29,106,1524,0
4296.61,717,283,0.1157,1524,77,71,29,106,1524,0
4297.79,718,282,0.1214,1524,77,71,29,105,1524,0
4298.88,718,282,0.1227,1524,77,71,29,105,1524,0
4300.06,719,281,0.1255,1524,77,70,29,105,1524,0
4301.07,719,281,0.1319,1524,77,70,29,105,1524,0
4302.12,720,280,0.1215,1524,77,70,28,105,1524,0
4303.13,720,280,0.1231,1524,77,70,28,105,1524,0
4304.15,720,280,0.1233,1526,77,70,28,105,1526,0
4305.29,721,279,0.1168,1526,77,70,28,104,1526,0
4306.50,722,278,0.1112,1526,76,70,28,104,1526,0
4307.65,722,278,0.1164,1526,76,70,28,104,1526,0
4308.68,723,277,0.1168,1526,76,70,28,103,1526,0
4309.79,723,277,0.1164,1526,76,70,28,103,1526,0
4310.86,724,276,0.1199,1526,76,69,28,103,1526,0
4311.88,724,276,0.1122,1526,76,69,28,103,1526,0
4313.06,724,276,0.1174,1526,76,69,28,103,1526,0
4314.23,724,276,0.1104,1526,76,69,28,103,1526,0
4315.40,724,276,0.1122,1526,76,69,28,103,1526,0
4316.56,724,276,0.1156,1526,76,69,28,103,1526,0
4317.71,724,276,0.1173,1526,76,69,28,103,1526,0
4318.89,724,276,0.1200,1526,76,69,28,103,1526,0
4320.05,724,276,0.1203,1526,76,69,28,103,1526,0
4321.23,724,276,0.1219,1526,76,69,28,103,1526,0
4322.41,724,276,0.1215,1526,76,69,28,103,1526,0
4323.42,725,275,0.1271,1526,76,69,28,102,1526,0
4324.44,725,275,0.1277,1526,76,69,28,102,1526,0
4325.59,725,275,0.1314,1526,76,69,28,102,1526,0
4326.73,725,275,0.1353,1526,76,69,28,102,1526,0
4327.87,726,274,0.1246,1526,76,69,28,101,1526,0
4328.91,726,274,0.1292,1526,76,69,28,101,1526,0
4330.06,727,273,0.1238,1526,75,69,28,101,1526,0
4331.13,727,273,0.1227,1526,75,69,28,101,1526,0
4332.14,727,273,0.1215,1526,75,69,28,101,1526,0
4333.30,727,273,0.1216,1526,75,69,28,101,1526,0
4334.47,727,273,0.1257,1526,75,69,28,101,1526,0
4335.60,727,273,0.1291,1526,75,69,28,101,1526,0
4336.75,727,273,0.1329,1526,75,69,28,101,1526,0
4337.89,728,272,0.1316,1526,75,68,28,101,1526,0
4339.06,729,271,0.1294,1526,75,68,28,100,1526,0
4340.08,729,271,0.1364,1526,75,68,28,100,1526,0
4341.29,731,269,0.1233,1526,74,67,28,100,1526,0
4342.44,731,269,0.1330,1526,74,67,28,100,1526,0
4343.45,732,268,0.1274,1526,73,67,28,100,1526,0
4344.49,732,268,0.1286,1526,73,67,28,100,1526,0
4346.02,734,266,0.1275,1526,72,67,28,99,1526,0
4347.20,734,266,0.1214,1526,72,67,28,99,1526,0
4348.20,734,266,0.1262,1526,72,67,28,99,1526,0
4349.34,734,266,0.1288,1526,72,67,28,99,1526,0
4350.48,734,266,0.1313,1526,72,67,28,99,1526,0
4351.59,734,266,0.1316,1526,72,67,28,99,1526,0
4352.71,734,266,0.1343,1526,72,67,28,99,1526,0
4353.85,734,266,0.1374,1526,72,67,28,99,1526,0
4354.98,734,266,0.1372,1526,72,67,28,99,1526,0
4356.11,734,266,0.1354,1526,72,67,28,99,1526,0
4357.23,734,266,0.1377,1526,72,67,28,99,1526,0
4358.38,734,266,0.1336,1526,72,67,28,99,1526,0
4359.52,734,266,0.1368,1526,72,67,28,99,1526,0
4360.64,734,266,0.1431,1526,72,67,28,99,1526,0
4361.77,734,266,0.1456,1526,72,67,28,99,1526,0
4362.91,734,266,0.1426,1526,72,67,28,99,1526,0
4364.07,734,266,0.1460,1526,72,67,28,99,1526,0
4365.25,735,265,0.1388,1526,72,67,27,99,1526,0
4366.44,735,265,0.1376,1526,72,67,27,99,1526,0
4367.60,735,265,0.1404,1526,72,67,27,99,1526,0
4368.73,735,265,0.1452,1526,72,67,27,99,1526,0
4369.87,735,265,0.1486,1526,72,67,27,99,1526,0
4371.02,736,264,0.1527,1526,72,67,27,98,1526,0
4372.03,736,264,0.1580,1526,72,67,27,98,1526,0
4373.16,736,264,0.1618,1526,72,67,27,98,1526,0
4374.30,736,264,0.1602,1526,72,67,27,98,1526,0
4375.45,736,264,0.1610,1526,72,67,27,98,1526,0
4376.62,737,263,0.1534,1526,72,67,26,98,1526,0
