Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Seed,ActiveSigns,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor (1)
0,0,1000,0,0,0,0,270,246,81,403,0,0
1.01,2,998,0.0086,0,0,0,268,246,81,403,0,0
2.02,2,998,0.0193,0,0,0,268,246,81,403,0,0
3.03,2,998,0.0266,0,0,0,268,246,81,403,0,0
4.04,2,998,0.0338,0,0,0,268,246,81,403,0,0
5.05,2,998,0.0406,0,0,0,268,246,81,403,0,0
6.06,2,998,0.0531,0,0,0,268,246,81,403,0,0
7.09,2,998,0.0599,0,0,0,268,246,81,403,0,0
8.13,2,998,0.0549,0,0,0,268,246,81,403,0,0
9.15,2,998,0.055,0,0,0,268,246,81,403,0,0
10.24,2,998,0.0556,0,0,0,268,246,81,403,0,0
11.34,2,998,0.0588,0,0,0,268,246,81,403,0,0
12.46,2,998,0.0614,0,0,0,268,246,81,403,0,0
13.6,3,997,0.0609,0,0,0,267,246,81,403,0,0
14.72,3,997,0.0629,0,0,0,267,246,81,403,0,0
15.85,3,997,0.0645,0,0,0,267,246,81,403,0,0
16.9,3,997,0.061,2,0,0,267,246,81,403,2,0
18,3,997,0.0662,2,0,0,267,246,81,403,2,0
19.03,3,997,0.0671,2,0,0,267,246,81,403,2,0
20.11,3,997,0.0687,2,0,0,267,246,81,403,2,0
21.14,3,997,0.0685,0,0,0,267,246,81,403,0,0
22.23,3,997,0.0686,0,0,0,267,246,81,403,0,0
23.28,3,997,0.0692,0,0,0,267,246,81,403,0,0
24.35,3,997,0.0677,2,0,0,267,246,81,403,0,2
25.4,4,996,0.0674,0,0,0,267,246,81,402,0,0
26.4,4,996,0.0701,2,0,0,267,246,81,402,2,0
27.55,4,996,0.0739,2,0,0,267,246,81,402,2,0
28.68,4,996,0.0772,2,0,0,267,246,81,402,2,0
29.73,4,996,0.0812,2,0,0,267,246,81,402,2,0
30.77,5,995,0.0823,2,0,0,266,246,81,402,2,0
31.91,5,995,0.0819,2,0,0,266,246,81,402,2,0
32.93,6,994,0.0793,2,0,0,266,246,81,401,2,0
34.05,6,994,0.0799,2,0,0,266,246,81,401,2,0
35.16,6,994,0.0772,2,0,0,266,246,81,401,2,0
36.19,6,994,0.0803,0,0,0,266,246,81,401,0,0
37.31,6,994,0.0823,0,0,0,266,246,81,401,0,0
38.39,7,993,0.0788,0,0,0,265,246,81,401,0,0
39.47,7,993,0.0778,0,0,0,265,246,81,401,0,0
40.57,7,993,0.0765,0,0,0,265,246,81,401,0,0
41.63,7,993,0.0779,0,0,0,265,246,81,401,0,0
42.73,8,992,0.0783,0,0,0,265,246,80,401,0,0
43.83,8,992,0.0764,2,0,0,265,246,80,401,2,0
44.91,8,992,0.0787,2,0,0,265,246,80,401,2,0
46.02,8,992,0.0796,2,0,0,265,246,80,401,2,0
47.14,9,991,0.08,2,0,0,264,246,80,401,2,0
48.25,12,988,0.0742,2,0,0,262,245,80,401,2,0
49.27,12,988,0.0751,0,0,0,262,245,80,401,0,0
50.32,13,987,0.0737,0,0,0,261,245,80,401,0,0
51.45,13,987,0.0731,0,0,0,261,245,80,401,0,0
52.57,14,986,0.0724,0,0,0,260,245,80,401,0,0
53.7,14,986,0.0733,0,0,0,260,245,80,401,0,0
54.72,15,985,0.0736,0,0,0,260,245,80,400,0,0
55.78,15,985,0.0747,0,0,0,260,245,80,400,0,0
56.85,15,985,0.0754,2,0,0,260,245,80,400,0,2
57.86,16,984,0.0754,0,0,0,260,245,80,399,0,0
58.94,18,982,0.0707,0,0,0,260,243,80,399,0,0
60.03,18,982,0.0681,0,0,0,260,243,80,399,0,0
61.15,18,982,0.0719,0,0,0,260,243,80,399,0,0
62.17,18,982,0.071,0,0,0,260,243,80,399,0,0
63.37,19,981,0.0697,0,0,0,260,242,80,399,0,0
64.39,19,981,0.0718,0,0,0,260,242,80,399,0,0
65.5,21,979,0.0683,0,0,0,259,242,80,398,0,0
66.57,21,979,0.0685,0,0,0,259,242,80,398,0,0
67.68,23,977,0.0684,0,0,0,258,242,80,397,0,0
68.77,25,975,0.0686,0,0,0,256,242,80,397,0,0
69.78,26,974,0.0662,0,0,0,255,242,80,397,0,0
70.89,26,974,0.067,0,0,0,255,242,80,397,0,0
71.91,26,974,0.0677,0,0,0,255,242,80,397,0,0
73,27,973,0.0633,0,0,0,255,241,80,397,0,0
74.1,29,971,0.0599,0,0,0,254,240,80,397,0,0
75.17,30,970,0.0609,0,0,0,254,240,80,396,0,0
76.23,31,969,0.0591,0,0,0,254,239,80,396,0,0
77.26,32,968,0.0553,0,0,0,254,238,80,396,0,0
78.35,34,966,0.0538,0,0,0,253,238,80,395,0,0
79.37,34,966,0.0553,0,0,0,253,238,80,395,0,0
80.5,34,966,0.0547,0,0,0,253,238,80,395,0,0
81.55,34,966,0.0572,0,0,0,253,238,80,395,0,0
82.56,36,964,0.0523,0,0,0,252,237,80,395,0,0
83.67,37,963,0.0494,0,0,0,252,237,80,394,0,0
84.78,37,963,0.0499,0,0,0,252,237,80,394,0,0
85.78,37,963,0.0512,0,0,0,252,237,80,394,0,0
86.84,38,962,0.0505,0,0,0,252,236,80,394,0,0
87.96,39,961,0.0473,0,0,0,252,236,80,393,0,0
89.01,39,961,0.0458,0,0,0,252,236,80,393,0,0
90.03,39,961,0.0466,0,0,0,252,236,80,393,0,0
91.08,39,961,0.0499,0,0,0,252,236,80,393,0,0
92.08,39,961,0.0509,0,0,0,252,236,80,393,0,0
93.2,39,961,0.055,0,0,0,252,236,80,393,0,0
94.27,40,960,0.0494,0,0,0,252,235,80,393,0,0
95.33,41,959,0.048,0,0,0,252,234,80,393,0,0
96.43,41,959,0.0493,0,0,0,252,234,80,393,0,0
97.45,41,959,0.0478,0,0,0,252,234,80,393,0,0
98.52,42,958,0.0502,0,0,0,252,233,80,393,0,0
99.58,42,958,0.0508,0,0,0,252,233,80,393,0,0
100.71,42,958,0.0522,0,0,0,252,233,80,393,0,0
101.81,42,958,0.0508,0,0,0,252,233,80,393,0,0
102.91,42,958,0.05,0,0,0,252,233,80,393,0,0
104,43,957,0.0495,0,0,0,251,233,80,393,0,0
105.02,43,957,0.0514,0,0,0,251,233,80,393,0,0
106.04,43,957,0.0508,0,0,0,251,233,80,393,0,0
107.04,45,955,0.0485,0,0,0,251,232,80,392,0,0
108.11,45,955,0.047,0,0,0,251,232,80,392,0,0
109.12,45,955,0.0473,0,0,0,251,232,80,392,0,0
110.2,45,955,0.0513,0,0,0,251,232,80,392,0,0
111.25,45,955,0.0511,0,0,0,251,232,80,392,0,0
112.32,45,955,0.0487,0,0,0,251,232,80,392,0,0
113.34,45,955,0.0513,0,0,0,251,232,80,392,0,0
114.34,45,955,0.0513,0,0,0,251,232,80,392,0,0
115.4,46,954,0.0494,0,0,0,251,231,80,392,0,0
116.45,46,954,0.0488,0,0,0,251,231,80,392,0,0
117.49,46,954,0.0567,0,0,0,251,231,80,392,0,0
118.5,46,954,0.054,0,0,0,251,231,80,392,0,0
119.58,46,954,0.0557,0,0,0,251,231,80,392,0,0
120.64,46,954,0.0576,0,0,0,251,231,80,392,0,0
121.67,48,952,0.0506,0,0,0,249,231,80,392,0,0
122.74,48,952,0.0525,0,0,0,249,231,80,392,0,0
123.84,48,952,0.0568,0,0,0,249,231,80,392,0,0
124.94,48,952,0.0571,0,0,0,249,231,80,392,0,0
125.95,48,952,0.0577,0,0,0,249,231,80,392,0,0
127.05,49,951,0.0558,0,0,0,249,231,80,391,0,0
128.06,50,950,0.0549,0,0,0,249,231,80,390,0,0
129.17,51,949,0.0597,0,0,0,248,231,80,390,0,0
130.25,53,947,0.0559,0,0,0,247,230,80,390,0,0
131.4,53,947,0.0586,0,0,0,247,230,80,390,0,0
132.4,53,947,0.0586,0,0,0,247,230,80,390,0,0
133.47,53,947,0.0576,0,0,0,247,230,80,390,0,0
134.52,53,947,0.0601,0,0,0,247,230,80,390,0,0
135.57,53,947,0.0623,0,0,0,247,230,80,390,0,0
136.62,54,946,0.0578,0,0,0,247,230,80,389,0,0
137.65,54,946,0.0615,0,0,0,247,230,80,389,0,0
138.7,54,946,0.0619,0,0,0,247,230,80,389,0,0
139.78,56,944,0.0565,0,0,0,247,229,79,389,0,0
140.79,57,943,0.0516,0,0,0,246,229,79,389,0,0
141.84,57,943,0.0507,0,0,0,246,229,79,389,0,0
142.86,57,943,0.0509,2,0,0,246,229,79,389,2,0
143.94,60,940,0.0482,2,0,0,245,228,79,388,2,0
145.01,61,939,0.048,2,0,0,245,228,79,387,2,0
146.08,61,939,0.0465,2,0,0,245,228,79,387,2,0
147.09,61,939,0.0475,2,0,0,245,228,79,387,2,0
148.15,61,939,0.0496,0,0,0,245,228,79,387,0,0
149.23,61,939,0.0478,0,0,0,245,228,79,387,0,0
150.32,61,939,0.051,2,0,0,245,228,79,387,0,2
151.41,63,937,0.0458,0,0,0,245,228,79,385,0,0
152.51,64,936,0.0463,0,0,0,245,228,79,384,0,0
153.58,65,935,0.0445,0,0,0,245,228,79,383,0,0
154.63,65,935,0.0437,0,0,0,245,228,79,383,0,0
155.65,65,935,0.0438,0,0,0,245,228,79,383,0,0
156.78,66,934,0.0418,0,0,0,245,227,79,383,0,0
157.85,66,934,0.0421,0,0,0,245,227,79,383,0,0
158.98,66,934,0.0481,0,0,0,245,227,79,383,0,0
160.01,66,934,0.0473,0,0,0,245,227,79,383,0,0
161.07,66,934,0.0489,0,0,0,245,227,79,383,0,0
162.12,66,934,0.0506,0,0,0,245,227,79,383,0,0
163.18,66,934,0.0505,0,0,0,245,227,79,383,0,0
164.21,67,933,0.0459,0,0,0,245,227,79,382,0,0
165.29,67,933,0.0451,0,0,0,245,227,79,382,0,0
166.38,67,933,0.0461,0,0,0,245,227,79,382,0,0
167.44,67,933,0.0495,0,0,0,245,227,79,382,0,0
168.47,67,933,0.051,0,0,0,245,227,79,382,0,0
169.48,67,933,0.05,0,0,0,245,227,79,382,0,0
170.51,68,932,0.0461,0,0,0,245,227,79,381,0,0
171.6,68,932,0.0472,0,0,0,245,227,79,381,0,0
172.61,68,932,0.0466,0,0,0,245,227,79,381,0,0
173.72,68,932,0.0484,0,0,0,245,227,79,381,0,0
174.87,68,932,0.0484,0,0,0,245,227,79,381,0,0
175.93,69,931,0.0472,0,0,0,245,227,78,381,0,0
177.28,71,929,0.044,0,0,0,244,227,78,380,0,0
178.35,71,929,0.0452,0,0,0,244,227,78,380,0,0
179.37,71,929,0.0458,0,0,0,244,227,78,380,0,0
180.39,71,929,0.0461,0,0,0,244,227,78,380,0,0
181.44,71,929,0.0474,0,0,0,244,227,78,380,0,0
182.55,71,929,0.0466,0,0,0,244,227,78,380,0,0
183.64,72,928,0.0492,0,0,0,244,227,78,379,0,0
184.76,72,928,0.0538,0,0,0,244,227,78,379,0,0
185.8,72,928,0.0544,0,0,0,244,227,78,379,0,0
186.91,72,928,0.0523,0,0,0,244,227,78,379,0,0
187.94,72,928,0.0549,0,0,0,244,227,78,379,0,0
188.96,72,928,0.0539,0,0,0,244,227,78,379,0,0
189.98,72,928,0.0552,0,0,0,244,227,78,379,0,0
190.98,72,928,0.0561,0,0,0,244,227,78,379,0,0
192.01,72,928,0.0586,0,0,0,244,227,78,379,0,0
193.13,73,927,0.0556,0,0,0,243,227,78,379,0,0
194.21,74,926,0.0518,0,0,0,242,227,78,379,0,0
195.26,75,925,0.0536,0,0,0,242,226,78,379,0,0
196.36,75,925,0.0542,0,0,0,242,226,78,379,0,0
197.41,75,925,0.0559,0,0,0,242,226,78,379,0,0
198.44,75,925,0.0547,0,0,0,242,226,78,379,0,0
199.55,76,924,0.0528,0,0,0,242,226,78,378,0,0
200.64,76,924,0.053,0,0,0,242,226,78,378,0,0
201.65,76,924,0.0542,0,0,0,242,226,78,378,0,0
202.68,76,924,0.0541,0,0,0,242,226,78,378,0,0
203.81,76,924,0.0542,0,0,0,242,226,78,378,0,0
204.85,76,924,0.0548,0,0,0,242,226,78,378,0,0
206,77,923,0.0537,0,0,0,241,226,78,378,0,0
207.04,77,923,0.0579,0,0,0,241,226,78,378,0,0
208.05,77,923,0.0569,0,0,0,241,226,78,378,0,0
209.08,77,923,0.0598,0,0,0,241,226,78,378,0,0
210.1,78,922,0.0582,0,0,0,241,225,78,378,0,0
211.1,78,922,0.0588,0,0,0,241,225,78,378,0,0
212.16,78,922,0.0588,0,0,0,241,225,78,378,0,0
213.27,79,921,0.0582,0,0,0,241,224,78,378,0,0
214.31,79,921,0.0566,0,0,0,241,224,78,378,0,0
215.34,79,921,0.0569,0,0,0,241,224,78,378,0,0
216.36,79,921,0.0569,0,0,0,241,224,78,378,0,0
217.47,80,920,0.057,0,0,0,240,224,78,378,0,0
218.55,80,920,0.0587,0,0,0,240,224,78,378,0,0
219.58,80,920,0.0589,0,0,0,240,224,78,378,0,0
220.6,80,920,0.0652,0,0,0,240,224,78,378,0,0
221.73,80,920,0.0645,0,0,0,240,224,78,378,0,0
222.8,80,920,0.0673,0,0,0,240,224,78,378,0,0
223.82,80,920,0.0656,0,0,0,240,224,78,378,0,0
224.85,80,920,0.0683,0,0,0,240,224,78,378,0,0
225.86,81,919,0.0652,0,0,0,240,224,78,377,0,0
226.92,81,919,0.0677,0,0,0,240,224,78,377,0,0
227.93,82,918,0.0625,0,0,0,239,224,78,377,0,0
229.04,83,917,0.0601,0,0,0,239,224,77,377,0,0
230.06,84,916,0.056,0,0,0,239,224,77,376,0,0
231.1,86,914,0.0568,0,0,0,239,224,77,374,0,0
232.12,87,913,0.0538,0,0,0,239,223,77,374,0,0
233.18,87,913,0.0569,0,0,0,239,223,77,374,0,0
234.2,87,913,0.059,0,0,0,239,223,77,374,0,0
235.23,87,913,0.0596,0,0,0,239,223,77,374,0,0
236.33,87,913,0.0605,0,0,0,239,223,77,374,0,0
237.35,88,912,0.0577,0,0,0,239,223,77,373,0,0
238.39,88,912,0.0578,0,0,0,239,223,77,373,0,0
239.42,88,912,0.0628,0,0,0,239,223,77,373,0,0
240.51,88,912,0.0591,0,0,0,239,223,77,373,0,0
241.55,88,912,0.0642,0,0,0,239,223,77,373,0,0
242.66,88,912,0.0633,0,0,0,239,223,77,373,0,0
243.74,88,912,0.0651,0,0,0,239,223,77,373,0,0
244.76,88,912,0.065,0,0,0,239,223,77,373,0,0
245.78,88,912,0.0665,0,0,0,239,223,77,373,0,0
246.89,88,912,0.0644,0,0,0,239,223,77,373,0,0
247.94,89,911,0.0644,0,0,0,239,223,77,372,0,0
248.99,89,911,0.0643,0,0,0,239,223,77,372,0,0
250,90,910,0.0618,0,0,0,239,223,77,371,0,0
251.02,91,909,0.0615,0,0,0,238,223,77,371,0,0
252.09,94,906,0.0562,0,0,0,237,222,77,370,0,0
253.2,95,905,0.0536,0,0,0,237,222,77,369,0,0
254.27,96,904,0.0519,0,0,0,237,222,77,368,0,0
255.28,96,904,0.057,0,0,0,237,222,77,368,0,0
256.3,96,904,0.0524,0,0,0,237,222,77,368,0,0
257.41,96,904,0.0517,0,0,0,237,222,77,368,0,0
258.46,97,903,0.0529,0,0,0,237,222,77,367,0,0
259.46,98,902,0.0482,0,0,0,236,222,77,367,0,0
260.53,99,901,0.0528,0,0,0,235,222,77,367,0,0
261.57,99,901,0.055,0,0,0,235,222,77,367,0,0
262.6,100,900,0.0511,0,0,0,234,222,77,367,0,0
263.63,100,900,0.0512,0,0,0,234,222,77,367,0,0
264.68,100,900,0.0523,0,0,0,234,222,77,367,0,0
265.69,101,899,0.0499,0,0,0,233,222,77,367,0,0
266.74,102,898,0.0485,2,0,0,233,221,77,367,0,2
267.78,102,898,0.0495,2,0,0,233,221,77,367,0,2
268.84,103,897,0.0486,0,0,0,233,221,77,366,0,0
269.91,103,897,0.0492,0,0,0,233,221,77,366,0,0
271.02,103,897,0.0477,0,0,0,233,221,77,366,0,0
272.15,104,896,0.0505,2,0,0,232,221,77,366,2,0
273.18,104,896,0.0506,2,0,0,232,221,77,366,2,0
274.29,104,896,0.0502,2,0,0,232,221,77,366,2,0
275.32,104,896,0.05,2,0,0,232,221,77,366,2,0
276.37,104,896,0.052,0,0,0,232,221,77,366,0,0
277.4,104,896,0.0516,0,0,0,232,221,77,366,0,0
278.41,104,896,0.0581,0,0,0,232,221,77,366,0,0
279.44,104,896,0.0577,2,0,0,232,221,77,366,2,0
280.49,104,896,0.067,2,0,0,232,221,77,366,2,0
281.59,104,896,0.0726,2,0,0,232,221,77,366,2,0
282.67,105,895,0.0709,2,0,0,232,220,77,366,2,0
283.78,106,894,0.0669,2,0,0,232,219,77,366,2,0
284.86,106,894,0.0665,2,0,0,232,219,77,366,2,0
285.89,107,893,0.0665,0,0,0,231,219,77,366,0,0
287.01,107,893,0.0699,0,0,0,231,219,77,366,0,0
288.05,108,892,0.0671,0,0,0,231,219,77,365,0,0
289.15,108,892,0.0698,0,0,0,231,219,77,365,0,0
290.27,109,891,0.0663,0,0,0,230,219,77,365,0,0
291.35,109,891,0.0677,0,0,0,230,219,77,365,0,0
292.47,110,890,0.0657,0,0,0,230,219,77,364,0,0
293.57,111,889,0.0663,0,0,0,230,219,77,363,0,0
294.62,111,889,0.0683,0,0,0,230,219,77,363,0,0
295.65,111,889,0.0705,2,0,0,230,219,77,363,0,2
296.77,112,888,0.0687,0,0,0,230,219,77,362,0,0
297.84,112,888,0.0706,0,0,0,230,219,77,362,0,0
298.86,112,888,0.075,2,0,0,230,219,77,362,0,2
299.88,113,887,0.0717,0,0,0,230,219,77,361,0,0
300.89,113,887,0.0696,0,0,0,230,219,77,361,0,0
301.93,115,885,0.0643,0,0,0,230,218,77,360,0,0
303.04,116,884,0.0693,0,0,0,230,218,76,360,0,0
304.12,116,884,0.0758,0,0,0,230,218,76,360,0,0
305.26,116,884,0.0798,0,0,0,230,218,76,360,0,0
306.36,117,883,0.0771,0,0,0,230,217,76,360,0,0
307.43,118,882,0.0776,0,0,0,230,217,76,359,0,0
308.5,119,881,0.0758,0,0,0,229,217,76,359,0,0
309.53,119,881,0.0752,2,0,0,229,217,76,359,0,2
310.57,120,880,0.0758,0,0,0,229,217,76,358,0,0
311.61,120,880,0.0764,0,0,0,229,217,76,358,0,0
312.62,120,880,0.0762,0,0,0,229,217,76,358,0,0
313.66,120,880,0.0806,0,0,0,229,217,76,358,0,0
314.77,120,880,0.0797,0,0,0,229,217,76,358,0,0
315.92,122,878,0.0808,0,0,0,229,215,76,358,0,0
316.98,122,878,0.0808,0,0,0,229,215,76,358,0,0
318.07,124,876,0.0746,0,0,0,229,214,76,357,0,0
319.11,124,876,0.0759,2,0,0,229,214,76,357,0,2
320.15,125,875,0.0713,0,0,0,229,214,76,356,0,0
321.16,125,875,0.0714,0,0,0,229,214,76,356,0,0
322.2,126,874,0.075,0,0,0,229,214,76,355,0,0
323.3,126,874,0.0769,0,0,0,229,214,76,355,0,0
324.31,127,873,0.0773,0,0,0,229,214,76,354,0,0
325.36,127,873,0.078,0,0,0,229,214,76,354,0,0
326.46,128,872,0.0742,0,0,0,228,214,76,354,0,0
327.53,128,872,0.0786,0,0,0,228,214,76,354,0,0
328.57,129,871,0.0798,0,0,0,228,213,76,354,0,0
329.58,130,870,0.0748,0,0,0,228,213,76,353,0,0
330.68,130,870,0.0774,0,0,0,228,213,76,353,0,0
331.82,132,868,0.0692,0,0,0,226,213,76,353,0,0
332.94,132,868,0.0738,0,0,0,226,213,76,353,0,0
334,133,867,0.0734,0,0,0,226,213,76,352,0,0
335.07,134,866,0.0748,0,0,0,225,213,76,352,0,0
336.17,135,865,0.0723,0,0,0,225,212,76,352,0,0
337.25,136,864,0.0675,0,0,0,224,212,76,352,0,0
338.35,136,864,0.0691,0,0,0,224,212,76,352,0,0
339.45,136,864,0.0719,0,0,0,224,212,76,352,0,0
340.56,137,863,0.0716,0,0,0,223,212,76,352,0,0
341.57,139,861,0.0706,0,0,0,222,212,76,351,0,0
342.6,139,861,0.0704,0,0,0,222,212,76,351,0,0
343.72,139,861,0.0665,0,0,0,222,212,76,351,0,0
344.85,142,858,0.0637,0,0,0,220,212,76,350,0,0
345.86,143,857,0.061,0,0,0,220,212,75,350,0,0
346.97,143,857,0.063,2,0,0,220,212,75,350,2,0
348.05,144,856,0.0634,2,0,0,220,211,75,350,2,0
349.08,144,856,0.0628,2,0,0,220,211,75,350,2,0
350.11,145,855,0.0599,2,0,0,220,211,75,349,2,0
351.17,146,854,0.0549,0,0,0,220,210,75,349,0,0
352.22,147,853,0.055,0,0,0,220,210,75,348,0,0
353.34,148,852,0.0535,0,0,0,220,209,75,348,0,0
354.46,149,851,0.0523,0,0,0,220,209,75,347,0,0
355.5,149,851,0.0526,0,0,0,220,209,75,347,0,0
356.63,149,851,0.0546,0,0,0,220,209,75,347,0,0
357.69,149,851,0.0574,0,0,0,220,209,75,347,0,0
358.71,149,851,0.0579,0,0,0,220,209,75,347,0,0
360.04,150,850,0.0567,0,0,0,220,209,75,346,0,0
361.13,150,850,0.0555,0,0,0,220,209,75,346,0,0
362.13,151,849,0.0558,0,0,0,220,209,74,346,0,0
363.15,152,848,0.0554,0,0,0,219,209,74,346,0,0
364.26,152,848,0.0572,0,0,0,219,209,74,346,0,0
365.26,152,848,0.0605,0,0,0,219,209,74,346,0,0
366.35,152,848,0.0637,0,0,0,219,209,74,346,0,0
367.43,152,848,0.0678,0,0,0,219,209,74,346,0,0
368.52,152,848,0.0719,2,0,0,219,209,74,346,0,2
369.56,153,847,0.0713,0,0,0,219,209,74,345,0,0
370.65,154,846,0.0671,0,0,0,219,209,74,344,0,0
371.65,154,846,0.0685,0,0,0,219,209,74,344,0,0
372.78,154,846,0.0686,0,0,0,219,209,74,344,0,0
373.82,157,843,0.0624,0,0,0,218,208,73,344,0,0
374.95,157,843,0.0629,0,0,0,218,208,73,344,0,0
376.08,157,843,0.0639,0,0,0,218,208,73,344,0,0
377.16,157,843,0.0623,0,0,0,218,208,73,344,0,0
378.28,157,843,0.0645,0,0,0,218,208,73,344,0,0
379.41,157,843,0.0648,0,0,0,218,208,73,344,0,0
380.86,158,842,0.0708,0,0,0,218,207,73,344,0,0
381.92,160,840,0.0679,0,0,0,217,207,73,343,0,0
383.02,160,840,0.0641,0,0,0,217,207,73,343,0,0
384.08,160,840,0.0641,0,0,0,217,207,73,343,0,0
385.15,160,840,0.065,0,0,0,217,207,73,343,0,0
386.15,161,839,0.0726,0,0,0,217,207,73,342,0,0
387.26,162,838,0.0679,0,0,0,216,207,73,342,0,0
388.3,162,838,0.068,0,0,0,216,207,73,342,0,0
389.4,162,838,0.0675,0,0,0,216,207,73,342,0,0
390.52,162,838,0.0673,0,0,0,216,207,73,342,0,0
391.59,162,838,0.0723,0,0,0,216,207,73,342,0,0
392.59,163,837,0.0716,0,0,0,216,207,73,341,0,0
393.62,164,836,0.0692,0,0,0,216,206,73,341,0,0
394.72,164,836,0.0716,0,0,0,216,206,73,341,0,0
395.73,164,836,0.0731,0,0,0,216,206,73,341,0,0
396.73,165,835,0.0673,0,0,0,215,206,73,341,0,0
397.75,166,834,0.0662,0,0,0,215,206,73,340,0,0
398.78,166,834,0.0689,0,0,0,215,206,73,340,0,0
399.8,166,834,0.0709,0,0,0,215,206,73,340,0,0
400.91,166,834,0.07,0,0,0,215,206,73,340,0,0
402,166,834,0.0739,0,0,0,215,206,73,340,0,0
403.1,167,833,0.0726,0,0,0,215,206,73,339,0,0
404.13,167,833,0.0755,0,0,0,215,206,73,339,0,0
405.16,168,832,0.0753,0,0,0,215,206,73,338,0,0
406.18,168,832,0.0809,0,0,0,215,206,73,338,0,0
407.29,168,832,0.0807,0,0,0,215,206,73,338,0,0
408.37,169,831,0.0776,0,0,0,215,205,73,338,0,0
409.4,169,831,0.0865,0,0,0,215,205,73,338,0,0
410.48,169,831,0.0899,0,0,0,215,205,73,338,0,0
411.58,169,831,0.0882,0,0,0,215,205,73,338,0,0
412.68,169,831,0.0934,0,0,0,215,205,73,338,0,0
413.69,170,830,0.0958,0,0,0,215,204,73,338,0,0
414.72,171,829,0.091,0,0,0,215,204,73,337,0,0
415.83,172,828,0.0878,0,0,0,214,204,73,337,0,0
416.9,173,827,0.0869,0,0,0,213,204,73,337,0,0
418,173,827,0.0886,0,0,0,213,204,73,337,0,0
419.05,175,825,0.085,0,0,0,213,203,73,336,0,0
420.06,176,824,0.0865,0,0,0,213,202,73,336,0,0
421.08,177,823,0.0932,0,0,0,212,202,73,336,0,0
422.14,177,823,0.0934,0,0,0,212,202,73,336,0,0
423.26,177,823,0.0895,0,0,0,212,202,73,336,0,0
424.32,177,823,0.0894,0,0,0,212,202,73,336,0,0
425.43,178,822,0.0919,0,0,0,212,201,73,336,0,0
426.54,180,820,0.091,0,0,0,212,201,73,334,0,0
427.57,180,820,0.0962,2,0,0,212,201,73,334,0,2
428.66,180,820,0.0966,2,0,0,212,201,73,334,0,2
429.67,181,819,0.0959,0,0,0,212,201,73,333,0,0
430.7,182,818,0.0955,0,0,0,212,201,73,332,0,0
431.74,182,818,0.0968,0,0,0,212,201,73,332,0,0
433.31,182,818,0.1033,0,0,0,212,201,73,332,0,0
434.4,182,818,0.1026,2,0,0,212,201,73,332,0,2
435.41,184,816,0.1012,0,0,0,212,201,73,330,0,0
436.42,184,816,0.1001,0,0,0,212,201,73,330,0,0
437.46,185,815,0.1022,0,0,0,212,201,73,329,0,0
438.56,186,814,0.097,0,0,0,212,201,73,328,0,0
439.69,186,814,0.0999,0,0,0,212,201,73,328,0,0
440.75,186,814,0.1048,0,0,0,212,201,73,328,0,0
441.75,186,814,0.1021,0,0,0,212,201,73,328,0,0
442.79,186,814,0.1033,0,0,0,212,201,73,328,0,0
443.9,188,812,0.1,0,0,0,211,201,73,327,0,0
444.91,189,811,0.0988,2,0,0,210,201,73,327,2,0
446.01,190,810,0.0955,2,0,0,209,201,73,327,2,0
447.03,190,810,0.0977,2,0,0,209,201,73,327,2,0
448.05,191,809,0.0959,2,0,0,209,201,73,326,2,0
449.11,192,808,0.0922,2,0,0,209,201,73,325,2,2
450.18,194,806,0.0891,2,0,0,209,201,73,323,2,0
451.19,196,804,0.0838,2,0,0,209,200,73,322,2,0
452.21,198,802,0.085,6,0,0,207,200,73,322,6,0
453.34,198,802,0.0834,4,0,0,207,200,73,322,4,0
454.46,198,802,0.084,4,0,0,207,200,73,322,4,0
455.54,198,802,0.0833,4,0,0,207,200,73,322,4,0
456.65,198,802,0.0864,4,0,0,207,200,73,322,4,0
457.72,199,801,0.0813,2,0,0,207,200,73,321,2,0
458.84,200,800,0.0831,0,0,0,206,200,73,321,0,0
459.85,201,799,0.0852,0,0,0,205,200,73,321,0,0
461.18,202,798,0.0821,0,0,0,205,200,73,320,0,0
462.27,202,798,0.0813,0,0,0,205,200,73,320,0,0
463.29,203,797,0.0864,0,0,0,205,199,73,320,0,0
464.35,204,796,0.0792,0,0,0,204,199,73,320,0,0
465.47,204,796,0.0814,2,0,0,204,199,73,320,0,2
466.49,205,795,0.077,2,0,0,203,199,73,320,0,2
467.56,206,794,0.0801,0,0,0,203,199,73,319,0,0
468.59,207,793,0.0756,0,0,0,203,198,73,319,0,0
469.66,207,793,0.0776,0,0,0,203,198,73,319,0,0
470.78,207,793,0.0777,0,0,0,203,198,73,319,0,0
471.85,207,793,0.077,0,0,0,203,198,73,319,0,0
472.93,207,793,0.0803,0,0,0,203,198,73,319,0,0
474,208,792,0.0814,0,0,0,203,198,73,318,0,0
475.05,208,792,0.0783,0,0,0,203,198,73,318,0,0
476.16,210,790,0.0783,0,0,0,202,198,73,317,0,0
477.18,210,790,0.0797,0,0,0,202,198,73,317,0,0
478.23,212,788,0.0741,0,0,0,201,198,72,317,0,0
